Timestamp,uavID,TaskName,TaskNodeID,Status,Details,SeverityLevel
2026-05-21 11:00:52,4,SetMyID,929fbc70-4900-4e50-9dd4-7edd6c37f049,Success,"MyID set completed, MyID : 4",None
2026-05-21 11:00:52,5,SetMyID,929fbc70-4900-4e50-9dd4-7edd6c37f049,Success,"MyID set completed, MyID : 5",None
2026-05-21 11:00:52,6,SetMyID,929fbc70-4900-4e50-9dd4-7edd6c37f049,Success,"MyID set completed, MyID : 6",None
2026-05-21 11:00:52,6,CheckMandatoryCommand,af45d3c9-7aee-46df-803b-3620bb7de114,Success,Mandatory Command: None,None
2026-05-21 11:00:52,5,CheckMandatoryCommand,af45d3c9-7aee-46df-803b-3620bb7de114,Success,Mandatory Command: None,None
2026-05-21 11:00:52,4,CheckMandatoryCommand,af45d3c9-7aee-46df-803b-3620bb7de114,Success,Mandatory Command: None,None
2026-05-21 11:00:52,5,CheckMissionEndRequested,4eda211d-3627-4730-b940-57c870e1907a,Success,End Mission Command Not Engaged,None
2026-05-21 11:00:52,4,CheckMissionEndRequested,4eda211d-3627-4730-b940-57c870e1907a,Success,End Mission Command Not Engaged,None
2026-05-21 11:00:52,6,CheckMissionEndRequested,4eda211d-3627-4730-b940-57c870e1907a,Success,End Mission Command Not Engaged,None
2026-05-21 11:00:53,6,CheckMissionChange,938b8ce0-49d2-465a-acc2-e64146cad211,Success,"Mission Changed. Current mission plan id : 700000001 , Changed mission id :  ",None
2026-05-21 11:00:53,4,CheckMissionChange,938b8ce0-49d2-465a-acc2-e64146cad211,Success,"Mission Changed. Current mission plan id : 700000001 , Changed mission id :  ",None
2026-05-21 11:00:53,5,CheckMissionChange,938b8ce0-49d2-465a-acc2-e64146cad211,Success,"Mission Changed. Current mission plan id : 700000001 , Changed mission id :  ",None
2026-05-21 11:00:53,6,UpdateCurrentMissionPlan,aab5eb5e-48bc-41b6-b910-e45c593f463a,Success,"Mission Plan Updated Successfully, MissionPlan ID : 700000001",None
2026-05-21 11:00:53,5,UpdateCurrentMissionPlan,aab5eb5e-48bc-41b6-b910-e45c593f463a,Success,"Mission Plan Updated Successfully, MissionPlan ID : 700000001",None
2026-05-21 11:00:53,4,UpdateCurrentMissionPlan,aab5eb5e-48bc-41b6-b910-e45c593f463a,Success,"Mission Plan Updated Successfully, MissionPlan ID : 700000001",None
2026-05-21 11:00:53,4,CheckMissionType,0a41747b-fa3f-4ae9-84f2-0baf17e1e3d6,Success,MissionType: Search,None
2026-05-21 11:00:53,5,CheckMissionType,0a41747b-fa3f-4ae9-84f2-0baf17e1e3d6,Success,MissionType: Search,None
2026-05-21 11:00:53,6,CheckMissionType,0a41747b-fa3f-4ae9-84f2-0baf17e1e3d6,Success,MissionType: Search,None
2026-05-21 11:00:53,5,FlyToFollowCurrentPath,0acedeef-0952-462f-914d-16a12ebbc7f1,Success,"path following pushed, path ID : 500000001, WP ID : 58",None
2026-05-21 11:00:53,6,FlyToFollowCurrentPath,0acedeef-0952-462f-914d-16a12ebbc7f1,Success,"path following pushed, path ID : 600000001, WP ID : 65",None
2026-05-21 11:00:53,4,FlyToFollowCurrentPath,0acedeef-0952-462f-914d-16a12ebbc7f1,Success,"path following pushed, path ID : 400000001, WP ID : 50",None
2026-05-21 11:00:53,5,SearchAlongPreplannedSensorSweep,44c36b0c-ccc3-4769-979b-b283ac35cfe1,Success,"Pre-Planned Camera Command Engaged, Waypoint : 58, OperationMode : 1, No line-search resume applied",None
2026-05-21 11:00:53,6,SearchAlongPreplannedSensorSweep,44c36b0c-ccc3-4769-979b-b283ac35cfe1,Success,"Pre-Planned Camera Command Engaged, Waypoint : 65, OperationMode : 1, No line-search resume applied",None
2026-05-21 11:00:53,4,SearchAlongPreplannedSensorSweep,44c36b0c-ccc3-4769-979b-b283ac35cfe1,Success,"Pre-Planned Camera Command Engaged, Waypoint : 50, OperationMode : 1, No line-search resume applied",None
2026-05-21 11:00:53,6,CheckMandatoryCommand,af45d3c9-7aee-46df-803b-3620bb7de114,Success,Mandatory Command: None,None
2026-05-21 11:00:53,4,CheckMandatoryCommand,af45d3c9-7aee-46df-803b-3620bb7de114,Success,Mandatory Command: None,None
2026-05-21 11:00:53,5,CheckMandatoryCommand,af45d3c9-7aee-46df-803b-3620bb7de114,Success,Mandatory Command: None,None
2026-05-21 11:00:53,4,CheckMissionEndRequested,4eda211d-3627-4730-b940-57c870e1907a,Success,End Mission Command Not Engaged,None
2026-05-21 11:00:53,6,CheckMissionEndRequested,4eda211d-3627-4730-b940-57c870e1907a,Success,End Mission Command Not Engaged,None
2026-05-21 11:00:53,5,CheckMissionEndRequested,4eda211d-3627-4730-b940-57c870e1907a,Success,End Mission Command Not Engaged,None
2026-05-21 11:00:53,4,CheckMissionChange,938b8ce0-49d2-465a-acc2-e64146cad211,Success,Mission Not Changed,None
2026-05-21 11:00:53,6,CheckMissionChange,938b8ce0-49d2-465a-acc2-e64146cad211,Success,Mission Not Changed,None
2026-05-21 11:00:53,5,CheckMissionChange,938b8ce0-49d2-465a-acc2-e64146cad211,Success,Mission Not Changed,None
2026-05-21 11:00:54,6,CheckTargetToTrack,2f295271-86ed-4b6d-b0b3-c2a88b5aea7f,Success,There are no target to track,None
2026-05-21 11:00:54,4,CheckTargetToTrack,2f295271-86ed-4b6d-b0b3-c2a88b5aea7f,Success,There are no target to track,None
2026-05-21 11:00:54,5,CheckTargetToTrack,2f295271-86ed-4b6d-b0b3-c2a88b5aea7f,Success,There are no target to track,None
2026-05-21 11:00:54,6,HandleROI,9ec3f454-6640-42f5-8a4e-c32d4f464020,Success,There is no latest ROI,None
2026-05-21 11:00:54,4,HandleROI,9ec3f454-6640-42f5-8a4e-c32d4f464020,Success,There is no latest ROI,None
2026-05-21 11:00:54,5,HandleROI,9ec3f454-6640-42f5-8a4e-c32d4f464020,Success,There is no latest ROI,None
2026-05-21 11:00:54,6,CheckWaypointArrival,ea1dbff4-4024-4fa4-aded-b37b3cd60013,Success,"Waypoint Approaching, WP ID : 65",None
2026-05-21 11:00:54,4,CheckWaypointArrival,ea1dbff4-4024-4fa4-aded-b37b3cd60013,Success,"Waypoint Approaching, WP ID : 50",None
2026-05-21 11:00:54,5,CheckWaypointArrival,ea1dbff4-4024-4fa4-aded-b37b3cd60013,Success,"Waypoint Approaching, WP ID : 58",None
2026-05-21 11:00:54,4,CheckMandatoryCommand,af45d3c9-7aee-46df-803b-3620bb7de114,Success,Mandatory Command: None,None
2026-05-21 11:00:54,6,CheckMandatoryCommand,af45d3c9-7aee-46df-803b-3620bb7de114,Success,Mandatory Command: None,None
2026-05-21 11:00:54,5,CheckMandatoryCommand,af45d3c9-7aee-46df-803b-3620bb7de114,Success,Mandatory Command: None,None
2026-05-21 11:00:54,6,CheckMissionEndRequested,4eda211d-3627-4730-b940-57c870e1907a,Success,End Mission Command Not Engaged,None
2026-05-21 11:00:54,4,CheckMissionEndRequested,4eda211d-3627-4730-b940-57c870e1907a,Success,End Mission Command Not Engaged,None
2026-05-21 11:00:54,5,CheckMissionEndRequested,4eda211d-3627-4730-b940-57c870e1907a,Success,End Mission Command Not Engaged,None
2026-05-21 11:00:54,6,CheckMissionChange,938b8ce0-49d2-465a-acc2-e64146cad211,Success,Mission Not Changed,None
2026-05-21 11:00:54,4,CheckMissionChange,938b8ce0-49d2-465a-acc2-e64146cad211,Success,Mission Not Changed,None
