fov,sep,width,vel,dps,foot,,,,,,,,
3.5,2065,3262.959677,140,44,221.3498038,,,,,,,,
3.5,2070,3250.262429,140,44,222.3855348,,,,,,,,
3.5,2075,3237.484495,140,44,223.4240437,,,,,,,,
3.5,2080,3224.624917,140,44,224.4653334,,,,,,,,
3.5,2085,3211.682714,140,44,225.5094068,,,,,,,,
3.5,2090,3198.656883,140,44,226.5562671,,,,,,,,
3.5,2095,3185.546398,140,44,227.6059173,,,,,,,,
3.5,2100,3172.35021,140,44,228.6583606,,,,,,,,
3.5,2105,3159.067245,140,44,229.7136002,,,,,,,,
3.5,2110,3145.696402,140,44,230.7716394,,,,,,,,
3.5,2115,3132.236558,140,44,231.8324815,,,,,,,,
3.5,2120,3118.686559,140,44,232.8961301,,,,,,,,
3.5,2125,3105.045226,140,44,233.9625885,,,,,,,,
3.5,2130,3091.311349,140,44,235.0318605,,,,,,,,
3.5,2135,3077.483689,140,44,236.1039497,,,,,,,,
3.5,2140,3063.560976,140,44,237.1788599,,,,,,,,
3.5,2145,3049.541909,140,44,238.2565948,,,,,,,,
3.5,2150,3035.425152,140,44,239.3371585,,,,,,,,
3.5,2155,3021.209337,140,44,240.420555,,,,,,,,
3.5,2160,3006.893057,140,44,241.5067883,,,,,,,,
3.5,2165,2992.474871,140,44,242.5958628,,,,,,,,
3.5,2170,2977.9533,140,44,243.6877828,,,,,,,,
3.5,2175,2963.326822,140,44,244.7825526,,,,,,,,
3.5,2180,2948.593878,140,44,245.8801769,,,,,,,,
3.5,2185,2933.752862,140,44,246.9806603,,,,,,,,
3.5,2190,2918.802127,140,44,248.0840076,,,,,,,,
3.5,2195,2903.739977,140,44,249.1902237,,,,,,,,
3.5,2200,2888.564671,140,44,250.2993136,,,,,,,,
3.5,2205,2873.274414,140,44,251.4112825,,,,,,,,
3.5,2210,2857.867361,140,44,252.5261358,,,,,,,,
3.5,2215,2842.341615,140,44,253.6438788,,,,,,,,
3.5,2220,2826.695218,140,44,254.7645172,,,,,,,,
3.5,2225,2810.926156,140,44,255.8880567,,,,,,,,
3.5,2230,2795.032353,140,44,257.0145033,,,,,,,,
3.5,2235,2779.011669,140,46,258.416528,,,,,,,,
3.5,2240,2762.861896,140,46,259.5476485,,,,,,,,
3.5,2245,2746.580757,140,46,260.6816762,,,,,,,,
3.5,2250,2730.165903,140,46,261.8186176,,,,,,,,
3.5,2255,2713.614906,140,46,262.9584792,,,,,,,,
3.5,2260,2696.92526,140,46,264.1012678,,,,,,,,
3.5,2265,2680.094374,140,46,265.2469904,,,,,,,,
3.5,2270,2663.119572,140,46,266.3956542,,,,,,,,
3.5,2275,2645.998083,140,46,267.5472666,,,,,,,,
3.5,2280,2628.727041,140,46,268.7018353,,,,,,,,
3.5,2285,2611.303478,140,46,269.8593683,,,,,,,,
3.5,2290,2593.724321,140,46,271.0198738,,,,,,,,
3.5,2295,2575.986385,140,46,272.1833603,,,,,,,,
3.5,2300,2558.086366,140,46,273.3498366,,,,,,,,
3.5,2305,2540.020838,140,46,274.5193118,,,,,,,,
3.5,2310,2521.786243,140,46,275.6917953,,,,,,,,
3.5,2315,2503.378888,140,46,276.8672969,,,,,,,,
3.5,2320,2484.794932,140,46,278.0458268,,,,,,,,
3.5,2325,2466.030384,140,46,279.2273955,,,,,,,,
3.5,2330,2447.081089,140,46,280.412014,,,,,,,,
3.5,2335,2427.942721,140,46,281.5996936,,,,,,,,
3.5,2340,2408.610773,140,46,282.7904462,,,,,,,,
3.5,2345,2389.080546,140,46,283.984284,,,,,,,,
3.5,2350,2369.347137,140,46,285.1812199,,,,,,,,
3.5,2355,2349.405426,140,46,286.3812673,,,,,,,,
3.5,2360,2329.250063,140,46,287.58444,,,,,,,,
3.5,2365,2308.875453,140,46,288.7907528,,,,,,,,
3.5,2370,2288.275739,140,46,290.0002207,,,,,,,,
3.5,2375,2267.444786,140,46,291.2128596,,,,,,,,
3.5,2380,2246.376161,140,46,292.4286863,,,,,,,,
3.5,2385,2225.063113,140,46,293.6477182,,,,,,,,
3.5,2390,2203.498549,140,46,294.8699735,,,,,,,,
3.5,2395,2181.675011,140,46,296.0954715,,,,,,,,
3.5,2400,2159.584649,140,46,297.3242324,,,,,,,,
3.5,2405,2137.219188,140,46,298.5562774,,,,,,,,
3.5,2410,2114.569899,140,46,299.7916288,,,,,,,,
3.5,2415,2091.627561,140,46,301.0303102,,,,,,,,
3.5,2420,2068.382425,140,46,302.2723467,,,,,,,,
3.5,2425,2044.824163,140,46,303.5177644,,,,,,,,
3.5,2430,2020.941824,140,46,304.7665912,,,,,,,,
3.5,2435,1996.723781,140,46,306.0188568,,,,,,,,
3.5,2440,1972.157665,140,46,307.2745925,,,,,,,,
3.5,2445,1947.230304,140,46,308.5338317,,,,,,,,
3.5,2450,1921.927641,140,46,309.7966099,,,,,,,,
3.5,2455,1896.234652,140,46,311.0629651,,,,,,,,
3.5,2460,1870.135251,140,46,312.3329379,,,,,,,,
3.5,2465,1843.612176,140,46,313.6065717,,,,,,,,
3.5,2470,1816.646872,140,46,314.8839132,,,,,,,,
3.5,2475,1789.219343,140,46,316.1650125,,,,,,,,
3.5,2480,1761.307996,140,46,317.4499239,,,,,,,,
3.5,2485,1732.889453,140,46,318.7387058,,,,,,,,
3.5,2490,1703.938337,140,46,320.0314216,,,,,,,,
3.5,2495,1674.427023,140,46,321.3281403,,,,,,,,
3.5,2500,1644.32535,140,46,322.628937,,,,,,,,
3.5,2505,1613.600278,140,46,323.933894,,,,,,,,
3.5,2510,1582.21549,140,46,325.2431014,,,,,,,,
3.5,2515,1550.130916,140,46,326.5566587,,,,,,,,
3.5,2520,1517.302164,140,46,327.8746759,,,,,,,,
3.5,2525,1483.679836,140,46,329.1972752,,,,,,,,
3.5,2530,1449.2087,140,46,330.5245929,,,,,,,,
3.5,2535,1413.826671,140,46,331.8567823,,,,,,,,
3.5,2540,1377.463559,140,46,333.1940163,,,,,,,,
3.5,2545,1340.039498,140,46,334.5364914,,,,,,,,
3.5,2550,1301.462967,140,46,335.8844323,,,,,,,,
3.5,2555,1261.628256,140,46,337.2380985,,,,,,,,
3.5,2560,1220.412166,140,46,338.5977917,,,,,,,,
3.5,2565,1177.669672,140,46,339.9638668,,,,,,,,
3.5,2570,1133.228069,140,46,341.3367457,,,,,,,,
3.5,2575,1086.878952,140,46,342.7169369,,,,,,,,
3.5,2580,1038.366918,140,46,344.1050628,,,,,,,,
3.5,2585,987.37321,140,46,345.501899,,,,,,,,
3.5,2590,933.4912189,140,46,346.9084337,,,,,,,,
3.5,2595,876.1882536,140,46,348.3259597,,,,,,,,
3.5,2600,814.7428157,140,46,349.7562256,,,,,,,,
3.5,2605,748.1349181,140,46,351.2017005,,,,,,,,
3.5,2610,674.8376514,140,46,352.6660753,,,,,,,,
3.5,2615,592.3730714,140,46,354.155332,,,,,,,,
3.5,2620,496.1913499,140,46,355.6804395,,,,,,,,
3.5,2625,375.9067115,140,46,357.2664016,,,,,,,,
3.5,2630,190.2783638,140,46,359.0123512,,,,,,,,
3.6,1500,4199.469135,140,46,125.6474932,,,,,,,,
3.6,1505,4192.307362,140,46,126.402536,,,,,,,,
3.6,1510,4185.109439,140,46,127.1602778,,,,,,,,
3.6,1515,4177.87518,140,46,127.9207194,,,,,,,,
3.6,1520,4170.604395,140,46,128.6838614,,,,,,,,
3.6,1525,4163.296893,140,46,129.4497047,,,,,,,,
3.6,1530,4155.95248,140,46,130.2182499,,,,,,,,
3.6,1535,4148.570961,140,46,130.9894978,,,,,,,,
3.6,1540,4141.152136,140,46,131.7634491,,,,,,,,
3.6,1545,4133.695806,140,46,132.5401046,,,,,,,,
3.6,1550,4126.201766,140,46,133.3194651,,,,,,,,
3.6,1555,4118.669812,140,46,134.1015313,,,,,,,,
3.6,1560,4111.099733,140,46,134.886304,,,,,,,,
3.6,1565,4103.49132,140,46,135.6737841,,,,,,,,
3.6,1570,4095.844359,140,46,136.4639723,,,,,,,,
3.6,1575,4088.158634,140,46,137.2568694,,,,,,,,
3.6,1580,4080.433925,140,46,138.0524762,,,,,,,,
3.6,1585,4072.670011,140,46,138.8507936,,,,,,,,
3.6,1590,4064.866667,140,46,139.6518224,,,,,,,,
3.6,1595,4057.023665,140,46,140.4555634,,,,,,,,
3.6,1600,4049.140775,140,46,141.2620176,,,,,,,,
3.6,1605,4041.217764,140,46,142.0711856,,,,,,,,
3.6,1610,4033.254395,140,46,142.8830685,,,,,,,,
3.6,1615,4025.250429,140,46,143.6976671,,,,,,,,
3.6,1620,4017.205623,140,46,144.5149822,,,,,,,,
3.6,1625,4009.119731,140,46,145.3350148,,,,,,,,
3.6,1630,4000.992504,140,46,146.1577658,,,,,,,,
3.6,1635,3992.82369,140,46,146.9832361,,,,,,,,
3.6,1640,3984.613032,140,46,147.8114267,,,,,,,,
3.6,1645,3976.360273,140,46,148.6423383,,,,,,,,
3.6,1650,3968.065148,140,46,149.4759721,,,,,,,,
3.6,1655,3959.727392,140,46,150.312329,,,,,,,,
3.6,1660,3951.346735,140,46,151.1514099,,,,,,,,
3.6,1665,3942.922903,140,46,151.9932157,,,,,,,,
3.6,1670,3934.455619,140,46,152.8377476,,,,,,,,
3.6,1675,3925.944602,140,46,153.6850065,,,,,,,,
3.6,1680,3917.389567,140,46,154.5349934,,,,,,,,
3.6,1685,3908.790224,140,46,155.3877093,,,,,,,,
3.6,1690,3900.146281,140,46,156.2431553,,,,,,,,
3.6,1695,3891.457441,140,46,157.1013324,,,,,,,,
3.6,1700,3882.723402,140,46,157.9622417,,,,,,,,
3.6,1705,3873.943858,140,46,158.8258842,,,,,,,,
3.6,1710,3865.1185,140,46,159.6922611,,,,,,,,
3.6,1715,3856.247012,140,46,160.5613734,,,,,,,,
3.6,1720,3847.329076,140,46,161.4332223,,,,,,,,
3.6,1725,3838.364367,140,46,162.3078088,,,,,,,,
3.6,1730,3829.352558,140,46,163.1851342,,,,,,,,
3.6,1735,3820.293316,140,46,164.0651995,,,,,,,,
3.6,1740,3811.1863,140,46,164.9480059,,,,,,,,
3.6,1745,3802.03117,140,46,165.8335547,,,,,,,,
3.6,1750,3792.827575,140,46,166.721847,,,,,,,,
3.6,1755,3783.575163,140,46,167.612884,,,,,,,,
3.6,1760,3774.273575,140,46,168.5066669,,,,,,,,
3.6,1765,3764.922445,140,46,169.4031971,,,,,,,,
3.6,1770,3755.521404,140,46,170.3024757,,,,,,,,
3.6,1775,3746.070076,140,46,171.204504,,,,,,,,
3.6,1780,3736.56808,140,46,172.1092833,,,,,,,,
3.6,1785,3727.015028,140,46,173.016815,,,,,,,,
3.6,1790,3717.410526,140,46,173.9271003,,,,,,,,
3.6,1795,3707.754174,140,46,174.8401407,,,,,,,,
3.6,1800,3698.045567,140,46,175.7559374,,,,,,,,
3.6,1805,3688.284292,140,46,176.6744918,,,,,,,,
3.6,1810,3678.469929,140,46,177.5958054,,,,,,,,
3.6,1815,3668.602052,140,46,178.5198795,,,,,,,,
3.6,1820,3658.680229,140,46,179.4467156,,,,,,,,
3.6,1825,3648.704019,140,46,180.3763152,,,,,,,,
3.6,1830,3638.672975,140,46,181.3086798,,,,,,,,
3.6,1835,3628.586642,140,46,182.2438107,,,,,,,,
3.6,1840,3618.444558,140,46,183.1817096,,,,,,,,
3.6,1845,3608.246252,140,46,184.122378,,,,,,,,
3.6,1850,3597.991247,140,46,185.0658175,,,,,,,,
3.6,1855,3587.679057,140,46,186.0120296,,,,,,,,
3.6,1860,3577.309187,140,46,186.961016,,,,,,,,
3.6,1865,3566.881133,140,46,187.9127783,,,,,,,,
3.6,1870,3556.394384,140,46,188.8673182,,,,,,,,
3.6,1875,3545.84842,140,46,189.8246373,,,,,,,,
3.6,1880,3535.24271,140,46,190.7847373,,,,,,,,
3.6,1885,3524.576715,140,46,191.7476201,,,,,,,,
3.6,1890,3513.849885,140,46,192.7132873,,,,,,,,
3.6,1895,3503.061663,140,46,193.6817407,,,,,,,,
3.6,1900,3492.211479,140,46,194.6529822,,,,,,,,
3.6,1905,3481.298754,140,46,195.6270136,,,,,,,,
3.6,1910,3470.322898,140,46,196.6038369,,,,,,,,
3.6,1915,3459.28331,140,46,197.5834538,,,,,,,,
3.6,1920,3448.179377,140,46,198.5658663,,,,,,,,
3.6,1925,3437.010477,140,46,199.5510765,,,,,,,,
3.6,1930,3425.775973,140,46,200.5390863,,,,,,,,
3.6,1935,3414.475218,140,46,201.5298977,,,,,,,,
3.6,1940,3403.107553,140,46,202.5235128,,,,,,,,
3.6,1945,3391.672304,140,46,203.5199338,,,,,,,,
3.6,1950,3380.168785,140,46,204.5191627,,,,,,,,
3.6,1955,3368.596298,140,46,205.5212018,,,,,,,,
3.6,1960,3356.954128,140,46,206.5260533,,,,,,,,
3.6,1965,3345.241548,140,46,207.5337193,,,,,,,,
3.6,1970,3333.457817,140,46,208.5442023,,,,,,,,
3.6,1975,3321.602176,140,46,209.5575046,,,,,,,,
3.6,1980,3309.673854,140,46,210.5736285,,,,,,,,
3.6,1985,3297.67206,140,46,211.5925764,,,,,,,,
3.6,1990,3285.595991,140,46,212.6143509,,,,,,,,
3.6,1995,3273.444824,140,46,213.6389544,,,,,,,,
3.6,2000,3261.21772,140,46,214.6663895,,,,,,,,
3.6,2005,3248.913821,140,46,215.6966589,,,,,,,,
3.6,2010,3236.532252,140,46,216.7297651,,,,,,,,
3.6,2015,3224.072117,140,46,217.7657109,,,,,,,,
3.6,2020,3211.532503,140,46,218.8044991,,,,,,,,
3.6,2025,3198.912474,140,46,219.8461324,,,,,,,,
3.6,2030,3186.211075,140,46,220.8906138,,,,,,,,
3.6,2035,3173.42733,140,46,221.9379462,,,,,,,,
3.6,2040,3160.560238,140,46,222.9881326,,,,,,,,
3.6,2045,3147.608778,140,46,224.041176,,,,,,,,
3.6,2050,3134.571903,140,46,225.0970796,,,,,,,,
3.6,2055,3121.448545,140,46,226.1558465,,,,,,,,
3.6,2060,3108.237606,140,46,227.21748,,,,,,,,
3.6,2065,3094.937967,140,46,228.2819835,,,,,,,,
3.6,2070,3081.548477,140,46,229.3493602,,,,,,,,
3.6,2075,3068.067962,140,46,230.4196138,,,,,,,,
3.6,2080,3054.495215,140,46,231.4927477,,,,,,,,
3.6,2085,3040.829002,140,46,232.5687656,,,,,,,,
3.6,2090,3027.068056,140,46,233.6476711,,,,,,,,
3.6,2095,3013.211081,140,46,234.7294682,,,,,,,,
3.6,2100,2999.256744,140,46,235.8141606,,,,,,,,
3.6,2105,2985.203681,140,46,236.9017523,,,,,,,,
3.6,2110,2971.05049,140,46,237.9922475,,,,,,,,
3.6,2115,2956.795735,140,46,239.0856502,,,,,,,,
3.6,2120,2942.437938,140,46,240.1819648,,,,,,,,
3.6,2125,2927.975583,140,46,241.2811957,,,,,,,,
3.6,2130,2913.407115,140,46,242.3833472,,,,,,,,
3.6,2135,2898.730932,140,46,243.4884241,,,,,,,,
3.6,2140,2883.945391,140,46,244.596431,,,,,,,,
3.6,2145,2869.0488,140,46,245.7073728,,,,,,,,
3.6,2150,2854.039421,140,46,246.8212545,,,,,,,,
3.6,2155,2838.915465,140,46,247.938081,,,,,,,,
3.6,2160,2823.675091,140,46,249.0578578,,,,,,,,
3.6,2165,2808.316403,140,46,250.1805902,,,,,,,,
3.6,2170,2792.837449,140,46,251.3062837,,,,,,,,
3.6,2175,2777.236219,140,46,252.4349439,,,,,,,,
3.6,2180,2761.51064,140,46,253.5665768,,,,,,,,
3.6,2185,2745.658576,140,46,254.7011884,,,,,,,,
3.6,2190,2729.677823,140,46,255.8387848,,,,,,,,
3.6,2195,2713.566107,140,46,256.9793725,,,,,,,,
3.6,2200,2697.321082,140,46,258.1229579,,,,,,,,
3.6,2205,2680.940323,140,46,259.2695479,,,,,,,,
3.6,2210,2664.421329,140,46,260.4191495,,,,,,,,
3.6,2215,2647.761511,140,46,261.5717698,,,,,,,,
3.6,2220,2630.958194,140,46,262.7274164,,,,,,,,
3.6,2225,2614.008611,140,46,263.8860967,,,,,,,,
3.6,2230,2596.909898,140,46,265.0478189,,,,,,,,
3.6,2235,2579.659089,140,46,266.212591,,,,,,,,
3.6,2240,2562.253113,140,46,267.3804216,,,,,,,,
3.6,2245,2544.688786,140,46,268.5513193,,,,,,,,
3.6,2250,2526.962805,140,46,269.7252933,,,,,,,,
3.6,2255,2509.071744,140,46,270.902353,,,,,,,,
3.6,2260,2491.012047,140,46,272.082508,,,,,,,,
3.6,2265,2472.780018,140,46,273.2657685,,,,,,,,
3.6,2270,2454.371817,140,46,274.4521449,,,,,,,,
3.6,2275,2435.78345,140,46,275.6416481,,,,,,,,
3.6,2280,2417.010761,140,46,276.8342894,,,,,,,,
3.6,2285,2398.049419,140,46,278.0300805,,,,,,,,
3.6,2290,2378.894915,140,46,279.2290336,,,,,,,,
3.6,2295,2359.542544,140,46,280.4311614,,,,,,,,
3.6,2300,2339.987397,140,46,281.6364771,,,,,,,,
3.6,2305,2320.224346,140,46,282.8449946,,,,,,,,
3.6,2310,2300.248034,140,46,284.0567281,,,,,,,,
3.6,2315,2280.052854,140,46,285.2716928,,,,,,,,
3.6,2320,2259.632939,140,46,286.4899044,,,,,,,,
3.6,2325,2238.982139,140,46,287.7113792,,,,,,,,
3.6,2330,2218.094005,140,46,288.9361344,,,,,,,,
3.6,2335,2196.96177,140,46,290.1641882,,,,,,,,
3.6,2340,2175.578318,140,46,291.3955593,,,,,,,,
3.6,2345,2153.936168,140,46,292.6302676,,,,,,,,
3.6,2350,2132.027443,140,46,293.868334,,,,,,,,
3.6,2355,2109.843837,140,46,295.1097804,,,,,,,,
3.6,2360,2087.376587,140,46,296.35463,,,,,,,,
3.6,2365,2064.616433,140,46,297.6029072,,,,,,,,
3.6,2370,2041.553579,140,46,298.8546377,,,,,,,,
3.6,2375,2018.177647,140,46,300.1098487,,,,,,,,
3.6,2380,1994.47763,140,46,301.3685692,,,,,,,,
3.6,2385,1970.441833,140,46,302.6308297,,,,,,,,
3.6,2390,1946.057814,140,46,303.8966628,,,,,,,,
3.6,2395,1921.312316,140,46,305.166103,,,,,,,,
3.6,2400,1896.191187,140,46,306.4391872,,,,,,,,
3.6,2405,1870.679293,140,46,307.7159547,,,,,,,,
3.6,2410,1844.760423,140,46,308.9964477,,,,,,,,
3.6,2415,1818.417173,140,46,310.2807112,,,,,,,,
3.6,2420,1791.630826,140,46,311.5687937,,,,,,,,
3.6,2425,1764.381199,140,46,312.8607473,,,,,,,,
3.6,2430,1736.646486,140,46,314.1566284,,,,,,,,
3.6,2435,1708.40306,140,46,315.4564977,,,,,,,,
3.6,2440,1679.625261,140,46,316.7604213,,,,,,,,
3.6,2445,1650.285132,140,46,318.0684711,,,,,,,,
3.6,2450,1620.352127,140,46,319.3807252,,,,,,,,
3.6,2455,1589.792759,140,46,320.6972695,,,,,,,,
3.6,2460,1558.570183,140,46,322.0181983,,,,,,,,
3.6,2465,1526.64371,140,46,323.3436153,,,,,,,,
3.6,2470,1493.968211,140,46,324.6736356,,,,,,,,
3.6,2475,1460.493416,140,46,326.0083873,,,,,,,,
3.6,2480,1426.16304,140,46,327.3480134,,,,,,,,
3.6,2485,1390.913734,140,46,328.6926746,,,,,,,,
3.6,2490,1354.673768,140,46,330.0425529,,,,,,,,
3.6,2495,1317.361384,140,46,331.3978552,,,,,,,,
3.6,2500,1278.882722,140,46,332.7588187,,,,,,,,
3.6,2505,1239.129136,140,46,334.1257176,,,,,,,,
3.6,2510,1197.973713,140,46,335.4988719,,,,,,,,
3.6,2515,1155.266643,140,46,336.8786586,,,,,,,,
3.6,2520,1110.828977,140,48,338.3783662,,,,,,,,
3.6,2525,1064.443994,140,48,339.7682803,,,,,,,,
3.6,2530,1015.844977,140,48,341.1662512,,,,,,,,
3.6,2535,964.6973706,140,48,342.5730816,,,,,,,,
3.6,2540,910.5718076,140,48,343.9898002,,,,,,,,
3.6,2545,852.9015282,140,48,345.4177628,,,,,,,,
3.6,2550,790.9115101,140,48,346.8588213,,,,,,,,
3.6,2555,723.4922368,140,48,348.3156229,,,,,,,,
3.6,2560,648.9537863,140,48,349.7921944,,,,,,,,
3.6,2565,564.4829641,140,48,351.2952297,,,,,,,,
3.6,2570,464.6945414,140,48,352.8375253,,,,,,,,
3.6,2575,336.2157295,140,48,354.4508126,,,,,,,,
3.7,1500,4077.484,140,46,129.2532,,,,,,,,
3.7,1505,4070.107,140,46,130.0303,,,,,,,,
3.7,1510,4062.693,140,46,130.8101,,,,,,,,
3.7,1515,4055.24,140,46,131.5928,,,,,,,,
3.7,1520,4047.749,140,46,132.3782,,,,,,,,
3.7,1525,4040.219,140,46,133.1664,,,,,,,,
3.7,1530,4032.651,140,46,133.9574,,,,,,,,
3.7,1535,4025.043,140,46,134.7512,,,,,,,,
3.7,1540,4017.396,140,46,135.5477,,,,,,,,
3.7,1545,4009.71,140,46,136.3471,,,,,,,,
3.7,1550,4001.984,140,46,137.1492,,,,,,,,
3.7,1555,3994.217,140,46,137.9542,,,,,,,,
3.7,1560,3986.411,140,46,138.7619,,,,,,,,
3.7,1565,3978.564,140,46,139.5724,,,,,,,,
3.7,1570,3970.677,140,46,140.3857,,,,,,,,
3.7,1575,3962.748,140,46,141.2018,,,,,,,,
3.7,1580,3954.779,140,46,142.0207,,,,,,,,
3.7,1585,3946.767,140,46,142.8424,,,,,,,,
3.7,1590,3938.715,140,46,143.6669,,,,,,,,
3.7,1595,3930.62,140,46,144.4941,,,,,,,,
3.7,1600,3922.483,140,46,145.3242,,,,,,,,
3.7,1605,3914.304,140,46,146.1571,,,,,,,,
3.7,1610,3906.082,140,46,146.9928,,,,,,,,
3.7,1615,3897.816,140,48,148.1308,,,,,,,,
3.7,1620,3889.508,140,48,148.9722,,,,,,,,
3.7,1625,3881.156,140,48,149.8163,,,,,,,,
3.7,1630,3872.76,140,48,150.6633,,,,,,,,
3.7,1635,3864.321,140,48,151.5131,,,,,,,,
3.7,1640,3855.836,140,48,152.3656,,,,,,,,
3.7,1645,3847.307,140,48,153.221,,,,,,,,
3.7,1650,3838.733,140,48,154.0791,,,,,,,,
3.7,1655,3830.114,140,48,154.9401,,,,,,,,
3.7,1660,3821.449,140,48,155.8038,,,,,,,,
3.7,1665,3812.738,140,48,156.6704,,,,,,,,
3.7,1670,3803.981,140,48,157.5398,,,,,,,,
3.7,1675,3795.178,140,48,158.4119,,,,,,,,
3.7,1680,3786.327,140,48,159.2869,,,,,,,,
3.7,1685,3777.429,140,48,160.1647,,,,,,,,
3.7,1690,3768.484,140,48,161.0453,,,,,,,,
3.7,1695,3759.491,140,48,161.9287,,,,,,,,
3.7,1700,3750.45,140,48,162.8149,,,,,,,,
3.7,1705,3741.36,140,48,163.704,,,,,,,,
3.7,1710,3732.221,140,48,164.5958,,,,,,,,
3.7,1715,3723.033,140,48,165.4905,,,,,,,,
3.7,1720,3713.795,140,48,166.388,,,,,,,,
3.7,1725,3704.507,140,48,167.2883,,,,,,,,
3.7,1730,3695.169,140,48,168.1914,,,,,,,,
3.7,1735,3685.78,140,48,169.0973,,,,,,,,
3.7,1740,3676.34,140,48,170.0061,,,,,,,,
3.7,1745,3666.848,140,48,170.9177,,,,,,,,
3.7,1750,3657.304,140,48,171.8321,,,,,,,,
3.7,1755,3647.708,140,48,172.7493,,,,,,,,
3.7,1760,3638.059,140,48,173.6694,,,,,,,,
3.7,1765,3628.357,140,48,174.5923,,,,,,,,
3.7,1770,3618.601,140,48,175.518,,,,,,,,
3.7,1775,3608.791,140,48,176.4465,,,,,,,,
3.7,1780,3598.927,140,48,177.3779,,,,,,,,
3.7,1785,3589.007,140,48,178.3121,,,,,,,,
3.7,1790,3579.032,140,48,179.2492,,,,,,,,
3.7,1795,3569.002,140,48,180.1891,,,,,,,,
3.7,1800,3558.915,140,48,181.1318,,,,,,,,
3.7,1805,3548.771,140,48,182.0774,,,,,,,,
3.7,1810,3538.569,140,48,183.0258,,,,,,,,
3.7,1815,3528.31,140,48,183.977,,,,,,,,
3.7,1820,3517.993,140,48,184.9311,,,,,,,,
3.7,1825,3507.616,140,48,185.8881,,,,,,,,
3.7,1830,3497.181,140,48,186.8479,,,,,,,,
3.7,1835,3486.685,140,48,187.8105,,,,,,,,
3.7,1840,3476.129,140,48,188.776,,,,,,,,
3.7,1845,3465.512,140,48,189.7444,,,,,,,,
3.7,1850,3454.833,140,48,190.7156,,,,,,,,
3.7,1855,3444.092,140,48,191.6896,,,,,,,,
3.7,1860,3433.289,140,48,192.6666,,,,,,,,
3.7,1865,3422.422,140,48,193.6464,,,,,,,,
3.7,1870,3411.491,140,48,194.629,,,,,,,,
3.7,1875,3400.496,140,48,195.6145,,,,,,,,
3.7,1880,3389.436,140,48,196.6029,,,,,,,,
3.7,1885,3378.309,140,48,197.5942,,,,,,,,
3.7,1890,3367.116,140,48,198.5883,,,,,,,,
3.7,1895,3355.857,140,48,199.5853,,,,,,,,
3.7,1900,3344.529,140,48,200.5851,,,,,,,,
3.7,1905,3333.133,140,48,201.5879,,,,,,,,
3.7,1910,3321.667,140,48,202.5935,,,,,,,,
3.7,1915,3310.132,140,48,203.602,,,,,,,,
3.7,1920,3298.526,140,48,204.6134,,,,,,,,
3.7,1925,3286.849,140,48,205.6277,,,,,,,,
3.7,1930,3275.099,140,48,206.6449,,,,,,,,
3.7,1935,3263.276,140,48,207.6649,,,,,,,,
3.7,1940,3251.38,140,48,208.6879,,,,,,,,
3.7,1945,3239.409,140,48,209.7137,,,,,,,,
3.7,1950,3227.363,140,48,210.7425,,,,,,,,
3.7,1955,3215.241,140,48,211.7741,,,,,,,,
3.7,1960,3203.041,140,48,212.8087,,,,,,,,
3.7,1965,3190.764,140,48,213.8461,,,,,,,,
3.7,1970,3178.407,140,48,214.8865,,,,,,,,
3.7,1975,3165.971,140,48,215.9298,,,,,,,,
3.7,1980,3153.454,140,48,216.976,,,,,,,,
3.7,1985,3140.855,140,48,218.0251,,,,,,,,
3.7,1990,3128.174,140,48,219.0771,,,,,,,,
3.7,1995,3115.409,140,48,220.1321,,,,,,,,
3.7,2000,3102.559,140,48,221.19,,,,,,,,
3.7,2005,3089.623,140,48,222.2508,,,,,,,,
3.7,2010,3076.601,140,48,223.3145,,,,,,,,
3.7,2015,3063.49,140,48,224.3812,,,,,,,,
3.7,2020,3050.291,140,48,225.4508,,,,,,,,
3.7,2025,3037.001,140,48,226.5234,,,,,,,,
3.7,2030,3023.619,140,48,227.5989,,,,,,,,
3.7,2035,3010.145,140,48,228.6774,,,,,,,,
3.7,2040,2996.577,140,48,229.7588,,,,,,,,
3.7,2045,2982.914,140,48,230.8431,,,,,,,,
3.7,2050,2969.154,140,48,231.9305,,,,,,,,
3.7,2055,2955.296,140,48,233.0208,,,,,,,,
3.7,2060,2941.339,140,48,234.114,,,,,,,,
3.7,2065,2927.281,140,48,235.2103,,,,,,,,
3.7,2070,2913.121,140,48,236.3095,,,,,,,,
3.7,2075,2898.857,140,48,237.4117,,,,,,,,
3.7,2080,2884.488,140,48,238.5169,,,,,,,,
3.7,2085,2870.013,140,48,239.625,,,,,,,,
3.7,2090,2855.429,140,48,240.7362,,,,,,,,
3.7,2095,2840.735,140,48,241.8504,,,,,,,,
3.7,2100,2825.929,140,48,242.9675,,,,,,,,
3.7,2105,2811.009,140,48,244.0877,,,,,,,,
3.7,2110,2795.974,140,48,245.2109,,,,,,,,
3.7,2115,2780.822,140,48,246.3371,,,,,,,,
3.7,2120,2765.551,140,48,247.4664,,,,,,,,
3.7,2125,2750.159,140,48,248.5986,,,,,,,,
3.7,2130,2734.643,140,48,249.734,,,,,,,,
3.7,2135,2719.002,140,48,250.8723,,,,,,,,
3.7,2140,2703.234,140,48,252.0137,,,,,,,,
3.7,2145,2687.336,140,48,253.1582,,,,,,,,
