sample_index,log_frame_index,timestamp,time_s,fov_deg,uav_lat,uav_lon,uav_alt,actual_area_m2,predicted_area_m2,area_error_m2,area_error_pct,centroid_error_m,corner_error_c1_m,corner_error_c2_m,corner_error_c3_m,corner_error_c4_m,mean_corner_error_m,max_corner_error_m,actual_center_lat,actual_center_lon,predicted_center_lat,predicted_center_lon,actual_c1_lat,actual_c1_lon,predicted_c1_lat,predicted_c1_lon,actual_c2_lat,actual_c2_lon,predicted_c2_lat,predicted_c2_lon,actual_c3_lat,actual_c3_lon,predicted_c3_lat,predicted_c3_lon,actual_c4_lat,actual_c4_lon,predicted_c4_lat,predicted_c4_lon
43,43,826613798316,3.600,10.000000,38.011859594,127.245848577,973.213432,10593.173885,10643.146315,49.972430,0.471742,0.115185,0.418751,0.167618,0.261025,0.188963,0.259089,0.418751,38.011837851,127.245836966,38.011837851,127.245836966,38.011282740,127.246384945,38.011279472,127.246387310,38.011756535,127.244940263,38.011757038,127.244942065,38.012399215,127.245282604,38.012401395,127.245281507,38.011918203,127.246724221,38.011918316,127.246726371
44,44,826613798516,3.800,10.000000,38.011924731,127.245883360,971.786759,10556.559647,10609.282864,52.723217,0.499436,0.116879,0.493787,0.205845,0.309423,0.143879,0.288234,0.493787,38.011902970,127.245871740,38.011902970,127.245871740,38.011349319,127.246418319,38.011345497,127.246421176,38.011821731,127.244975962,38.011822267,127.244978208,38.012463164,127.245318560,38.012465684,127.245317073,38.011983224,127.246757950,38.011983286,127.246759589
45,45,826613798649,3.933,10.000000,38.011968176,127.245906561,970.848884,10533.606538,10589.479952,55.873414,0.530430,0.118866,0.549135,0.215245,0.332774,0.120894,0.304512,0.549135,38.011946450,127.245894959,38.011946450,127.245894959,38.011393696,127.246440679,38.011389464,127.246443897,38.011865260,127.244999752,38.011865795,127.245002110,38.012505910,127.245342521,38.012508591,127.245340842,38.012026641,127.246780468,38.012026672,127.246781846
46,46,826613798783,4.067,10.000000,38.012011637,127.245929769,969.921470,10512.538510,10570.497459,57.958949,0.551332,0.113348,0.571921,0.208424,0.351459,0.104089,0.308973,0.571921,38.011989886,127.245918154,38.011989886,127.245918154,38.011437703,127.246463335,38.011433293,127.246466681,38.011908781,127.245023743,38.011909282,127.245026033,38.012548634,127.245366454,38.012551435,127.245364604,38.012070024,127.246802954,38.012070017,127.246804141
47,47,826613798983,4.267,10.000000,38.012076857,127.245964598,968.549716,10480.924867,10543.593716,62.668849,0.597932,0.118267,0.632620,0.204235,0.368272,0.093520,0.324662,0.632620,38.012055069,127.245952963,38.012055069,127.245952963,38.011503763,127.246497318,38.011498893,127.246501036,38.011974094,127.245059764,38.011974555,127.245062018,38.012612791,127.245402327,38.012615692,127.245400308,38.012135127,127.246836672,38.012135075,127.246837737
48,48,826613799116,4.400,10.000000,38.012120357,127.245987827,967.647963,10459.923725,10524.956993,65.033268,0.621737,0.133326,0.689977,0.207674,0.354847,0.088487,0.335246,0.689977,38.012098544,127.245976179,38.012098544,127.245976179,38.011547835,127.246519972,38.011542542,127.246524066,38.012017656,127.245083786,38.012018110,127.245086082,38.012655609,127.245426224,38.012658409,127.245424289,38.012178548,127.246859143,38.012178480,127.246860149
49,49,826613799249,4.533,10.000000,38.012163871,127.246011064,966.756280,10439.358914,10499.881127,60.522212,0.579750,0.132630,0.656520,0.222207,0.338212,0.087390,0.326082,0.656520,38.012142035,127.245999404,38.012142035,127.245999404,38.011591932,127.246542625,38.011586886,127.246546499,38.012061225,127.245107751,38.012061703,127.245110211,38.012698464,127.245450106,38.012701149,127.245448300,38.012221982,127.246881608,38.012221919,127.246882601
50,50,826613799449,4.733,10.000000,38.012229169,127.246045934,965.437401,10411.787453,10464.778780,52.991327,0.508955,0.112502,0.588767,0.197324,0.304884,0.052513,0.285872,0.588767,38.012207300,127.246034256,38.012207300,127.246034256,38.011658125,127.246576600,38.011653577,127.246580028,38.012126592,127.245143592,38.012127047,127.245145767,38.012762815,127.245485901,38.012765266,127.245484351,38.012287188,127.246915720,38.012287108,127.246916310
51,51,826613799583,4.867,10.000000,38.012272718,127.246069190,964.570421,10395.017936,10442.999297,47.981361,0.461580,0.089909,0.523355,0.171485,0.294278,0.029362,0.254620,0.523355,38.012250930,127.246057555,38.012250930,127.246057555,38.011702175,127.246599492,38.011698109,127.246602488,38.012170278,127.245167468,38.012170708,127.245169346,38.012805749,127.245509914,38.012808129,127.245508453,38.012330775,127.246938538,38.012330686,127.246938853
52,52,826613799716,5.000,10.000000,38.012316281,127.246092453,963.713136,10379.204430,10423.738544,44.534114,0.429071,0.066879,0.453993,0.139968,0.290575,0.020508,0.226261,0.453993,38.012294477,127.246080809,38.012294477,127.246080809,38.011746074,127.246622403,38.011742519,127.246624941,38.012213872,127.245191235,38.012214271,127.245192749,38.012848549,127.245533933,38.012850906,127.245532511,38.012374283,127.246961379,38.012374198,127.246961586
