sample_index,log_frame_index,timestamp,time_s,fov_deg,uav_lat,uav_lon,uav_alt,actual_area_m2,predicted_area_m2,area_error_m2,area_error_pct,centroid_error_m,corner_error_c1_m,corner_error_c2_m,corner_error_c3_m,corner_error_c4_m,mean_corner_error_m,max_corner_error_m,actual_center_lat,actual_center_lon,predicted_center_lat,predicted_center_lon,actual_c1_lat,actual_c1_lon,predicted_c1_lat,predicted_c1_lon,actual_c2_lat,actual_c2_lon,predicted_c2_lat,predicted_c2_lon,actual_c3_lat,actual_c3_lon,predicted_c3_lat,predicted_c3_lon,actual_c4_lat,actual_c4_lon,predicted_c4_lat,predicted_c4_lon
10,10,825323838147,1.999,4.998856,37.920033000,128.181120000,1301.000000,2428.779445,1871.848585,-556.930860,-22.930483,0.435367,7.581890,32.308840,7.154923,31.149206,19.548715,32.308840,37.922718000,128.181150000,37.922718000,128.181150000,37.922890000,128.180820000,37.922825072,128.180846078,37.923096000,128.181170000,37.922926943,128.181469066,37.922540000,128.181490000,37.922598619,128.181456581,37.922370000,128.181140000,37.922529727,128.180848749
11,11,825323838344,2.196,7.078050,37.919970000,128.181090000,1301.000000,4335.547157,3166.620645,-1168.926512,-26.961453,2.078167,16.544100,40.588291,13.689733,35.728057,26.637545,40.588291,37.922040000,128.180860000,37.922040000,128.180860000,37.922330000,128.180420000,37.922181491,128.180427207,37.922535000,128.180920000,37.922286712,128.181258481,37.921764000,128.181290000,37.921886959,128.181292663,37.921600000,128.180790000,37.921804330,128.180476245
12,12,825323838543,2.395,9.997711,37.919900000,128.181080000,1301.000000,7434.880962,5484.221483,-1950.659479,-26.236593,2.328895,54.242844,21.078789,49.624700,17.904691,35.712756,54.242844,37.921204000,128.180280000,37.921204000,128.180280000,37.921680000,128.179800000,37.921202854,128.179674727,37.921825000,128.180500000,37.921667869,128.180633946,37.920760000,128.180760000,37.921189578,128.180910994,37.920643000,128.180080000,37.920767607,128.179951079
13,13,825323838742,2.594,9.997711,37.919838000,128.181060000,1300.000000,6565.787865,4821.062879,-1744.724986,-26.572972,0.492325,77.343724,21.651582,78.708771,19.926333,49.407603,78.708771,37.920647000,128.179760000,37.920647000,128.179760000,37.921130000,128.179400000,37.920447347,128.179236089,37.921165000,128.180080000,37.921148734,128.179834307,37.920162000,128.180130000,37.920855651,128.180303684,37.920147000,128.179460000,37.920167875,128.179685362
14,14,825323838942,2.794,9.997711,37.919765000,128.181050000,1300.000000,6217.749284,4585.184772,-1632.564511,-26.256519,2.307176,15.866734,18.818503,19.631525,14.984864,17.325407,19.631525,37.920387000,128.179280000,37.920387000,128.179280000,37.919960000,128.178820000,37.920101124,128.178794653,37.920920000,128.179020000,37.920864311,128.179222333,37.920853000,128.179660000,37.920687022,128.179735545,37.919884000,128.179470000,37.919918894,128.179305194
15,15,825323839141,2.993,9.997711,37.919704000,128.181030000,1300.000000,6379.551713,4627.508678,-1752.043036,-27.463419,1.241134,7.880838,11.322158,8.419553,8.298978,8.980382,11.322158,37.920208000,128.179320000,37.920208000,128.179320000,37.919860000,128.178770000,37.919899746,128.178844264,37.920773000,128.179200000,37.920675699,128.179237546,37.920570000,128.179840000,37.920523093,128.179764789,37.919666000,128.179370000,37.919740438,128.179375204
16,16,825323839344,3.196,9.997711,37.919643000,128.181030000,1300.000000,6414.610390,4799.347249,-1615.263141,-25.181002,1.939352,14.497849,13.602133,12.697074,16.858115,14.413793,16.858115,37.920060000,128.179600000,37.920060000,128.179600000,37.919800000,128.178960000,37.919750482,128.179112693,37.920624000,128.179610000,37.920529696,128.179511505,37.920326000,128.180190000,37.920369930,128.180056568,37.919510000,128.179500000,37.919589232,128.179663599
17,17,825323839547,3.399,9.997711,37.919570000,128.181020000,1300.000000,6534.277416,4879.838858,-1654.438558,-25.319380,1.544301,23.315904,22.068429,22.461381,25.865994,23.427927,25.865994,37.919918000,128.179890000,37.919918000,128.179890000,37.919760000,128.179200000,37.919614922,128.179391500,37.920470000,128.180040000,37.920389122,128.179810564,37.920080000,128.180540000,37.920220225,128.180356085,37.919384000,128.179670000,37.919444383,128.179954426
18,18,825323839751,3.603,9.997711,37.919510000,128.181000000,1300.000000,6491.668136,4887.760938,-1603.907198,-24.707166,2.117763,26.931952,82.647613,29.522111,80.461909,54.890896,82.647613,37.919773000,128.180250000,37.919773000,128.180250000,37.919280000,128.179900000,37.919486706,128.179740637,37.919730000,128.179520000,37.920245030,128.180197865,37.920273000,128.180540000,37.920056677,128.180734474,37.919827000,128.180920000,37.919296273,128.180297992
19,19,825323839956,3.808,9.997711,37.919437000,128.181000000,1300.000000,6451.304303,4880.176743,-1571.127560,-24.353642,0.387039,26.940246,80.450355,27.461039,80.456482,53.827030,80.456482,37.919660000,128.180570000,37.919660000,128.180570000,37.919216000,128.180130000,37.919441479,128.180018570,37.919712000,128.179870000,37.920137777,128.180610243,37.920105000,128.180980000,37.919878835,128.181104870,37.919613000,128.181260000,37.919183572,128.180523068
20,20,825323840144,3.996,9.997711,37.919373000,128.180980000,1301.000000,6541.641927,4896.000648,-1645.641279,-25.156395,0.443513,8.401968,9.797385,8.894343,10.909564,9.500815,10.909564,37.919550000,128.180910000,37.919550000,128.180910000,37.919704000,128.180250000,37.919650791,128.180317856,37.919940000,128.181430000,37.919904132,128.181328119,37.919395000,128.181580000,37.919453686,128.181511268,37.919180000,128.180370000,37.919203111,128.180490727
21,21,825323840347,4.199,9.997711,37.919304000,128.180970000,1301.000000,6900.031704,5037.196909,-1862.834795,-26.997482,1.734265,59.855355,11.410168,57.488767,8.955737,34.427507,59.855355,37.919437000,128.181290000,37.919437000,128.181290000,37.919740000,128.181950000,37.919919866,128.181307676,37.919163000,128.181960000,37.919171505,128.181830517,37.919163000,128.180680000,37.918951999,128.181277507,37.919693000,128.180680000,37.919690635,128.180781937
22,22,825323840551,4.403,9.997711,37.919240000,128.180970000,1301.000000,7091.743713,5231.353309,-1860.390404,-26.233187,1.533763,52.652716,17.079484,49.945836,15.767659,33.861423,52.652716,37.919342000,128.181460000,37.919342000,128.181460000,37.919610000,128.182160000,37.919820719,128.181623217,37.919025000,128.182110000,37.918983361,128.181922811,37.919100000,128.180820000,37.918868805,128.181307426,37.919632000,128.180860000,37.919679162,128.181029306
23,23,825323840754,4.606,9.997711,37.919178000,128.180970000,1301.000000,7151.236351,5253.369738,-1897.866613,-26.539000,2.499648,52.332950,19.587268,48.966484,15.206294,34.023249,52.332950,37.919270000,128.181460000,37.919270000,128.181460000,37.919533000,128.182170000,37.919746467,128.181639049,37.918945000,128.182130000,37.918901863,128.181913761,37.919030000,128.180820000,37.918798373,128.181294026,37.919563000,128.180880000,37.919615509,128.181039854
24,24,825323840942,4.794,9.997711,37.919106000,128.180950000,1302.000000,7095.325573,5204.893920,-1890.431653,-26.643339,1.238588,53.970015,15.370700,52.131630,14.261074,33.933355,53.970015,37.919200000,128.181380000,37.919200000,128.181380000,37.919456000,128.182080000,37.919677453,128.181533289,37.918873000,128.182020000,37.918845476,128.181848483,37.918964000,128.180730000,37.918721933,128.181238180,37.919500000,128.180790000,37.919533790,128.180946644
25,25,825323841145,4.997,9.997711,37.919044000,128.180950000,1302.000000,6979.977759,5051.772617,-1928.205142,-27.624804,1.545510,62.581781,10.543091,60.298226,8.274587,35.424421,62.581781,37.919130000,128.181180000,37.919130000,128.181180000,37.919376000,128.181870000,37.919607923,128.181220834,37.918800000,128.181810000,37.918844611,128.181704096,37.918896000,128.180540000,37.918637018,128.181143064,37.919437000,128.180600000,37.919403958,128.180684403
26,26,825323841348,5.200,9.997711,37.918980000,128.180940000,1302.000000,6819.855820,5035.724780,-1784.131040,-26.160832,1.736194,17.295218,20.068283,18.768206,17.325625,18.364333,20.068283,37.919067000,128.180920000,37.919067000,128.180920000,37.919380000,128.180360000,37.919225429,128.180340106,37.919300000,128.181600000,37.919376568,128.181393114,37.918740000,128.181530000,37.918907828,128.181509599,37.918835000,128.180270000,37.918754740,128.180439035
27,27,825323841553,5.405,9.997711,37.918910000,128.180920000,1303.000000,6681.776826,5016.168971,-1665.607855,-24.927619,0.412131,12.208795,52.720699,11.813636,53.371042,32.528543,53.371042,37.919018000,128.180660000,37.919018000,128.180660000,37.918790000,128.180000000,37.918751553,128.180130202,37.919340000,128.180080000,37.919494061,128.180647690,37.919240000,128.181300000,37.919277263,128.181174041,37.918690000,128.181240000,37.918522447,128.180670574
28,28,825323841740,5.592,9.997711,37.918846000,128.180920000,1303.000000,6826.414622,5055.667794,-1770.746828,-25.939632,0.198289,25.019083,40.902577,24.642779,41.451890,33.004082,41.451890,37.918970000,128.180310000,37.918970000,128.180310000,37.918740000,128.179640000,37.918614308,128.179876180,37.919296000,128.179730000,37.919437754,128.180159709,37.919180000,128.180970000,37.919312089,128.180744816,37.918633000,128.180900000,37.918491119,128.180463585
29,29,825323841944,5.796,9.997711,37.918785000,128.180910000,1303.000000,6863.420252,5105.803714,-1757.616538,-25.608464,0.587702,28.929783,37.322846,27.955048,36.522304,32.682496,37.322846,37.918926000,128.179980000,37.918926000,128.179980000,37.918700000,128.179320000,37.918548769,128.179587906,37.919262000,128.179400000,37.919391637,128.179791948,37.919140000,128.180650000,37.919292338,128.180396931,37.918590000,128.180560000,37.918456982,128.180179828
30,30,825323842147,5.999,9.997711,37.918713000,128.180910000,1304.000000,6764.004211,5155.231118,-1608.773093,-23.784330,0.268818,29.801065,33.814210,30.425834,32.827520,31.717157,33.814210,37.918880000,128.179530000,37.918880000,128.179530000,37.918655000,128.178900000,37.918488788,128.179166021,37.919216000,128.178970000,37.919344177,128.179319089,37.919098000,128.180200000,37.919266730,128.179927436,37.918540000,128.180110000,37.918418868,128.179769179
31,31,825323842351,6.203,9.997711,37.918650000,128.180900000,1304.000000,6688.929185,5087.373165,-1601.556021,-23.943384,1.308093,28.751572,32.754563,32.386144,33.540652,31.858233,33.540652,37.918842000,128.179170000,37.918842000,128.179170000,37.918617000,128.178560000,37.918445731,128.178805065,37.919178000,128.178620000,37.919302221,128.178958114,37.919064000,128.179840000,37.919238825,128.179545224,37.918507000,128.179760000,37.918382555,128.179412165
32,32,825323842553,6.405,9.997711,37.918580000,128.180900000,1304.000000,6810.446137,5279.260153,-1531.185985,-22.482903,0.123493,30.515598,33.190386,30.133762,33.153612,31.748339,33.190386,37.918808000,128.178820000,37.918808000,128.178820000,37.918583000,128.178150000,37.918406347,128.178415713,37.919144000,128.178270000,37.919268224,128.178613578,37.919033000,128.179460000,37.919205464,128.179195519,37.918472000,128.179410000,37.918347738,128.179066904
33,33,825323842741,6.593,9.997711,37.918518000,128.180880000,1305.000000,7383.804566,5701.067827,-1682.736740,-22.789562,2.808433,35.059399,36.220940,28.482827,33.379176,33.285586,36.220940,37.918762000,128.178400000,37.918762000,128.178400000,37.918537000,128.177630000,37.918347163,128.177948552,37.919110000,128.177810000,37.919224043,128.178196290,37.918995000,128.179050000,37.919159835,128.178801933,37.918430000,128.179000000,37.918297788,128.178658849
34,34,825323842946,6.798,9.997711,37.918385000,128.180880000,1305.000000,7897.432313,5948.957767,-1948.474546,-24.672254,1.833368,33.172422,41.682052,27.563068,42.469920,36.221866,42.469920,37.918724000,128.178040000,37.918724000,128.178040000,37.918490000,128.177250000,37.918311325,128.177552307,37.919075000,128.177410000,37.919197138,128.177858680,37.918953000,128.178730000,37.919112534,128.178489968,37.918390000,128.178710000,37.918244557,128.178262909
35,35,825323843149,7.001,9.997711,37.918320000,128.180860000,1305.000000,8214.811793,6075.718972,-2139.092821,-26.039462,2.007577,31.831736,40.648638,32.604765,47.462572,38.136928,47.462572,37.918670000,128.177670000,37.918670000,128.177670000,37.918423000,128.176900000,37.918245654,128.177184339,37.919018000,128.177060000,37.919147599,128.177492739,37.918890000,128.178440000,37.919065049,128.178142328,37.918330000,128.178390000,37.918183436,128.177882472
36,36,825323843353,7.205,9.997711,37.918247000,128.180860000,1306.000000,8142.234357,6269.016757,-1873.217601,-23.006186,2.684950,30.091646,38.683796,34.715010,43.669524,36.789994,43.669524,37.918594000,128.177380000,37.918594000,128.177380000,37.918335000,128.176640000,37.918157651,128.176898603,37.918938000,128.176790000,37.919079085,128.177192560,37.918823000,128.178190000,37.918998994,128.177863663,37.918260000,128.178050000,37.918101204,128.177595290
37,37,825323843555,7.407,9.997711,37.918186000,128.180860000,1306.000000,8178.169174,6373.468867,-1804.700308,-22.067290,1.828961,28.300517,40.180058,32.205524,42.647623,35.833431,42.647623,37.918518000,128.177170000,37.918518000,128.177170000,37.918243000,128.176450000,37.918072201,128.176688700,37.918858000,128.176560000,37.919006414,128.176977068,37.918762000,128.177950000,37.918932363,128.177653598,37.918182000,128.177830000,37.918022036,128.177388724
38,38,825323843743,7.595,9.997711,37.918114000,128.180860000,1306.000000,8131.160178,6432.897190,-1698.262989,-20.885863,3.071459,27.026321,38.360845,31.395367,43.950606,35.183285,43.950606,37.918400000,128.176910000,37.918400000,128.176910000,37.918110000,128.176200000,37.917939265,128.176418795,37.918728000,128.176330000,37.918889403,128.176715943,37.918667000,128.177670000,37.918830696,128.177378880,37.918070000,128.177580000,37.917900952,128.177127725
39,39,825323843946,7.798,9.997711,37.918053000,128.180860000,1306.000000,8659.118438,6531.199794,-2127.918645,-24.574310,0.519591,35.863184,39.101693,31.781884,44.311416,37.764544,44.311416,37.918312000,128.176770000,37.918312000,128.176770000,37.918010000,128.175900000,37.917842309,128.176248695,37.918636000,128.176180000,37.918802525,128.176572038,37.918590000,128.177520000,37.918752477,128.177222416,37.917990000,128.177430000,37.917810987,128.176979325
40,40,825323844149,8.001,9.997711,37.917988000,128.180860000,1306.000000,9305.909719,6768.001555,-2537.908164,-27.272005,7.515805,41.644007,51.485398,28.178688,39.804284,40.278095,51.485398,37.918182000,128.176640000,37.918182000,128.176640000,37.917862000,128.175670000,37.917697060,128.176095624,37.918510000,128.175890000,37.918672010,128.176439124,37.918476000,128.177340000,37.918633693,128.177088997,37.917870000,128.177250000,37.917680383,128.176865725
41,41,825323844353,8.205,9.997711,37.917915000,128.180880000,1306.000000,10171.784076,7235.587933,-2936.196142,-28.866088,9.052880,41.625373,59.780858,28.347898,42.344448,43.024644,59.780858,37.918040000,128.176450000,37.918040000,128.176450000,37.917698000,128.175460000,37.917536379,128.175887429,37.918370000,128.175580000,37.918534950,128.176227822,37.918354000,128.177170000,37.918504220,128.176909347,37.917740000,128.177110000,37.917536269,128.176702810
42,42,825323844541,8.393,9.997711,37.917854000,128.180880000,1306.000000,10602.189261,7701.687567,-2900.501695,-27.357573,10.596167,44.918848,60.226879,26.774553,42.071279,43.497890,60.226879,37.917910000,128.176300000,37.917910000,128.176300000,37.917545000,128.175260000,37.917389855,128.175732175,37.918230000,128.175400000,37.918409973,128.176046750,37.918236000,128.177020000,37.918384383,128.176780051,37.917614000,128.176970000,37.917404304,128.176571440
43,43,825323844745,8.597,9.997711,37.917854000,128.180880000,1306.000000,10602.189261,7701.687567,-2900.501695,-27.357573,10.596167,44.918848,60.226879,26.774553,42.071279,43.497890,60.226879,37.917910000,128.176300000,37.917910000,128.176300000,37.917545000,128.175260000,37.917389855,128.175732175,37.918230000,128.175400000,37.918409973,128.176046750,37.918236000,128.177020000,37.918384383,128.176780051,37.917614000,128.176970000,37.917404304,128.176571440
44,44,825323844948,8.800,9.997711,37.917790000,128.180900000,1306.000000,11156.951569,8589.177642,-2567.773927,-23.015014,6.169003,43.435097,53.333422,29.024827,47.030427,43.205943,53.333422,37.917747000,128.176070000,37.917747000,128.176070000,37.917350000,128.175020000,37.917200099,128.175476640,37.918053000,128.175220000,37.918255136,128.175770611,37.918090000,128.176860000,37.918237867,128.176587783,37.917460000,128.176830000,37.917237758,128.176374548
45,45,825323845151,9.003,9.997711,37.917720000,128.180900000,1306.000000,11879.914633,9190.072901,-2689.841732,-22.641928,3.183764,44.645864,50.709087,36.027020,48.905212,45.071796,50.709087,37.917572000,128.175870000,37.917572000,128.175870000,37.917145000,128.174790000,37.917000599,128.175264287,37.917866000,128.175030000,37.918084159,128.175536898,37.917940000,128.176770000,37.918081167,128.176400844,37.917297000,128.176670000,37.917060797,128.176200454
46,46,825323845354,9.206,9.997711,37.917656000,128.180910000,1306.000000,12770.538332,9451.477675,-3319.060657,-25.989982,5.815309,47.903910,58.773920,37.438021,49.585268,48.425280,58.773920,37.917408000,128.175700000,37.917408000,128.175700000,37.916946000,128.174590000,37.916817391,128.175110550,37.917690000,128.174760000,37.917922278,128.175361010,37.917797000,128.176620000,37.917935456,128.176231498,37.917145000,128.176530000,37.916896178,128.176061681
47,47,825323845542,9.394,9.997711,37.917587000,128.180920000,1306.000000,13591.909629,9693.152958,-3898.756671,-28.684392,7.854416,48.931193,66.702744,37.660320,50.926258,51.055129,66.702744,37.917206000,128.175500000,37.917206000,128.175500000,37.916720000,128.174440000,37.916597838,128.174975226,37.917477000,128.174470000,37.917723898,128.175162065,37.917625000,128.176440000,37.917757343,128.176045338,37.916960000,128.176400000,37.916697514,128.175925056
48,48,825323845746,9.598,9.997711,37.917526000,128.180940000,1306.000000,14047.368555,10167.359940,-3880.008615,-27.620893,7.337324,46.185122,69.378465,38.440807,51.860963,51.466339,69.378465,37.916992000,128.175310000,37.916992000,128.175310000,37.916485000,128.174350000,37.916368818,128.174854864,37.917240000,128.174220000,37.917512861,128.174930268,37.917442000,128.176270000,37.917568725,128.175862818,37.916770000,128.176280000,37.916491947,128.175806178
49,49,825323845949,9.801,9.997711,37.917454000,128.180970000,1306.000000,14296.989967,10482.248152,-3814.741815,-26.682133,7.077512,46.869991,67.258653,38.235220,51.770020,51.033471,67.258653,37.916798000,128.175190000,37.916798000,128.175190000,37.916270000,128.174290000,37.916170407,128.174808557,37.917027000,128.174070000,37.917318386,128.174740915,37.917270000,128.176130000,37.917393283,128.175723632,37.916595000,128.176200000,37.916306671,128.175737471
50,50,825323846152,10.004,9.997711,37.917393000,128.180980000,1306.000000,14532.633595,10617.404254,-3915.229341,-26.940949,8.724837,50.490687,68.556321,39.054522,49.782701,51.971058,68.556321,37.916600000,128.175110000,37.916600000,128.175110000,37.916054000,128.174220000,37.915967485,128.174784374,37.916800000,128.173920000,37.917113445,128.174591967,37.917090000,128.176000000,37.917210410,128.175582305,37.916416000,128.176130000,37.916121882,128.175702980
51,51,825323846356,10.208,9.997711,37.917330000,128.181000000,1306.000000,14920.794707,10780.608056,-4140.186651,-27.747762,10.524324,53.916204,69.838549,37.534341,49.474248,52.690835,69.838549,37.916363000,128.175050000,37.916363000,128.175050000,37.915790000,128.174160000,37.915722222,128.174767893,37.916530000,128.173780000,37.916862534,128.174454339,37.916874000,128.175840000,37.916986421,128.175437060,37.916210000,128.176100000,37.915903945,128.175691509
52,52,825323846544,10.396,9.997711,37.917263000,128.181030000,1306.000000,15111.878555,11073.240372,-4038.638183,-26.724925,4.912561,51.659524,61.805848,45.337448,51.686837,52.622414,61.805848,37.916084000,128.174970000,37.916084000,128.174970000,37.915485000,128.174120000,37.915427236,128.174703660,37.916218000,128.173700000,37.916558293,128.174256087,37.916622000,128.175740000,37.916713533,128.175236960,37.915966000,128.176060000,37.915642672,128.175637605
53,53,825323846747,10.599,9.997711,37.917206000,128.181060000,1306.000000,14793.610025,11298.710838,-3494.899187,-23.624384,1.548464,47.620751,55.120702,47.200203,51.392356,50.333503,55.120702,37.915860000,128.174910000,37.915860000,128.174910000,37.915257000,128.174160000,37.915202394,128.174697809,37.915970000,128.173690000,37.916316738,128.174138069,37.916420000,128.175670000,37.916498314,128.175141791,37.915768000,128.176030000,37.915438062,128.175620681
54,54,825323846950,10.802,9.997711,37.917137000,128.181090000,1306.000000,14775.374645,11533.550841,-3241.823804,-21.940722,1.550745,45.851467,55.076513,48.461179,48.049162,49.359580,55.076513,37.915630000,128.174900000,37.915630000,128.174900000,37.915024000,128.174210000,37.914970478,128.174727670,37.915714000,128.173650000,37.916067934,128.174088215,37.916214000,128.175660000,37.916276696,128.175113940,37.915558000,128.176000000,37.915228638,128.175646381
55,55,825323847153,11.005,9.997711,37.917080000,128.181120000,1306.000000,15106.845234,11767.538586,-3339.306648,-22.104593,2.022605,45.761296,56.600053,48.376161,47.893031,49.657636,56.600053,37.915363000,128.174900000,37.915363000,128.174900000,37.914730000,128.174220000,37.914689131,128.174738487,37.915410000,128.173610000,37.915776397,128.174056841,37.915970000,128.175630000,37.916017145,128.175082408,37.915320000,128.176000000,37.914981324,128.175663686
56,56,825323847341,11.193,9.997711,37.917023000,128.181150000,1306.000000,14969.048082,11827.882767,-3141.165314,-20.984403,2.378024,48.417090,53.139934,48.233073,45.774553,48.891162,53.139934,37.915123000,128.174910000,37.915123000,128.174910000,37.914455000,128.174210000,37.914437359,128.174760853,37.915150000,128.173680000,37.915519456,128.174063167,37.915745000,128.175600000,37.915780448,128.175052629,37.915100000,128.176000000,37.914763453,128.175700520
57,57,825323847545,11.397,9.997711,37.916958000,128.181200000,1306.000000,14624.887251,11765.912135,-2858.975115,-19.548699,1.156877,47.407129,49.225211,48.816148,45.419291,47.716945,49.225211,37.914800000,128.174910000,37.914800000,128.174910000,37.914112000,128.174270000,37.914109977,128.174809798,37.914814000,128.173770000,37.915182342,128.174080129,37.915450000,128.175580000,37.915468403,128.175024641,37.914818000,128.176010000,37.914470289,128.175739421
58,58,825323847748,11.600,9.997711,37.916904000,128.181240000,1305.000000,14933.335528,11718.497851,-3214.837676,-21.527928,2.636134,52.376172,50.197745,47.471677,46.717493,49.190772,52.376172,37.914543000,128.174940000,37.914543000,128.174940000,37.913820000,128.174290000,37.913855331,128.174884699,37.914530000,128.173810000,37.914911549,128.174114638,37.915210000,128.175580000,37.915220186,128.175039617,37.914597000,128.176070000,37.914237937,128.175794628
59,59,825323847952,11.804,9.997711,37.916840000,128.181290000,1305.000000,15540.025156,11771.452182,-3768.572973,-24.250752,3.209153,57.815019,51.042228,49.357567,49.051754,51.816642,57.815019,37.914246000,128.175000000,37.914246000,128.175000000,37.913475000,128.174330000,37.913555564,128.174980341,37.914192000,128.173840000,37.914585677,128.174137964,37.914936000,128.175610000,37.914922328,128.175048258,37.914345000,128.176150000,37.913964191,128.175868996
60,60,825323848155,12.007,9.997711,37.916790000,128.181340000,1305.000000,15709.261463,11870.652747,-3838.608715,-24.435323,4.203015,61.795161,51.146354,49.785880,48.557503,52.821225,61.795161,37.913990000,128.175100000,37.913990000,128.175100000,37.913190000,128.174420000,37.913297845,128.175110221,37.913890000,128.173900000,37.914291823,128.174182401,37.914696000,128.175660000,37.914660017,128.175094954,37.914116000,128.176220000,37.913726347,128.175971485
