sample_index,log_frame_index,timestamp,time_s,fov_deg,uav_lat,uav_lon,uav_alt,actual_area_m2,predicted_area_m2,area_error_m2,area_error_pct,centroid_error_m,corner_error_c1_m,corner_error_c2_m,corner_error_c3_m,corner_error_c4_m,mean_corner_error_m,max_corner_error_m,actual_center_lat,actual_center_lon,predicted_center_lat,predicted_center_lon,actual_c1_lat,actual_c1_lon,predicted_c1_lat,predicted_c1_lon,actual_c2_lat,actual_c2_lon,predicted_c2_lat,predicted_c2_lon,actual_c3_lat,actual_c3_lon,predicted_c3_lat,predicted_c3_lon,actual_c4_lat,actual_c4_lon,predicted_c4_lat,predicted_c4_lon
10,10,826609415304,2.023,4.097963,37.909410000,128.171500000,1391.000000,2271.601924,2411.899076,140.297152,6.176133,5.154115,28.088306,40.660888,11.893760,37.719094,29.590512,40.660888,37.912903000,128.171620000,37.912903000,128.171620000,37.912850000,128.171300000,37.913100912,128.171333759,37.913270000,128.171480000,37.913185845,128.171930521,37.912865000,128.171940000,37.912763165,128.171899024,37.912550000,128.171740000,37.912667506,128.171337173
11,11,826609415501,2.220,4.097963,37.909480000,128.171500000,1390.000000,2569.079466,2977.698242,408.618776,15.905260,1.582009,21.297054,24.431881,15.644944,23.792562,21.291610,24.431881,37.913635000,128.172440000,37.913635000,128.172440000,37.913994000,128.172330000,37.913858468,128.172158850,37.913650000,128.172820000,37.913869252,128.172832539,37.913310000,128.172550000,37.913383230,128.172702046,37.913624000,128.172060000,37.913410596,128.172075000
12,12,826609415682,2.401,4.097963,37.909542000,128.171500000,1390.000000,3371.126045,3327.404821,-43.721224,-1.296932,3.271208,19.336556,55.122703,25.111624,49.644931,37.303954,55.122703,37.914090000,128.173170000,37.914090000,128.173170000,37.914204000,128.172800000,37.914357263,128.172903623,37.914600000,128.173130000,37.914282048,128.173611172,37.913998000,128.173540000,37.913796166,128.173412300,37.913643000,128.173220000,37.913892336,128.172751323
13,13,826609415885,2.604,4.097963,37.909610000,128.171510000,1389.000000,3591.469854,3690.902096,99.432242,2.768567,4.254460,23.692688,19.859919,21.043475,34.018233,24.653579,34.018233,37.914460000,128.173830000,37.914460000,128.173830000,37.914948000,128.173810000,37.914813448,128.173600973,37.914433000,128.174270000,37.914609820,128.174300074,37.914040000,128.173870000,37.914152355,128.174062696,37.914597000,128.173450000,37.914296971,128.173376434
14,14,826609416088,2.807,4.097963,37.909670000,128.171510000,1389.000000,4699.358137,4290.420298,-408.937840,-8.701993,1.953317,30.695211,21.910503,23.904436,22.115040,24.656298,30.695211,37.914864000,128.174510000,37.914864000,128.174510000,37.915447000,128.174560000,37.915258269,128.174305185,37.914840000,128.174990000,37.915032435,128.175042399,37.914406000,128.174510000,37.914531708,128.174730676,37.914913000,128.174070000,37.914718593,128.174018157
15,15,826609416291,3.010,4.097963,37.909733000,128.171510000,1388.000000,4690.580094,4973.906171,283.326077,6.040321,1.276887,22.948852,27.872499,20.843967,27.144446,24.702441,27.872499,37.915306000,128.175190000,37.915306000,128.175190000,37.915863000,128.175220000,37.915742574,128.175007910,37.915222000,128.175640000,37.915453996,128.175759376,37.914810000,128.175160000,37.914901437,128.175367119,37.915420000,128.174740000,37.915183403,128.174665211
16,16,826609416478,3.197,4.097963,37.909805000,128.171520000,1388.000000,5041.424221,5254.672255,213.248035,4.229916,2.338670,24.899972,36.536370,24.307536,27.336798,28.270169,36.536370,37.915714000,128.175140000,37.915714000,128.175140000,37.916270000,128.175160000,37.916141998,128.174927485,37.915590000,128.175600000,37.915900900,128.175733330,37.915165000,128.175100000,37.915288818,128.175327983,37.915836000,128.174680000,37.915595563,128.174616685
17,17,826609416684,3.403,4.097963,37.909866000,128.171520000,1388.000000,4663.355329,4615.799689,-47.555639,-1.019773,2.980336,28.615524,28.134923,26.815817,37.194791,30.190264,37.194791,37.915270000,128.174470000,37.915270000,128.174470000,37.915855000,128.174500000,37.915683501,128.174257281,37.915190000,128.174910000,37.915433116,128.174997563,37.914750000,128.174440000,37.914897866,128.174681049,37.915436000,128.174060000,37.915109470,128.173970203
18,18,826609416887,3.606,4.097963,37.909935000,128.171540000,1387.000000,3802.429116,3695.988732,-106.440384,-2.799273,5.501863,23.348743,60.874118,29.458823,52.179675,41.465340,60.874118,37.914772000,128.173750000,37.914772000,128.173750000,37.914948000,128.173390000,37.915131926,128.173517791,37.915340000,128.173780000,37.914909735,128.174207799,37.914680000,128.174150000,37.914451782,128.173980190,37.914320000,128.173770000,37.914608014,128.173301242
19,19,826609417091,3.810,4.097963,37.909996000,128.171550000,1387.000000,2780.717350,2990.801735,210.084385,7.555043,6.379008,31.106953,47.325016,10.625298,46.298879,33.839037,47.325016,37.914276000,128.172910000,37.914276000,128.172910000,37.914260000,128.172530000,37.914525783,128.172639370,37.914670000,128.172850000,37.914477872,128.173330697,37.914110000,128.173250000,37.914036197,128.173173279,37.913857000,128.172960000,37.914079938,128.172514952
20,20,826609417280,3.999,4.097963,37.910053000,128.171570000,1386.000000,2390.943314,2555.323800,164.380486,6.875131,5.219605,12.450541,43.868745,26.261892,40.177482,30.689665,43.868745,37.913868000,128.172420000,37.913868000,128.172420000,37.913994000,128.172090000,37.914096289,128.172147337,37.914270000,128.172360000,37.914077322,128.172795732,37.913887000,128.172800000,37.913667845,128.172689303,37.913560000,128.172500000,37.913685613,128.172071123
21,21,826609417483,4.202,4.097963,37.910126000,128.171590000,1386.000000,2278.232912,2248.683599,-29.549313,-1.297028,3.579556,16.999021,38.878049,4.610828,37.926026,24.603481,38.878049,37.913456000,128.171700000,37.913456000,128.171700000,37.913467000,128.171390000,37.913618903,128.171409811,37.913837000,128.171620000,37.913668644,128.172007850,37.913307000,128.172010000,37.913273224,128.171979612,37.913044000,128.171780000,37.913222631,128.171412278
22,22,826609417688,4.407,4.097963,37.910183000,128.171600000,1385.000000,2793.238276,2680.918525,-112.319751,-4.021130,3.682416,15.314503,46.628287,4.928698,44.890487,27.940494,46.628287,37.914090000,128.172040000,37.914090000,128.172040000,37.914196000,128.171690000,37.914327059,128.171743020,37.914536000,128.171950000,37.914300158,128.172388775,37.913914000,128.172360000,37.913878882,128.172325823,37.913620000,128.172100000,37.913880902,128.171710251
23,23,826609417891,4.610,4.097963,37.910250000,128.171620000,1385.000000,2892.402192,3003.397415,110.995223,3.837475,0.694601,19.872119,47.540218,19.989122,44.118843,32.880076,47.540218,37.914560000,128.172790000,37.914560000,128.172790000,37.914658000,128.172420000,37.914821052,128.172512116,37.915005000,128.172740000,37.914789631,128.173207442,37.914494000,128.173170000,37.914334217,128.173066146,37.914192000,128.172850000,37.914382078,128.172409185
24,24,826609418078,4.797,4.097963,37.910313000,128.171650000,1384.000000,3507.561560,3626.528267,118.966707,3.391721,2.750442,22.110429,57.629175,17.771327,47.626521,36.284363,57.629175,37.915016000,128.173510000,37.915016000,128.173510000,37.915165000,128.173140000,37.915341567,128.173255303,37.915554000,128.173520000,37.915164018,128.173951560,37.914833000,128.173860000,37.914699380,128.173749270,37.914562000,128.173510000,37.914810301,128.173068371
25,25,826609418284,5.003,4.097963,37.910370000,128.171660000,1384.000000,4043.281823,4200.293145,157.011322,3.883264,6.354937,32.952951,56.496726,24.837920,59.051087,43.334671,59.051087,37.915455000,128.174200000,37.915455000,128.174200000,37.915585000,128.173800000,37.915845857,128.173977379,37.915943000,128.174200000,37.915629018,128.174705422,37.915287000,128.174560000,37.915095584,128.174414680,37.914886000,128.174120000,37.915322858,128.173738577
26,26,826609418489,5.208,4.097963,37.910440000,128.171690000,1383.000000,4182.767493,4294.069410,111.301917,2.660964,2.811570,32.950692,59.570810,28.745413,57.641863,44.727195,59.570810,37.915844000,128.174840000,37.915844000,128.174840000,37.915985000,128.174420000,37.916234643,128.174621599,37.916340000,128.174870000,37.915969461,128.175359400,37.915680000,128.175230000,37.915467267,128.175044466,37.915325000,128.174760000,37.915727915,128.174347734
27,27,826609418691,5.410,4.097963,37.910496000,128.171700000,1383.000000,4792.481688,4749.284564,-43.197124,-0.901352,1.253820,31.471890,65.034333,31.072799,60.033698,46.903180,65.034333,37.916310000,128.175460000,37.916310000,128.175460000,37.916470000,128.175030000,37.916701507,128.175235697,37.916880000,128.175540000,37.916437180,128.176023037,37.916138000,128.175890000,37.915921725,128.175666319,37.915794000,128.175400000,37.916178079,128.174920128
28,28,826609418889,5.608,4.097963,37.910560000,128.171740000,1382.000000,4451.037394,4434.128180,-16.909214,-0.379894,2.880822,20.698583,63.394089,32.083477,59.154190,43.832585,63.394089,37.916492000,128.175170000,37.916492000,128.175170000,37.916687000,128.174760000,37.916834137,128.174904101,37.917020000,128.175200000,37.916617903,128.175711171,37.916332000,128.175600000,37.916097403,128.175387782,37.915974000,128.175110000,37.916361070,128.174648502
29,29,826609419082,5.801,4.097963,37.910560000,128.171740000,1382.000000,4451.037394,4434.128180,-16.909214,-0.379894,2.880822,20.698583,63.394089,32.083477,59.154190,43.832585,63.394089,37.916492000,128.175170000,37.916492000,128.175170000,37.916687000,128.174760000,37.916834137,128.174904101,37.917020000,128.175200000,37.916617903,128.175711171,37.916332000,128.175600000,37.916097403,128.175387782,37.915974000,128.175110000,37.916361070,128.174648502
30,30,826609419287,6.006,4.097963,37.910618000,128.171770000,1382.000000,4227.088064,4016.911930,-210.176134,-4.972126,2.681111,23.380378,61.198850,27.770600,55.456410,41.951560,61.198850,37.916100000,128.174530000,37.916100000,128.174530000,37.916270000,128.174130000,37.916447351,128.174272617,37.916660000,128.174580000,37.916245757,128.175038148,37.915960000,128.174940000,37.915750405,128.174768508,37.915623000,128.174500000,37.915974260,128.174052218
31,31,826609419490,6.209,4.097963,37.910740000,128.171830000,1381.000000,3199.450518,3424.787800,225.337282,7.042999,1.709731,15.941672,49.476807,14.534951,44.851311,31.201185,49.476807,37.915226000,128.173140000,37.915226000,128.173140000,37.915390000,128.172790000,37.915521796,128.172861005,37.915707000,128.173140000,37.915411446,128.173560764,37.915066000,128.173500000,37.914956144,128.173410549,37.914776000,128.173160000,37.914992426,128.172729231
32,32,826609419678,6.397,4.097963,37.910740000,128.171830000,1381.000000,3199.450518,3424.787800,225.337282,7.042999,1.709731,15.941672,49.476807,14.534951,44.851311,31.201185,49.476807,37.915226000,128.173140000,37.915226000,128.173140000,37.915390000,128.172790000,37.915521796,128.172861005,37.915707000,128.173140000,37.915411446,128.173560764,37.915066000,128.173500000,37.914956144,128.173410549,37.914776000,128.173160000,37.914992426,128.172729231
33,33,826609419883,6.602,4.097963,37.910797000,128.171860000,1380.000000,2805.435918,2568.979033,-236.456885,-8.428526,1.554848,5.872089,46.909815,9.250278,43.815618,26.461950,46.909815,37.914692000,128.172450000,37.914692000,128.172450000,37.914883000,128.172120000,37.914927120,128.172156648,37.915173000,128.172410000,37.914895736,128.172812235,37.914566000,128.172780000,37.914490257,128.172736680,37.914265000,128.172490000,37.914519232,128.172109127
34,34,826609420087,6.806,4.097963,37.910862000,128.171890000,1380.000000,2111.127886,2193.974089,82.846203,3.924263,1.661288,10.915795,35.185952,6.052299,34.488490,21.660634,35.185952,37.914276000,128.171700000,37.914276000,128.171700000,37.914326000,128.171370000,37.914423299,128.171385437,37.914608000,128.171630000,37.914483302,128.171998148,37.914158000,128.172030000,37.914106971,128.172006217,37.913918000,128.171770000,37.914055782,128.171418268
35,35,826609420291,7.010,4.097963,37.910915000,128.171920000,1379.000000,2102.029895,2266.422939,164.393044,7.820681,1.211719,10.850610,37.444732,9.696550,33.556654,22.887136,37.444732,37.914482000,128.171620000,37.914482000,128.171620000,37.914543000,128.171280000,37.914639848,128.171293970,37.914830000,128.171520000,37.914706737,128.171916707,37.914417000,128.171940000,37.914329952,128.171935975,37.914146000,128.171690000,37.914263758,128.171338267
36,36,826609420478,7.197,4.097963,37.910980000,128.171970000,1379.000000,3026.171822,3115.592239,89.420417,2.954902,3.410024,16.910258,45.309500,5.303818,43.232217,27.688948,45.309500,37.915062000,128.172330000,37.915062000,128.172330000,37.915176000,128.171980000,37.915325376,128.172015004,37.915554000,128.172270000,37.915321835,128.172693762,37.914870000,128.172670000,37.914833794,128.172630744,37.914608000,128.172380000,37.914846983,128.171991972
37,37,826609420707,7.426,4.097963,37.911034000,128.172010000,1378.000000,3249.775466,3306.872733,57.097268,1.756960,1.131378,11.549446,51.280098,14.686545,48.217498,31.433397,51.280098,37.915750000,128.173360000,37.915750000,128.173360000,37.915947000,128.173000000,37.916035783,128.173068044,37.916240000,128.173340000,37.915950713,128.173794413,37.915596000,128.173720000,37.915479414,128.173641723,37.915302000,128.173370000,37.915585571,128.172954978
38,38,826609420922,7.641,4.097963,37.911087000,128.172040000,1378.000000,3597.643038,3416.278771,-181.364266,-5.041197,2.359845,15.025883,55.799848,20.763140,51.087681,35.669138,55.799848,37.916172000,128.174030000,37.916172000,128.174030000,37.916340000,128.173650000,37.916453768,128.173742075,37.916660000,128.174030000,37.916309887,128.174484704,37.916020000,128.174410000,37.915858499,128.174291724,37.915700000,128.174010000,37.916013088,128.173584672
39,39,826609421090,7.809,4.097963,37.911148000,128.172090000,1377.000000,3760.884015,3627.030198,-133.853818,-3.559105,0.865024,17.809001,57.272529,22.229944,55.418538,38.182503,57.272529,37.916595000,128.174730000,37.916595000,128.174730000,37.916744000,128.174320000,37.916872253,128.174441219,37.917046000,128.174710000,37.916730311,128.175224952,37.916430000,128.175130000,37.916267382,128.174983084,37.916100000,128.174700000,37.916449110,128.174250126
40,40,826609421279,7.998,4.097963,37.911198000,128.172130000,1377.000000,3528.192993,3416.787020,-111.405974,-3.157593,2.901852,20.864340,23.616168,29.105449,22.300332,23.971572,29.105449,37.916985000,128.175450000,37.916985000,128.175450000,37.917343000,128.175380000,37.917268265,128.175162124,37.916860000,128.175890000,37.917066406,128.175952139,37.916515000,128.175450000,37.916673137,128.175713929,37.917076000,128.175000000,37.916879448,128.174950935
41,41,826609421482,8.201,4.097963,37.911310000,128.172210000,1376.000000,3603.834938,3460.936866,-142.898072,-3.965167,1.208071,25.416120,20.707079,20.853819,20.159125,21.784036,25.416120,37.917496000,128.175770000,37.917496000,128.175770000,37.917910000,128.175700000,37.917772481,128.175468974,37.917435000,128.176270000,37.917618395,128.176309437,37.917126000,128.175860000,37.917218572,128.176066443,37.917580000,128.175300000,37.917400938,128.175265724
42,42,826609421686,8.405,4.097963,37.911310000,128.172210000,1376.000000,2857.148761,3093.365834,236.217073,8.267580,1.507893,20.484230,19.537337,18.400594,22.755203,20.294341,22.755203,37.917320000,128.175140000,37.917320000,128.175140000,37.917664000,128.175020000,37.917565595,128.174822902,37.917250000,128.175610000,37.917424460,128.175634267,37.916980000,128.175260000,37.917056999,128.175445405,37.917408000,128.174700000,37.917206447,128.174656806
43,43,826609421890,8.609,4.097963,37.911415000,128.172320000,1375.000000,3338.634722,3186.561644,-152.073078,-4.554948,3.040268,17.816537,22.096401,25.657483,18.695668,21.066523,25.657483,37.916980000,128.174480000,37.916980000,128.174480000,37.917340000,128.174330000,37.917240281,128.174171316,37.916927000,128.174930000,37.917124824,128.174950677,37.916560000,128.174590000,37.916730588,128.174786468,37.917000000,128.174030000,37.916832101,128.174024944
44,44,826609422093,8.812,4.097963,37.911465000,128.172360000,1374.000000,3189.423595,2906.716410,-282.707185,-8.863896,1.274453,19.726449,19.613483,23.955290,19.485691,20.695228,23.955290,37.916496000,128.173750000,37.916496000,128.173750000,37.916847000,128.173580000,37.916714337,128.173431080,37.916477000,128.174180000,37.916653179,128.174177358,37.916080000,128.173890000,37.916251532,128.174054712,37.916500000,128.173320000,37.916325319,128.173334260
45,45,826609422280,8.999,4.097963,37.911522000,128.172410000,1374.000000,2724.048789,2839.931340,115.882551,4.254056,3.056688,12.629964,21.770010,17.804569,16.027126,17.057917,21.770010,37.915974000,128.173020000,37.915974000,128.173020000,37.916294000,128.172800000,37.916214411,128.172697506,37.915974000,128.173420000,37.916169119,128.173403291,37.915610000,128.173220000,37.915743799,128.173331077,37.915950000,128.172620000,37.915808570,128.172654153
46,46,826609422486,9.205,4.097963,37.911570000,128.172450000,1374.000000,2947.310122,2816.115725,-131.194397,-4.451327,1.246173,14.766213,15.646677,17.945305,14.498909,15.714276,17.945305,37.915447000,128.172300000,37.915447000,128.172300000,37.915745000,128.172030000,37.915624222,128.171960481,37.915540000,128.172670000,37.915676350,128.172626742,37.915090000,128.172550000,37.915239178,128.172627448,37.915300000,128.171940000,37.915177223,128.171995103
47,47,826609422689,9.408,4.097963,37.911617000,128.172500000,1373.000000,2217.774066,2097.344630,-120.429435,-5.430194,3.197213,16.786492,8.854008,7.624997,9.485479,10.687744,16.786492,37.914772000,128.171630000,37.914772000,128.171630000,37.915035000,128.171310000,37.914885289,128.171287121,37.914960000,128.171940000,37.915021454,128.171875998,37.914623000,128.171900000,37.914671897,128.171960800,37.914610000,128.171340000,37.914536816,128.171395319
48,48,826609422907,9.626,4.097963,37.911674000,128.172560000,1373.000000,2720.455586,2518.365939,-202.089648,-7.428522,2.095430,13.724696,9.114356,13.212168,13.211793,12.315753,13.724696,37.915325000,128.171590000,37.915325000,128.171590000,37.915554000,128.171230000,37.915430736,128.171233248,37.915554000,128.171890000,37.915628174,128.171846057,37.915096000,128.171900000,37.915210152,128.171941190,37.915154000,128.171260000,37.915056381,128.171345562
49,49,826609423082,9.801,4.097963,37.911720000,128.172600000,1373.000000,2530.865801,2614.176095,83.310295,3.291771,0.110893,3.916768,4.477739,3.577615,4.571247,4.135842,4.571247,37.916110000,128.172620000,37.916110000,128.172620000,37.916320000,128.172300000,37.916292899,128.172271557,37.916267000,128.172990000,37.916304387,128.172971191,37.915880000,128.172930000,37.915903716,128.172957492,37.915955000,128.172260000,37.915917013,128.172279769
50,50,826609423285,10.004,4.097963,37.911777000,128.172670000,1372.000000,2624.413447,2603.409694,-21.003753,-0.800322,2.540439,3.532324,2.936000,5.122035,0.677246,3.066901,5.122035,37.916410000,128.173080000,37.916410000,128.173080000,37.916588000,128.172760000,37.916616070,128.172741243,37.916576000,128.173480000,37.916592936,128.173454372,37.916170000,128.173400000,37.916215161,128.173411168,37.916240000,128.172710000,37.916238848,128.172717572
51,51,826609423490,10.209,4.097963,37.911823000,128.172710000,1372.000000,2741.019780,2844.748094,103.728313,3.784296,0.845678,4.549569,1.180651,1.320729,1.008813,2.014941,4.549569,37.917038000,128.174090000,37.917038000,128.174090000,37.917230000,128.173750000,37.917268233,128.173768305,37.917200000,128.174510000,37.917190541,128.174516081,37.916824000,128.174420000,37.916817003,128.174407855,37.916866000,128.173680000,37.916874094,128.173674832
52,52,826609423693,10.412,4.097963,37.911873000,128.172760000,1372.000000,2592.506611,2639.368986,46.862376,1.807609,1.616679,3.059646,1.711594,2.509495,2.510333,2.447767,3.059646,37.917446000,128.174770000,37.917446000,128.174770000,37.917652000,128.174440000,37.917677336,128.174453507,37.917570000,128.175200000,37.917571374,128.175219412,37.917220000,128.175110000,37.917237629,128.175092190,37.917320000,128.174360000,37.917333420,128.174337028
53,53,826609423881,10.600,4.097963,37.911926000,128.172820000,1372.000000,2900.438766,3106.793717,206.354951,7.114612,3.049951,14.834653,6.022656,4.507462,5.597159,7.740483,14.834653,37.917774000,128.175420000,37.917774000,128.175420000,37.917934000,128.175030000,37.918046271,128.175121002,37.917957000,128.175870000,37.917910969,128.175906037,37.917560000,128.175770000,37.917535796,128.175728853,37.917610000,128.174970000,37.917659677,128.174960157
54,54,826609424084,10.803,4.097963,37.911976000,128.172870000,1371.000000,2933.185424,3028.041969,94.856544,3.233909,5.259821,4.107350,12.172955,11.009276,4.099885,7.847366,12.172955,37.917847000,128.175020000,37.917847000,128.175020000,37.918080000,128.174670000,37.918103751,128.174705792,37.918102000,128.175480000,37.917992743,128.175485766,37.917698000,128.175400000,37.917612772,128.175336405,37.917730000,128.174620000,37.917719201,128.174575366
55,55,826609424291,11.010,4.097963,37.912025000,128.172910000,1371.000000,2485.259322,2545.254637,59.995316,2.414046,1.799363,8.140969,4.813758,6.312706,8.011797,6.819808,8.140969,37.917570000,128.174330000,37.917570000,128.174330000,37.917713000,128.173950000,37.917776130,128.173996794,37.917730000,128.174710000,37.917703482,128.174753298,37.917400000,128.174710000,37.917360580,128.174658325,37.917374000,128.173950000,37.917441287,128.173917625
56,56,826609424490,11.209,4.097963,37.912080000,128.172960000,1371.000000,2467.878811,2589.215902,121.337091,4.916655,0.076695,10.249401,7.941790,10.234905,7.836557,9.065663,10.249401,37.916950000,128.173550000,37.916950000,128.173550000,37.917060000,128.173170000,37.917145925,128.173211930,37.917202000,128.173890000,37.917141866,128.173938660,37.916860000,128.173930000,37.916775032,128.173885476,37.916714000,128.173220000,37.916775309,128.173176146
57,57,826609424691,11.410,4.097963,37.912136000,128.173020000,1370.000000,2365.666469,2395.784857,30.118389,1.273146,1.047309,11.304385,8.699811,8.280839,8.144932,9.107492,11.304385,37.915530000,128.172530000,37.915530000,128.172530000,37.915585000,128.172160000,37.915684860,128.172183377,37.915806000,128.172760000,37.915745955,128.172823408,37.915447000,128.172880000,37.915373538,128.172865165,37.915222000,128.172300000,37.915286294,128.172255731
58,58,826609424878,11.597,4.097963,37.912186000,128.173070000,1370.000000,1593.857576,1563.930203,-29.927373,-1.877669,1.513166,5.165628,2.857775,1.012077,1.539244,2.643681,5.165628,37.914185000,128.172000000,37.914185000,128.172000000,37.914177000,128.171680000,37.914223403,128.171680261,37.914433000,128.172150000,37.914419194,128.172177434,37.914143000,128.172320000,37.914150213,128.172312985,37.913940000,128.171840000,37.913953186,128.171834723
59,59,826609425088,11.807,4.097963,37.912235000,128.173110000,1370.000000,1213.715804,1134.421085,-79.294718,-6.533220,0.471609,3.513219,1.683952,2.866436,2.051220,2.528707,3.513219,37.913204000,128.171830000,37.913204000,128.171830000,37.913150000,128.171550000,37.913127687,128.171578291,37.913445000,128.171890000,37.913449328,128.171871628,37.913258000,128.172100000,37.913281669,128.172087147,37.912970000,128.171770000,37.912969583,128.171793350
60,60,826609425298,12.017,4.097963,37.912292000,128.173160000,1369.000000,850.181707,869.697304,19.515596,2.295462,0.753961,9.687656,10.942150,10.804086,9.218799,10.163173,10.942150,37.912450000,128.171880000,37.912450000,128.171880000,37.912357000,128.171680000,37.912286207,128.171744154,37.912663000,128.171900000,37.912648295,128.171776813,37.912544000,128.172100000,37.912619229,128.172022276,37.912240000,128.171880000,37.912255597,128.171983089
61,61,826609425478,12.197,4.097963,37.912342000,128.173200000,1369.000000,809.027272,824.162366,15.135094,1.870777,1.111344,1.331230,25.073688,4.311922,25.687610,14.101113,25.687610,37.911953000,128.172200000,37.911953000,128.172200000,37.911750000,128.172210000,37.911757048,128.172197755,37.911842000,128.172000000,37.912066878,128.171983811,37.912150000,128.172150000,37.912152240,128.172199014,37.912067000,128.172380000,37.911837437,128.172409699
