sample_index,log_frame_index,timestamp,time_s,fov_deg,uav_lat,uav_lon,uav_alt,actual_area_m2,predicted_area_m2,area_error_m2,area_error_pct,centroid_error_m,corner_error_c1_m,corner_error_c2_m,corner_error_c3_m,corner_error_c4_m,mean_corner_error_m,max_corner_error_m,actual_center_lat,actual_center_lon,predicted_center_lat,predicted_center_lon,actual_c1_lat,actual_c1_lon,predicted_c1_lat,predicted_c1_lon,actual_c2_lat,actual_c2_lon,predicted_c2_lat,predicted_c2_lon,actual_c3_lat,actual_c3_lon,predicted_c3_lat,predicted_c3_lon,actual_c4_lat,actual_c4_lon,predicted_c4_lat,predicted_c4_lon
18,19,825932817499,3.589,10.000000,38.011696000,127.245224000,984.000000,7666.520803,13170.296095,5503.775292,71.789739,2.536401,25.547163,23.175414,23.997524,21.594113,23.578553,25.547163,38.015520000,127.244910000,38.015520000,127.244910000,38.015858000,127.244280000,38.015919408,127.243999328,38.015816000,127.245540000,38.015951321,127.245740814,38.015186000,127.245514000,38.015198800,127.245787142,38.015224000,127.244290000,38.015105600,127.244094964
19,20,825932817705,3.795,10.000000,38.011760000,127.245224000,984.000000,6558.663020,12258.055448,5699.392428,86.898693,1.189869,25.679199,26.974542,27.170347,27.790032,26.903530,27.790032,38.014572000,127.244750000,38.014572000,127.244750000,38.014885000,127.244150000,38.014851509,127.243860307,38.014843000,127.245346000,38.015043899,127.245517970,38.014275000,127.245320000,38.014301077,127.245628024,38.014313000,127.244160000,38.014092404,127.244011661
20,21,825932817911,4.001,10.000000,38.011820000,127.245224000,984.000000,5879.340841,11380.902673,5501.561832,93.574467,0.943841,31.304244,32.814559,31.780352,31.743624,31.910695,32.814559,38.013720000,127.244550000,38.013720000,127.244550000,38.014008000,127.243970000,38.013876560,127.243654461,38.013966000,127.245125000,38.014252587,127.245212591,38.013443000,127.245110000,38.013541770,127.245449980,38.013477000,127.243980000,38.013199168,127.243898489
21,22,825932818102,4.192,10.000000,38.011883000,127.245224000,983.000000,5424.677844,11168.064845,5743.387002,105.875172,0.628139,37.005262,95.339769,37.195887,94.213249,65.938542,95.339769,38.012920000,127.244316000,38.012920000,127.244316000,38.012688000,127.243760000,38.012853569,127.243394131,38.013190000,127.243750000,38.013571245,127.244723403,38.013157000,127.244870000,38.012982252,127.245231478,38.012660000,127.244865000,38.012269284,127.243912122
22,23,825932818307,4.397,10.000000,38.011944000,127.245230000,983.000000,5320.651448,11129.311564,5808.660116,109.171972,0.283104,34.133492,55.179876,34.154399,54.411077,44.469711,55.179876,38.012154000,127.244040000,38.012154000,127.244040000,38.011917000,127.243480000,38.011613622,127.243423505,38.012410000,127.243484000,38.012848604,127.243777120,38.012386000,127.244600000,38.012689626,127.244655996,38.011900000,127.244590000,38.011463910,127.244309806
23,24,825932818498,4.588,10.000000,38.012000000,127.245230000,982.000000,5358.302934,11226.856694,5868.553760,109.522620,1.099683,46.683068,42.062903,46.282176,41.448778,44.119231,46.683068,38.011970000,127.243740000,38.011970000,127.243740000,38.011730000,127.243164000,38.011326247,127.243307860,38.012226000,127.243170000,38.012596730,127.243262712,38.012203000,127.244290000,38.012608378,127.244172813,38.011720000,127.244286000,38.011351708,127.244216502
24,25,825932818705,4.795,10.000000,38.012062000,127.245230000,982.000000,5468.044236,11388.131247,5920.087011,108.266992,1.109698,46.928154,42.361274,46.726892,41.403452,44.354943,46.928154,38.012035000,127.243390000,38.012035000,127.243390000,38.011795000,127.242805000,38.011388951,127.242948818,38.012295000,127.242820000,38.012667299,127.242919960,38.012264000,127.243960000,38.012672403,127.243836938,38.011780000,127.243940000,38.011412283,127.243869122
25,26,825932818912,5.002,10.000000,38.012120000,127.245240000,981.000000,5705.998223,11687.127001,5981.128777,104.821778,1.352404,47.459992,42.436300,46.032213,42.106288,44.508698,47.459992,38.012108000,127.242935000,38.012108000,127.242935000,38.011870000,127.242330000,38.011458214,127.242470182,38.012380000,127.242355000,38.012749138,127.242475807,38.012340000,127.243520000,38.012743290,127.243404009,38.011850000,127.243500000,38.011477744,127.243414893
26,27,825932819103,5.193,10.000000,38.012177000,127.245240000,980.000000,5908.681669,11986.845828,6078.164159,102.868364,1.555825,48.364661,42.566863,46.472575,42.078331,44.870607,48.364661,38.012177000,127.242516000,38.012177000,127.242516000,38.011944000,127.241900000,38.011522974,127.242036101,38.012460000,127.241920000,38.012826258,127.242059461,38.012405000,127.243120000,38.012812490,127.243004834,38.011910000,127.243090000,38.011539212,127.242996753
27,28,825932819308,5.398,10.000000,38.012234000,127.245250000,980.000000,6192.059072,12371.869155,6179.810083,99.802182,1.804979,49.276966,43.264581,47.177101,42.513347,45.557999,49.276966,38.012250000,127.242080000,38.012250000,127.242080000,38.012016000,127.241430000,38.011589598,127.241580883,38.012540000,127.241470000,38.012909718,127.241622093,38.012474000,127.242700000,38.012888505,127.242587970,38.011974000,127.242670000,38.011602165,127.242559429
28,29,825932819498,5.588,10.000000,38.012290000,127.245255000,979.000000,6452.540095,12704.368692,6251.828597,96.889419,1.438934,50.108003,43.734600,48.538494,42.287387,46.167121,50.108003,38.012330000,127.241646000,38.012330000,127.241646000,38.012100000,127.240974000,38.011663354,127.241112776,38.012630000,127.241020000,38.012998285,127.241193641,38.012547000,127.242290000,38.012971592,127.242164079,38.012040000,127.242240000,38.011672576,127.242117573
29,30,825932819704,5.794,10.000000,38.012350000,127.245260000,978.000000,6802.794730,13051.308824,6248.514094,91.852163,0.887218,51.393829,43.064909,49.703165,42.618763,46.695166,51.393829,38.012413000,127.241220000,38.012413000,127.241220000,38.012190000,127.240520000,38.011738608,127.240643010,38.012733000,127.240580000,38.013089454,127.240770807,38.012627000,127.241880000,38.013059609,127.241739786,38.012110000,127.241830000,38.011746032,127.241679274
30,31,825932819910,6.000,10.000000,38.012400000,127.245270000,978.000000,7109.697770,13520.789859,6411.092089,90.173905,1.672390,51.822184,43.126890,52.016260,43.554423,47.629939,52.016260,38.012510000,127.240814000,38.012510000,127.240814000,38.012290000,127.240080000,38.011832512,127.240189329,38.012840000,127.240160000,38.013202466,127.240333608,38.012710000,127.241500000,38.013158937,127.241335503,38.012190000,127.241430000,38.011829940,127.241235687
31,32,825932820099,6.189,10.000000,38.012447000,127.245280000,977.000000,7457.070706,14020.046775,6562.976069,88.010109,2.657941,53.447150,42.102362,52.768795,44.144125,48.115608,53.447150,38.012592000,127.240490000,38.012592000,127.240490000,38.012383000,127.239730000,38.011911900,127.239847594,38.012940000,127.239830000,38.013297572,127.239986413,38.012787000,127.241210000,38.013240839,127.241036275,38.012260000,127.241120000,38.011903214,127.240900315
32,33,825932820307,6.397,10.000000,38.012505000,127.245290000,976.000000,7791.161926,14678.885032,6887.723105,88.404312,1.522925,55.684802,41.553024,53.793654,43.007560,48.509760,55.684802,38.012700000,127.240135000,38.012700000,127.240135000,38.012505000,127.239340000,38.012016592,127.239477190,38.013070000,127.239460000,38.013420009,127.239624657,38.012882000,127.240875000,38.013348988,127.240717286,38.012352000,127.240770000,38.012002193,127.240561844
33,34,825932820497,6.587,10.000000,38.012560000,127.245310000,975.000000,8046.189461,15266.899292,7220.709832,89.740738,1.308774,57.302922,41.183644,56.052691,41.543790,49.020762,57.302922,38.012800000,127.239845000,38.012800000,127.239845000,38.012615000,127.239030000,38.012113287,127.239176171,38.013184000,127.239170000,38.013533278,127.239324798,38.012966000,127.240616000,38.013451638,127.240447150,38.012436000,127.240486000,38.012094442,127.240295141
34,35,825932820704,6.794,10.000000,38.012615000,127.245320000,974.000000,8504.034002,15996.981740,7492.947738,88.110510,1.007516,60.398722,40.319103,57.681826,40.949267,49.837229,60.398722,38.012950000,127.239430000,38.012950000,127.239430000,38.012787000,127.238580000,38.012260905,127.238748418,38.013363000,127.238754000,38.013704896,127.238905729,38.013103000,127.240240000,38.013603116,127.240067932,38.012566000,127.240080000,38.012228124,127.239895388
35,36,825932820911,7.001,10.000000,38.012672000,127.245346000,973.000000,8887.590452,16599.177577,7711.587126,86.768030,0.567970,62.762340,40.240788,59.793338,39.255049,50.512879,62.762340,38.013077000,127.239140000,38.013077000,127.239140000,38.012928000,127.238250000,38.012384523,127.238440419,38.013508000,127.238460000,38.013845558,127.238624167,38.013210000,127.239975000,38.013730921,127.239808770,38.012670000,127.239790000,38.012342968,127.239622570
36,37,825932821101,7.191,10.000000,38.012730000,127.245360000,972.000000,9495.234161,17492.705973,7997.471812,84.226167,1.583930,66.049883,39.754287,61.778447,37.949563,51.383045,66.049883,38.013268000,127.238740000,38.013268000,127.238740000,38.013145000,127.237800000,38.012574182,127.238005502,38.013730000,127.238060000,38.014058327,127.238238306,38.013380000,127.239620000,38.013919566,127.239455217,38.012833000,127.239390000,38.012513937,127.239237605
37,38,825932821307,7.397,10.000000,38.012783000,127.245384000,970.000000,9886.815385,18004.933280,8118.117895,82.110544,2.719034,68.645418,39.904971,63.763323,37.483205,52.449229,68.645418,38.013447000,127.238420000,38.013447000,127.238420000,38.013348000,127.237450000,38.012753293,127.237656943,38.013935000,127.237740000,38.014251161,127.237954441,38.013535000,127.239330000,38.014094843,127.239176265,38.012990000,127.239070000,38.012675066,127.238918778
38,39,825932821498,7.588,10.000000,38.012840000,127.245415000,969.000000,10364.651768,18197.947070,7833.295302,75.577023,5.260247,72.376790,40.556251,65.366117,36.541528,53.710171,72.376790,38.013634000,127.238144000,38.013634000,127.238144000,38.013565000,127.237130000,38.012941355,127.237363315,38.014153000,127.237460000,38.014446450,127.237734048,38.013700000,127.239075000,38.014277227,127.238938267,38.013153000,127.238780000,38.012844857,127.238636393
39,40,825932821705,7.795,10.000000,38.012897000,127.245440000,967.000000,10721.683888,18349.467282,7627.783395,71.143521,6.405008,75.154845,41.010457,67.821486,35.582044,54.892208,75.154845,38.013832000,127.237910000,38.013832000,127.237910000,38.013790000,127.236860000,38.013143843,127.237108326,38.014374000,127.237236000,38.014653227,127.237541027,38.013866000,127.238860000,38.014467577,127.238737656,38.013325000,127.238530000,38.013027958,127.238380169
40,41,825932821896,7.986,10.000000,38.012955000,127.245470000,966.000000,11028.638709,18705.562472,7676.923762,69.608988,4.460256,77.301028,38.891704,70.395194,35.857127,55.611263,77.301028,38.014030000,127.237730000,38.014030000,127.237730000,38.014020000,127.236660000,38.013349267,127.236888176,38.014595000,127.237080000,38.014867439,127.237357607,38.014038000,127.238710000,38.014660537,127.238568997,38.013504000,127.238340000,38.013214416,127.238160967
41,42,825932822104,8.194,10.000000,38.013012000,127.245510000,964.000000,11238.375565,18901.896536,7663.520971,68.190647,2.178483,78.703890,36.168946,72.842679,36.148804,55.966080,78.703890,38.014194000,127.237625000,38.014194000,127.237625000,38.014210000,127.236550000,38.013520932,127.236750875,38.014780000,127.237000000,38.015045348,127.237237992,38.014180000,127.238620000,38.014822164,127.238460417,38.013650000,127.238230000,38.013372501,127.238015933
42,43,825932822310,8.400,10.000000,38.013070000,127.245544000,962.000000,11451.978386,18843.610163,7391.631777,64.544584,0.879618,80.756318,34.004399,76.208699,35.554314,56.630933,80.756318,38.014416000,127.237580000,38.014416000,127.237580000,38.014465000,127.236480000,38.013758326,127.236688116,38.015022000,127.236980000,38.015287250,127.237172294,38.014366000,127.238580000,38.015036846,127.238406731,38.013850000,127.238144000,38.013589521,127.237909407
43,44,825932822500,8.590,10.000000,38.013126000,127.245580000,960.000000,11518.589773,18730.428127,7211.838354,62.610428,1.141831,83.256511,32.250729,77.709311,34.533789,56.937585,83.256511,38.014587000,127.237620000,38.014587000,127.237620000,38.014668000,127.236520000,38.013940132,127.236738271,38.015210000,127.237045000,38.015469964,127.237207310,38.014515000,127.238625000,38.015199054,127.238448312,38.014008000,127.238160000,38.013757078,127.237928463
44,45,825932822708,8.798,10.000000,38.013184000,127.245620000,958.000000,11385.958571,18702.775776,7316.817205,64.261759,1.014111,84.976339,31.138316,79.256121,32.638802,57.002395,84.976339,38.014740000,127.237750000,38.014740000,127.237750000,38.014847000,127.236660000,38.014104655,127.236885759,38.015370000,127.237210000,38.015635551,127.237321566,38.014640000,127.238750000,38.015339817,127.238583744,38.014150000,127.238260000,38.013908409,127.238049133
45,46,825932822900,8.990,10.000000,38.013240000,127.245670000,956.000000,11098.783240,18664.901826,7566.118586,68.170703,1.255930,85.447020,30.376798,79.790939,31.127574,56.685583,85.447020,38.014862000,127.237960000,38.014862000,127.237960000,38.014990000,127.236890000,38.014240229,127.237098674,38.015495000,127.237465000,38.015762987,127.237530293,38.014740000,127.238945000,38.015447648,127.238800281,38.014270000,127.238440000,38.014030891,127.238255993
46,47,825932823105,9.195,10.000000,38.013298000,127.245720000,954.000000,10756.129816,18515.203765,7759.073949,72.136299,0.942915,85.621161,29.369286,79.573818,28.878041,55.860577,85.621161,38.014954000,127.238266000,38.014954000,127.238266000,38.015106000,127.237220000,38.014349457,127.237396017,38.015587000,127.237816000,38.015848476,127.237860622,38.014812000,127.239230000,38.015521187,127.239116283,38.014360000,127.238710000,38.014125772,127.238568465
47,48,825932823312,9.402,10.000000,38.013355000,127.245770000,952.000000,10216.362419,18097.974306,7881.611887,77.146949,1.157767,84.539262,27.709273,78.337228,27.059752,54.411379,84.539262,38.015003000,127.238660000,38.015003000,127.238660000,38.015175000,127.237650000,38.014420629,127.237761072,38.015633000,127.238240000,38.015877159,127.238301478,38.014850000,127.239586000,38.015551253,127.239511340,38.014416000,127.239050000,38.014183719,127.238959052
48,49,825932823501,9.591,10.000000,38.013412000,127.245830000,949.000000,9758.531499,17504.842549,7746.311050,79.379885,1.207647,82.285841,27.348954,78.970779,25.388872,53.498611,82.285841,38.015020000,127.239044000,38.015020000,127.239044000,38.015194000,127.238070000,38.014456234,127.238128140,38.015636000,127.238660000,38.015879691,127.238699603,38.014854000,127.239944000,38.015560785,127.239866658,38.014435000,127.239400000,38.014214634,127.239325384
49,50,825932823710,9.800,10.000000,38.013470000,127.245890000,947.000000,9084.523410,16672.907247,7588.383836,83.530896,1.994390,82.110063,26.418689,78.346936,24.567859,52.860887,82.110063,38.014990000,127.239580000,38.014990000,127.239580000,38.015180000,127.238650000,38.014442893,127.238684462,38.015600000,127.239235000,38.015837265,127.239228342,38.014820000,127.240430000,38.015522025,127.240366544,38.014420000,127.239900000,38.014203356,127.239846562
50,51,825932823899,9.989,10.000000,38.013523000,127.245950000,945.000000,8373.662990,15113.795300,6740.132310,80.492042,1.288424,80.755542,25.539740,79.141564,23.340787,52.194408,80.755542,38.014927000,127.240170000,38.014927000,127.240170000,38.015114000,127.239296000,38.014389123,127.239332243,38.015510000,127.239876000,38.015739410,127.239872406,38.014750000,127.240980000,38.015458508,127.240905408,38.014366000,127.240456000,38.014156736,127.240439376
51,52,825932824108,10.198,10.000000,38.013580000,127.246010000,942.000000,7610.100384,13571.930639,5961.830255,78.341020,0.588398,80.628044,23.996564,77.446146,22.990711,51.265366,80.628044,38.014816000,127.240820000,38.014816000,127.240820000,38.015003000,127.240000000,38.014280566,127.240065841,38.015380000,127.240555000,38.015595563,127.240555999,38.014640000,127.241580000,38.015335070,127.241542125,38.014275000,127.241070000,38.014068804,127.241055120
52,53,825932824299,10.389,10.000000,38.013638000,127.246080000,940.000000,6938.341338,13350.234356,6411.893019,92.412476,3.059738,79.864443,23.785529,73.345266,23.262959,50.064549,79.864443,38.014668000,127.241510000,38.014668000,127.241510000,38.014850000,127.240746000,38.014134107,127.240805668,38.015213000,127.241280000,38.015424698,127.241243252,38.014496000,127.242226000,38.015153302,127.242283702,38.014145000,127.241730000,38.013938590,127.241771431
53,54,825932824504,10.594,10.000000,38.013695000,127.246155000,938.000000,6257.040399,12589.777151,6332.736752,101.209779,2.062617,77.890952,24.605478,74.516235,21.587324,49.649997,77.890952,38.014470000,127.242325000,38.014470000,127.242325000,38.014650000,127.241615000,38.013951294,127.241567518,38.014988000,127.242134000,38.015193337,127.242030158,38.014300000,127.243000000,38.014969382,127.242995572,38.013966000,127.242516000,38.013778499,127.242578817
54,55,825932824711,10.801,10.000000,38.013752000,127.246230000,936.000000,5835.701864,11256.984208,5421.282344,92.898549,1.882480,78.502447,22.842332,75.179508,21.115029,49.409829,78.502447,38.014300000,127.243000000,38.014300000,127.243000000,38.014477000,127.242325000,38.013771808,127.242329253,38.014810000,127.242830000,38.014987079,127.242698408,38.014137000,127.243640000,38.014811880,127.243608060,38.013813000,127.243170000,38.013634987,127.243253132
55,56,825932824902,10.992,10.000000,38.013810000,127.246310000,934.000000,5338.890175,10336.189658,4997.299483,93.601841,1.807166,79.702709,22.854325,77.299190,21.466028,50.330563,79.702709,38.014156000,127.243630000,38.014156000,127.243630000,38.014328000,127.243000000,38.013612405,127.243029858,38.014645000,127.243480000,38.014808431,127.243322284,38.013996000,127.244240000,38.014688569,127.244176198,38.013680000,127.243790000,38.013510930,127.243907704
56,57,825932825109,11.199,10.000000,38.013866000,127.246380000,932.000000,5099.115005,9992.172794,4893.057789,95.958961,1.229264,81.893351,23.957586,79.717164,24.337214,52.476329,81.893351,38.014038000,127.244220000,38.014038000,127.244220000,38.014206000,127.243610000,38.013472693,127.243684636,38.014520000,127.244080000,38.014664125,127.243877135,38.013878000,127.244810000,38.014590640,127.244720609,38.013573000,127.244360000,38.013412102,127.244547871
57,58,825932825299,11.389,10.000000,38.013924000,127.246470000,930.000000,4892.970745,9876.675381,4983.704636,101.854372,1.314676,84.743556,26.495448,82.699954,28.617269,55.639057,84.743556,38.013958000,127.244760000,38.013958000,127.244760000,38.014120000,127.244160000,38.013367347,127.244304921,38.014427000,127.244620000,38.014558481,127.244368178,38.013798000,127.245330000,38.014535335,127.245214737,38.013496000,127.244890000,38.013358256,127.245165501
58,59,825932825506,11.596,10.000000,38.013980000,127.246550000,929.000000,4707.228947,9728.746250,5021.517303,106.676717,0.437120,87.986389,32.141588,86.620219,32.082114,59.707578,87.986389,38.013912000,127.245240000,38.013912000,127.245240000,38.014072000,127.244670000,38.013295869,127.244859730,38.014374000,127.245120000,38.014478453,127.244778345,38.013756000,127.245804000,38.014519564,127.245613845,38.013454000,127.245370000,38.013346548,127.245709423
59,60,825932825696,11.786,10.000000,38.014038000,127.246635000,928.000000,4598.174136,9624.756738,5026.582603,109.316926,0.291705,92.037081,36.539195,91.002647,36.803591,64.095628,92.037081,38.013910000,127.245674000,38.013910000,127.245674000,38.014070000,127.245110000,38.013270813,127.245378865,38.014366000,127.245550000,38.014433589,127.245142310,38.013752000,127.246230000,38.014542241,127.245964332,38.013454000,127.245800000,38.013386078,127.246210681
60,61,825932825903,11.993,10.000000,38.014100000,127.246720000,927.000000,4503.664090,9595.677282,5092.013192,113.063787,0.071221,35.773535,35.317448,35.350409,35.069071,35.377616,35.773535,38.013947000,127.246060000,38.013947000,127.246060000,38.013493000,127.246180000,38.013288014,127.245865868,38.014103000,127.245510000,38.014416680,127.245449657,38.014400000,127.245940000,38.014600111,127.246252966,38.013790000,127.246610000,38.013478662,127.246671045
61,62,825932826109,12.199,10.000000,38.014156000,127.246800000,926.000000,4563.214846,9543.963992,4980.749146,109.150003,0.614600,30.516935,29.667946,29.928351,30.479378,30.148153,30.516935,38.014023000,127.246400000,38.014023000,127.246400000,38.013573000,127.246510000,38.013353131,127.246302177,38.014183000,127.245840000,38.014434080,127.245726565,38.014480000,127.246280000,38.014687773,127.246496561,38.013870000,127.246950000,38.013613610,127.247071949
62,63,825932826299,12.389,10.000000,38.014214000,127.246890000,925.000000,4470.652110,9485.185510,5014.533400,112.165592,0.390926,31.706003,31.378177,31.371137,31.318357,31.443419,31.706003,38.014150000,127.246680000,38.014150000,127.246680000,38.013700000,127.246796000,38.013485732,127.246557826,38.014305000,127.246124000,38.014575711,127.246024309,38.014603000,127.246560000,38.014811050,127.246801271,38.013992000,127.247220000,38.013725446,127.247334231
63,64,825932826505,12.595,10.000000,38.014275000,127.246970000,925.000000,4510.134094,9481.053463,4970.919370,110.216665,0.566935,49.473613,31.982839,50.154872,32.343979,40.988826,50.154872,38.014313000,127.246910000,38.014313000,127.246910000,38.014470000,127.246350000,38.014063859,127.246120946,38.014770000,127.246790000,38.014972184,127.247049088,38.014156000,127.247450000,38.014561975,127.247698007,38.013863000,127.247025000,38.013652674,127.246770568
64,65,825932826711,12.801,10.000000,38.014330000,127.247060000,925.000000,4540.777548,9475.178791,4934.401243,108.668641,0.617264,28.013010,82.594877,28.823780,81.037086,55.117188,82.594877,38.014520000,127.247086000,38.014520000,127.247086000,38.014680000,127.246530000,38.014908174,127.246395303,38.014980000,127.246960000,38.014784805,127.247868576,38.014366000,127.247635000,38.014132028,127.247775774,38.014070000,127.247200000,38.014256758,127.246306936
65,66,825932826903,12.993,10.000000,38.014393000,127.247150000,925.000000,4594.989997,9479.732022,4884.742025,106.305825,0.631991,29.762987,84.371232,30.044640,82.673460,56.713080,84.371232,38.014710000,127.247210000,38.014710000,127.247210000,38.014866000,127.246650000,38.015119003,127.246540268,38.015170000,127.247086000,38.014950286,127.248006698,38.014553000,127.247760000,38.014300035,127.247879422,38.014256000,127.247320000,38.014471731,127.246417998
66,67,825932827110,13.200,10.000000,38.014450000,127.247230000,925.000000,4584.610211,9506.774414,4922.164204,107.362763,0.566427,32.260883,87.842297,32.832367,86.232016,59.791891,87.842297,38.014970000,127.247375000,38.014970000,127.247375000,38.015130000,127.246820000,38.015413118,127.246741439,38.015434000,127.247250000,38.015168479,127.248193184,38.014812000,127.247925000,38.014524590,127.248009039,38.014515000,127.247490000,38.014774413,127.246563545
67,68,825932827300,13.390,10.000000,38.014507000,127.247320000,925.000000,4664.288448,9515.297094,4851.008646,104.003187,0.603975,33.692242,89.800724,34.118306,87.788364,61.349909,89.800724,38.015170000,127.247536000,38.015170000,127.247536000,38.015330000,127.246980000,38.015629173,127.246921834,38.015640000,127.247410000,38.015346420,127.248363707,38.015010000,127.248090000,38.014707280,127.248150831,38.014710000,127.247650000,38.014995612,127.246716978
68,69,825932827507,13.597,10.000000,38.014565000,127.247406000,926.000000,4777.291167,9545.734857,4768.443689,99.814801,0.862350,34.923707,91.033545,36.045425,89.334076,62.834188,91.033545,38.015312000,127.247690000,38.015312000,127.247690000,38.015476000,127.247120000,38.015789256,127.247098246,38.015785000,127.247574000,38.015463029,127.248528143,38.015152000,127.248245000,38.014829517,127.248282055,38.014850000,127.247800000,38.015162225,127.246861653
69,70,825932827697,13.787,10.000000,38.014620000,127.247490000,927.000000,4755.213183,9605.293644,4850.080461,101.995016,0.631932,38.143716,39.629970,38.280289,38.306061,38.590009,39.629970,38.015446000,127.247900000,38.015446000,127.247900000,38.015923000,127.247790000,38.015960381,127.247357674,38.015280000,127.248450000,38.015543347,127.248754062,38.014980000,127.248010000,38.014925578,127.248440978,38.015610000,127.247340000,38.015347535,127.247057535
