sample_index,log_frame_index,timestamp,time_s,fov_deg,uav_lat,uav_lon,uav_alt,actual_area_m2,predicted_area_m2,area_error_m2,area_error_pct,centroid_error_m,corner_error_c1_m,corner_error_c2_m,corner_error_c3_m,corner_error_c4_m,mean_corner_error_m,max_corner_error_m,actual_center_lat,actual_center_lon,predicted_center_lat,predicted_center_lon,actual_c1_lat,actual_c1_lon,predicted_c1_lat,predicted_c1_lon,actual_c2_lat,actual_c2_lon,predicted_c2_lat,predicted_c2_lon,actual_c3_lat,actual_c3_lon,predicted_c3_lat,predicted_c3_lon,actual_c4_lat,actual_c4_lon,predicted_c4_lat,predicted_c4_lon
10,10,826609415304,2.023,4.097963,37.909410000,128.171500000,1391.000000,2271.601924,2106.950806,-164.651118,-7.248238,3.416225,22.921804,41.208868,7.956263,36.740848,27.206946,41.208868,37.912903000,128.171620000,37.912903000,128.171620000,37.912850000,128.171300000,37.913053704,128.171338105,37.913270000,128.171480000,37.913150820,128.171924233,37.912865000,128.171940000,37.912800469,128.171901054,37.912550000,128.171740000,37.912647788,128.171340442
11,11,826609415501,2.220,4.097963,37.909480000,128.171500000,1390.000000,2569.079466,3010.768813,441.689347,17.192514,0.849293,21.400827,27.738424,16.953850,25.383269,22.869092,27.738424,37.913635000,128.172440000,37.913635000,128.172440000,37.913994000,128.172330000,37.913854563,128.172162245,37.913650000,128.172820000,37.913898804,128.172837318,37.913310000,128.172550000,37.913402230,128.172703620,37.913624000,128.172060000,37.913396373,128.172077007
12,12,826609415682,2.401,4.097963,37.909542000,128.171500000,1390.000000,3371.126045,3445.911368,74.785323,2.218408,4.280711,22.918509,56.071590,30.842404,49.764903,39.899351,56.071590,37.914090000,128.173170000,37.914090000,128.173170000,37.914204000,128.172800000,37.914388488,128.172915833,37.914600000,128.173130000,37.914255964,128.173596329,37.913998000,128.173540000,37.913748408,128.173387541,37.913643000,128.173220000,37.913900599,128.172756885
13,13,826609415885,2.604,4.097963,37.909610000,128.171510000,1389.000000,3591.469854,3937.352120,345.882266,9.630660,1.571979,21.715224,27.054198,22.422965,34.541946,26.433583,34.541946,37.914460000,128.173830000,37.914460000,128.173830000,37.914948000,128.173810000,37.914831504,128.173611674,37.914433000,128.174270000,37.914671261,128.174330739,37.914040000,128.173870000,37.914167605,128.174067552,37.914597000,128.173450000,37.914291956,128.173377942
14,14,826609416088,2.807,4.097963,37.909670000,128.171510000,1389.000000,4699.358137,4781.506336,82.148198,1.748073,2.259168,31.760515,29.730249,22.707009,28.728914,28.231672,31.760515,37.914864000,128.174510000,37.914864000,128.174510000,37.915447000,128.174560000,37.915248201,128.174300600,37.914840000,128.174990000,37.915096537,128.175084141,37.914406000,128.174510000,37.914521297,128.174723290,37.914913000,128.174070000,37.914662602,128.173990797
15,15,826609416291,3.010,4.097963,37.909733000,128.171510000,1388.000000,4690.580094,4929.292771,238.712677,5.089193,3.604695,23.669141,22.148183,22.630559,34.257113,25.676249,34.257113,37.915306000,128.175190000,37.915306000,128.175190000,37.915863000,128.175220000,37.915737004,128.175002905,37.915222000,128.175640000,37.915408599,128.175727507,37.914810000,128.175160000,37.914915991,128.175379892,37.915420000,128.174740000,37.915124860,128.174629536
16,16,826609416478,3.197,4.097963,37.909805000,128.171520000,1388.000000,5041.424221,5116.756772,75.332551,1.494271,1.641091,26.082234,28.543425,24.913136,33.791486,28.332570,33.791486,37.915714000,128.175140000,37.915714000,128.175140000,37.916270000,128.175160000,37.916131502,128.174920450,37.915590000,128.175600000,37.915836345,128.175690169,37.915165000,128.175100000,37.915293199,128.175332523,37.915836000,128.174680000,37.915541566,128.174586390
17,17,826609416684,3.403,4.097963,37.909866000,128.171520000,1388.000000,4663.355329,4936.382336,273.027007,5.854733,2.226004,31.746346,61.871116,36.468931,55.763016,46.462352,61.871116,37.915270000,128.174470000,37.915270000,128.174470000,37.915436000,128.174060000,37.915676426,128.174254414,37.915855000,128.174500000,37.915492784,128.175034347,37.915190000,128.174910000,37.914912327,128.174689637,37.914750000,128.174440000,37.915071247,128.173952809
18,18,826609416887,3.606,4.097963,37.909935000,128.171540000,1387.000000,3802.429116,3942.299442,139.870326,3.678447,3.214044,25.643215,57.832855,30.041220,52.322830,41.460030,57.832855,37.914772000,128.173750000,37.914772000,128.173750000,37.914948000,128.173390000,37.915151028,128.173527948,37.915340000,128.173780000,37.914963331,128.174233532,37.914680000,128.174150000,37.914448075,128.173975107,37.914320000,128.173770000,37.914615986,128.173307190
19,19,826609417091,3.810,4.097963,37.909996000,128.171550000,1387.000000,2780.717350,2931.314025,150.596675,5.415749,2.860419,26.559316,47.674957,13.658727,44.899641,33.198160,47.674957,37.914276000,128.172910000,37.914276000,128.172910000,37.914260000,128.172530000,37.914484712,128.172631625,37.914670000,128.172850000,37.914454639,128.173319222,37.914110000,128.173250000,37.914009749,128.173160330,37.913857000,128.172960000,37.914047781,128.172509559
20,20,826609417280,3.999,4.097963,37.910053000,128.171570000,1386.000000,2390.943314,2601.929931,210.986617,8.824409,3.608569,12.941254,42.571748,22.895637,39.448001,29.464160,42.571748,37.913868000,128.172420000,37.913868000,128.172420000,37.913994000,128.172090000,37.914099477,128.172151959,37.914270000,128.172360000,37.914113849,128.172802491,37.913887000,128.172800000,37.913698955,128.172694397,37.913560000,128.172500000,37.913670916,128.172073397
21,21,826609417483,4.202,4.097963,37.910126000,128.171590000,1386.000000,2278.232912,2285.494530,7.261618,0.318739,2.978792,20.147377,39.846048,6.184246,37.033804,25.802869,39.846048,37.913456000,128.171700000,37.913456000,128.171700000,37.913467000,128.171390000,37.913647132,128.171412271,37.913837000,128.171620000,37.913642432,128.172000820,37.913307000,128.172010000,37.913259354,128.171973791,37.913044000,128.171780000,37.913213078,128.171416840
22,22,826609417688,4.407,4.097963,37.910183000,128.171600000,1385.000000,2793.238276,2719.517157,-73.721118,-2.639271,4.626152,19.937259,46.983284,7.120057,46.625281,30.166470,46.983284,37.914090000,128.172040000,37.914090000,128.172040000,37.914196000,128.171690000,37.914369091,128.171748307,37.914536000,128.171950000,37.914287626,128.172382531,37.913914000,128.172360000,37.913859293,128.172317997,37.913620000,128.172100000,37.913908404,128.171715012
23,23,826609417891,4.610,4.097963,37.910250000,128.171620000,1385.000000,2892.402192,3062.643713,170.241521,5.885818,0.841934,19.665884,46.947661,17.681017,42.666035,31.740150,46.947661,37.914560000,128.172790000,37.914560000,128.172790000,37.914658000,128.172420000,37.914818250,128.172514254,37.915005000,128.172740000,37.914803121,128.173209347,37.914494000,128.173170000,37.914355761,128.173070861,37.914192000,128.172850000,37.914345808,128.172405016
24,24,826609418078,4.797,4.097963,37.910313000,128.171650000,1384.000000,3507.561560,3785.121112,277.559552,7.913177,2.254394,23.059653,56.082212,19.870194,47.503043,36.628776,56.082212,37.915016000,128.173510000,37.915016000,128.173510000,37.915165000,128.173140000,37.915349174,128.173260185,37.915554000,128.173520000,37.915189826,128.173961259,37.914833000,128.173860000,37.914682405,128.173738537,37.914562000,128.173510000,37.914811594,128.173071276
25,25,826609418284,5.003,4.097963,37.910370000,128.171660000,1384.000000,4043.281823,4387.882884,344.601060,8.522806,6.621522,32.413699,55.632279,24.395161,57.306044,42.436796,57.306044,37.915455000,128.174200000,37.915455000,128.174200000,37.915585000,128.173800000,37.915840939,128.173976001,37.915943000,128.174200000,37.915661776,128.174723651,37.915287000,128.174560000,37.915099500,128.174416209,37.914886000,128.174120000,37.915298073,128.173728894
26,26,826609418489,5.208,4.097963,37.910440000,128.171690000,1383.000000,4182.767493,4340.972858,158.205365,3.782313,1.411935,30.121571,59.690259,27.040099,54.977715,42.957411,59.690259,37.915844000,128.174840000,37.915844000,128.174840000,37.915985000,128.174420000,37.916210997,128.174608619,37.916340000,128.174870000,37.915967992,128.175359496,37.915680000,128.175230000,37.915480478,128.175054389,37.915325000,128.174760000,37.915677268,128.174321236
27,27,826609418691,5.410,4.097963,37.910496000,128.171700000,1383.000000,4792.481688,4911.826328,119.344639,2.490247,0.331315,29.796685,35.146414,25.404772,31.851504,30.549844,35.146414,37.916310000,128.175460000,37.916310000,128.175460000,37.916880000,128.175540000,37.916735250,128.175254603,37.916138000,128.175890000,37.916435930,128.176022463,37.915794000,128.175400000,37.915903825,128.175653580,37.916470000,128.175030000,37.916195091,128.174929440
28,28,826609418889,5.608,4.097963,37.910560000,128.171740000,1382.000000,4451.037394,4661.619097,210.581703,4.731070,1.694232,23.656748,62.764544,31.625602,58.875777,44.230668,62.764544,37.916492000,128.175170000,37.916492000,128.175170000,37.916687000,128.174760000,37.916860000,128.174916444,37.917020000,128.175200000,37.916636884,128.175724352,37.916332000,128.175600000,37.916100776,128.175390765,37.915974000,128.175110000,37.916354654,128.174644561
29,29,826609419082,5.801,4.097963,37.910560000,128.171740000,1382.000000,4451.037394,4661.619097,210.581703,4.731070,1.694232,23.656748,62.764544,31.625602,58.875777,44.230668,62.764544,37.916492000,128.175170000,37.916492000,128.175170000,37.916687000,128.174760000,37.916860000,128.174916444,37.917020000,128.175200000,37.916636884,128.175724352,37.916332000,128.175600000,37.916100776,128.175390765,37.915974000,128.175110000,37.916354654,128.174644561
30,30,826609419287,6.006,4.097963,37.910618000,128.171770000,1382.000000,4227.088064,4354.440472,127.352408,3.012769,1.162513,28.675792,60.226283,26.421881,54.305645,42.407400,60.226283,37.916100000,128.174530000,37.916100000,128.174530000,37.916270000,128.174130000,37.916493574,128.174292188,37.916660000,128.174580000,37.916266281,128.175050352,37.915960000,128.174940000,37.915761408,128.174775231,37.915623000,128.174500000,37.915950665,128.174041883
31,31,826609419490,6.209,4.097963,37.910740000,128.171830000,1381.000000,3199.450518,3645.384823,445.934305,13.937840,0.774061,20.407009,47.625946,13.559657,44.596003,31.547154,47.625946,37.915226000,128.173140000,37.915226000,128.173140000,37.915390000,128.172790000,37.915561433,128.172872310,37.915707000,128.173140000,37.915447716,128.173571362,37.915066000,128.173500000,37.914966239,128.173411406,37.914776000,128.173160000,37.914991315,128.172731781
32,32,826609419678,6.397,4.097963,37.910740000,128.171830000,1381.000000,3199.450518,3645.384823,445.934305,13.937840,0.774061,20.407009,47.625946,13.559657,44.596003,31.547154,47.625946,37.915226000,128.173140000,37.915226000,128.173140000,37.915390000,128.172790000,37.915561433,128.172872310,37.915707000,128.173140000,37.915447716,128.173571362,37.915066000,128.173500000,37.914966239,128.173411406,37.914776000,128.173160000,37.914991315,128.172731781
33,33,826609419883,6.602,4.097963,37.910797000,128.171860000,1380.000000,2805.435918,2663.989763,-141.446155,-5.041860,0.557230,8.954813,46.157042,9.680157,43.945698,27.184428,46.157042,37.914692000,128.172450000,37.914692000,128.172450000,37.914883000,128.172120000,37.914956348,128.172161869,37.915173000,128.172410000,37.914905214,128.172811261,37.914566000,128.172780000,37.914487453,128.172732708,37.914265000,128.172490000,37.914524312,128.172112703
34,34,826609420087,6.806,4.097963,37.910862000,128.171890000,1380.000000,2111.127886,2207.354477,96.226591,4.558065,0.408300,9.249744,35.608684,9.943932,33.890889,22.173312,35.608684,37.914276000,128.171700000,37.914276000,128.171700000,37.914326000,128.171370000,37.914407635,128.171389638,37.914608000,128.171630000,37.914469953,128.171995757,37.914158000,128.172030000,37.914071276,128.172002863,37.913918000,128.171770000,37.914048606,128.171421416
35,35,826609420291,7.010,4.097963,37.910915000,128.171920000,1379.000000,2102.029895,2310.506664,208.476769,9.917878,2.420017,7.721139,37.145748,12.400901,32.047677,22.328866,37.145748,37.914482000,128.171620000,37.914482000,128.171620000,37.914543000,128.171280000,37.914610413,128.171300688,37.914830000,128.171520000,37.914710517,128.171914916,37.914417000,128.171940000,37.914305701,128.171934000,37.914146000,128.171690000,37.914238626,128.171344492
36,36,826609420478,7.197,4.097963,37.910980000,128.171970000,1379.000000,3026.171822,2975.389119,-50.782704,-1.678117,2.836960,15.303677,45.822599,7.136030,44.835874,28.274545,45.822599,37.915062000,128.172330000,37.915062000,128.172330000,37.915176000,128.171980000,37.915310306,128.172017203,37.915554000,128.172270000,37.915308931,128.172689216,37.914870000,128.172670000,37.914816458,128.172625318,37.914608000,128.172380000,37.914872112,128.171994559
37,37,826609420707,7.426,4.097963,37.911034000,128.172010000,1378.000000,3249.775466,3659.502159,409.726693,12.607846,1.304528,17.674070,51.822853,17.657631,46.569378,33.430983,51.822853,37.915750000,128.173360000,37.915750000,128.173360000,37.915947000,128.173000000,37.916092623,128.173080182,37.916240000,128.173340000,37.915938848,128.173789990,37.915596000,128.173720000,37.915453363,128.173632041,37.915302000,128.173370000,37.915556391,128.172949036
38,38,826609420922,7.641,4.097963,37.911087000,128.172040000,1378.000000,3597.643038,3764.797823,167.154785,4.646230,0.678453,21.294525,54.605297,22.385285,51.579904,37.466253,54.605297,37.916172000,128.174030000,37.916172000,128.174030000,37.916340000,128.173650000,37.916510418,128.173760143,37.916660000,128.174030000,37.916335972,128.174496809,37.916020000,128.174410000,37.915844703,128.174285105,37.915700000,128.174010000,37.916021892,128.173587537
39,39,826609421090,7.809,4.097963,37.911148000,128.172090000,1377.000000,3760.884015,3767.969626,7.085611,0.188403,1.171109,20.057518,57.234073,24.324676,56.269674,39.471485,57.234073,37.916595000,128.174730000,37.916595000,128.174730000,37.916744000,128.174320000,37.916893051,128.174448323,37.917046000,128.174710000,37.916735334,128.175229288,37.916430000,128.175130000,37.916249228,128.174974396,37.916100000,128.174700000,37.916463191,128.174254358
40,40,826609421279,7.998,4.097963,37.911198000,128.172130000,1377.000000,3528.192993,3195.684933,-332.508060,-9.424316,3.609495,21.812369,23.056845,31.765861,20.548727,24.295950,31.765861,37.916985000,128.175450000,37.916985000,128.175450000,37.917343000,128.175380000,37.917258042,128.175156186,37.916860000,128.175890000,37.917061656,128.175949925,37.916515000,128.175450000,37.916695889,128.175729755,37.917076000,128.175000000,37.916894476,128.174957516
41,41,826609421482,8.201,4.097963,37.911310000,128.172210000,1376.000000,3603.834938,3411.122447,-192.712491,-5.347428,1.107137,23.876598,18.527210,20.441628,18.833584,20.419755,23.876598,37.917496000,128.175770000,37.917496000,128.175770000,37.917910000,128.175700000,37.917787604,128.175476731,37.917435000,128.176270000,37.917600027,128.176297364,37.917126000,128.175860000,37.917214730,128.176063791,37.917580000,128.175300000,37.917412309,128.175271566
42,42,826609421686,8.405,4.097963,37.911310000,128.172210000,1376.000000,2857.148761,3030.659262,173.510500,6.072855,0.476856,18.586434,18.174269,18.625995,19.866914,18.813403,19.866914,37.917320000,128.175140000,37.917320000,128.175140000,37.917664000,128.175020000,37.917587806,128.174831680,37.917250000,128.175610000,37.917412632,128.175628167,37.916980000,128.175260000,37.917058900,128.175447032,37.917408000,128.174700000,37.917231481,128.174666663
43,43,826609421890,8.609,4.097963,37.911415000,128.172320000,1375.000000,3338.634722,3053.048769,-285.585953,-8.553974,1.764422,19.623986,19.572822,25.729681,19.090188,21.004169,25.729681,37.916980000,128.174480000,37.916980000,128.174480000,37.917340000,128.174330000,37.917222377,128.174163558,37.916927000,128.174930000,37.917102546,128.174942571,37.916560000,128.174590000,37.916730010,128.174788487,37.917000000,128.174030000,37.916828636,128.174021673
44,44,826609422093,8.812,4.097963,37.911465000,128.172360000,1374.000000,3189.423595,3082.809859,-106.613736,-3.342727,0.386158,20.241818,19.597584,18.686214,19.082639,19.402064,20.241818,37.916496000,128.173750000,37.916496000,128.173750000,37.916847000,128.173580000,37.916710377,128.173427900,37.916477000,128.174180000,37.916653048,128.174179774,37.916080000,128.173890000,37.916199849,128.174038979,37.916500000,128.173320000,37.916328860,128.173332465
45,45,826609422280,8.999,4.097963,37.911522000,128.172410000,1374.000000,2724.048789,3207.935143,483.886354,17.763498,1.675167,11.124829,22.565698,13.982302,20.265875,16.984676,22.565698,37.915974000,128.173020000,37.915974000,128.173020000,37.916294000,128.172800000,37.916235539,128.172697261,37.915974000,128.173420000,37.916176428,128.173406414,37.915610000,128.173220000,37.915704956,128.173324219,37.915950000,128.172620000,37.915769528,128.172650333
46,46,826609422486,9.205,4.097963,37.911570000,128.172450000,1374.000000,2947.310122,3109.453578,162.143456,5.501405,3.966223,10.709847,21.625215,17.466045,13.961356,15.940616,21.625215,37.915447000,128.172300000,37.915447000,128.172300000,37.915745000,128.172030000,37.915667147,128.171958353,37.915540000,128.172670000,37.915731139,128.172626021,37.915090000,128.172550000,37.915235597,128.172624120,37.915300000,128.171940000,37.915183074,128.171997501
47,47,826609422689,9.408,4.097963,37.911617000,128.172500000,1373.000000,2217.774066,2044.514979,-173.259086,-7.812297,2.941314,17.416816,9.445821,8.643119,10.101480,11.401809,17.416816,37.914772000,128.171630000,37.914772000,128.171630000,37.915035000,128.171310000,37.914879188,128.171292004,37.914960000,128.171940000,37.915026107,128.171872570,37.914623000,128.171900000,37.914687188,128.171955371,37.914610000,128.171340000,37.914532455,128.171399738
48,48,826609422907,9.626,4.097963,37.911674000,128.172560000,1373.000000,2720.455586,2868.693914,148.238328,5.449026,1.778252,7.581970,13.014679,11.851710,14.182744,11.657776,14.182744,37.915325000,128.171590000,37.915325000,128.171590000,37.915554000,128.171230000,37.915486833,128.171215683,37.915554000,128.171890000,37.915663326,128.171837484,37.915096000,128.171900000,37.915197399,128.171941135,37.915154000,128.171260000,37.915048578,128.171350685
49,49,826609423082,9.801,4.097963,37.911720000,128.172600000,1373.000000,2530.865801,2894.499086,363.633285,14.367940,2.235230,4.421976,5.175964,2.428465,10.348190,5.593649,10.348190,37.916110000,128.172620000,37.916110000,128.172620000,37.916320000,128.172300000,37.916288241,128.172269755,37.916267000,128.172990000,37.916311736,128.172973935,37.915880000,128.172930000,37.915878120,128.172957549,37.915955000,128.172260000,37.915863617,128.172281608
50,50,826609423285,10.004,4.097963,37.911777000,128.172670000,1372.000000,2624.413447,2568.704743,-55.708704,-2.122711,1.542127,1.903187,2.978648,3.969074,0.507160,2.339517,3.969074,37.916410000,128.173080000,37.916410000,128.173080000,37.916588000,128.172760000,37.916587104,128.172738359,37.916576000,128.173480000,37.916595925,128.173457362,37.916170000,128.173400000,37.916204373,128.173412009,37.916240000,128.172710000,37.916237644,128.172714943
51,51,826609423490,10.209,4.097963,37.911823000,128.172710000,1372.000000,2741.019780,2767.757263,26.737482,0.975457,1.297456,2.938407,0.953500,1.528271,1.025540,1.611430,2.938407,37.917038000,128.174090000,37.917038000,128.174090000,37.917230000,128.173750000,37.917253937,128.173764102,37.917200000,128.174510000,37.917200330,128.174520849,37.916824000,128.174420000,37.916837426,128.174416364,37.916866000,128.173680000,37.916873498,128.173673214
52,52,826609423693,10.412,4.097963,37.911873000,128.172760000,1372.000000,2592.506611,2661.507464,69.000853,2.661550,0.703720,2.822224,2.240248,2.628132,2.776407,2.616753,2.822224,37.917446000,128.174770000,37.917446000,128.174770000,37.917652000,128.174440000,37.917675732,128.174451306,37.917570000,128.175200000,37.917552770,128.175213180,37.917220000,128.175110000,37.917210799,128.175082440,37.917320000,128.174360000,37.917336231,128.174335996
53,53,826609423881,10.600,4.097963,37.911926000,128.172820000,1372.000000,2900.438766,2816.208801,-84.229965,-2.904042,0.821759,10.280193,9.324692,6.082634,6.363839,8.012840,10.280193,37.917774000,128.175420000,37.917774000,128.175420000,37.917934000,128.175030000,37.918004968,128.175104905,37.917957000,128.175870000,37.917874418,128.175887787,37.917560000,128.175770000,37.917520820,128.175721721,37.917610000,128.174970000,37.917666837,128.174962225
54,54,826609424084,10.803,4.097963,37.911976000,128.172870000,1371.000000,2933.185424,2759.941818,-173.243606,-5.906330,4.472430,2.682802,12.279726,8.860748,3.736588,6.889966,12.279726,37.917847000,128.175020000,37.917847000,128.175020000,37.918080000,128.174670000,37.918084067,128.174700111,37.918102000,128.175480000,37.917991763,128.175485116,37.917698000,128.175400000,37.917631580,128.175344396,37.917730000,128.174620000,37.917748119,128.174584182
55,55,826609424291,11.010,4.097963,37.912025000,128.172910000,1371.000000,2485.259322,2572.599988,87.340667,3.514348,0.954840,8.859032,6.213548,6.540299,6.762077,7.093739,8.859032,37.917570000,128.174330000,37.917570000,128.174330000,37.917713000,128.173950000,37.917783700,128.173996312,37.917730000,128.174710000,37.917683271,128.174748697,37.917400000,128.174710000,37.917357004,128.174659246,37.917374000,128.173950000,37.917427266,128.173912986
56,56,826609424490,11.209,4.097963,37.912080000,128.172960000,1371.000000,2467.878811,2512.637305,44.758494,1.813642,0.258945,9.994384,8.614455,9.507768,8.844447,9.240264,9.994384,37.916950000,128.173550000,37.916950000,128.173550000,37.917060000,128.173170000,37.917143928,128.173210420,37.917202000,128.173890000,37.917134845,128.173938742,37.916860000,128.173930000,37.916781205,128.173888223,37.916714000,128.173220000,37.916785118,128.173175100
57,57,826609424691,11.410,4.097963,37.912136000,128.173020000,1370.000000,2365.666469,2608.925071,243.258602,10.282878,1.733982,12.160180,5.502243,8.961199,6.211810,8.208858,12.160180,37.915530000,128.172530000,37.915530000,128.172530000,37.915585000,128.172160000,37.915692599,128.172183887,37.915806000,128.172760000,37.915788832,128.172818751,37.915447000,128.172880000,37.915367622,128.172863027,37.915222000,128.172300000,37.915269216,128.172262303
58,58,826609424878,11.597,4.097963,37.912186000,128.173070000,1370.000000,1593.857576,1585.524209,-8.333367,-0.522843,1.879052,7.083540,2.761370,0.752740,2.439405,3.259264,7.083540,37.914185000,128.172000000,37.914185000,128.172000000,37.914177000,128.171680000,37.914240413,128.171673308,37.914433000,128.172150000,37.914416982,128.172174008,37.914143000,128.172320000,37.914141680,128.172311594,37.913940000,128.171840000,37.913961404,128.171834043
59,59,826609425088,11.807,4.097963,37.912235000,128.173110000,1370.000000,1213.715804,1068.026856,-145.688947,-12.003547,0.350188,3.261500,1.483010,3.012191,1.612371,2.342268,3.261500,37.913204000,128.171830000,37.913204000,128.171830000,37.913150000,128.171550000,37.913131588,128.171578888,37.913445000,128.171890000,37.913441746,128.171873625,37.913258000,128.172100000,37.913280779,128.172081489,37.912970000,128.171770000,37.912980159,128.171783086
60,60,826609425298,12.017,4.097963,37.912292000,128.173160000,1369.000000,850.181707,867.495095,17.313387,2.036434,0.633321,9.815840,10.868817,11.222143,9.910026,10.454207,11.222143,37.912450000,128.171880000,37.912450000,128.171880000,37.912357000,128.171680000,37.912286208,128.171746634,37.912663000,128.171900000,37.912648077,128.171777700,37.912544000,128.172100000,37.912620726,128.172017118,37.912240000,128.171880000,37.912255832,128.171991039
61,61,826609425478,12.197,4.097963,37.912342000,128.173200000,1369.000000,809.027272,800.488147,-8.539125,-1.055480,1.091500,1.639111,25.091793,4.599223,25.922992,14.313280,25.922992,37.911953000,128.172200000,37.911953000,128.172200000,37.911750000,128.172210000,37.911756106,128.172193017,37.911842000,128.172000000,37.912067327,128.171992562,37.912150000,128.172150000,37.912150963,128.172202353,37.912067000,128.172380000,37.911834765,128.172401779
