sample_index,log_frame_index,timestamp,time_s,fov_deg,uav_lat,uav_lon,uav_alt,actual_area_m2,predicted_area_m2,area_error_m2,area_error_pct,centroid_error_m,corner_error_c1_m,corner_error_c2_m,corner_error_c3_m,corner_error_c4_m,mean_corner_error_m,max_corner_error_m,actual_center_lat,actual_center_lon,predicted_center_lat,predicted_center_lon,actual_c1_lat,actual_c1_lon,predicted_c1_lat,predicted_c1_lon,actual_c2_lat,actual_c2_lon,predicted_c2_lat,predicted_c2_lon,actual_c3_lat,actual_c3_lon,predicted_c3_lat,predicted_c3_lon,actual_c4_lat,actual_c4_lon,predicted_c4_lat,predicted_c4_lon
10,10,826430643032,2.003,4.400000,38.060300000,127.266040000,749.000000,668.623977,996.262285,327.638308,49.001878,0.398610,4.688532,8.061414,5.192904,6.596652,6.134875,8.061414,38.062973000,127.265760000,38.062973000,127.265760000,38.063053000,127.265564000,38.063027693,127.265521240,38.063080000,127.265940000,38.063144263,127.265982401,38.062893000,127.265950000,38.062914793,127.266002386,38.062870000,127.265590000,38.062822414,127.265545145
11,11,826430643224,2.195,4.400000,38.060370000,127.266050000,749.000000,702.235348,1014.595693,312.360345,44.480863,0.952675,5.571423,3.689285,3.881356,3.776010,4.229519,5.571423,38.063007000,127.264465000,38.063007000,127.264465000,38.063023000,127.264244000,38.063042250,127.264185323,38.063160000,127.264590000,38.063187204,127.264614041,38.062990000,127.264690000,38.062981524,127.264732956,38.062855000,127.264350000,38.062841059,127.264310724
12,12,826430643430,2.401,4.400000,38.060444000,127.266075000,749.000000,694.741923,1029.174261,334.432339,48.137636,0.688687,5.391081,4.117556,4.415358,3.390197,4.328548,5.391081,38.063040000,127.264404000,38.063040000,127.264404000,38.063050000,127.264180000,38.063069183,127.264123521,38.063194000,127.264520000,38.063224989,127.264545649,38.063030000,127.264626000,38.063017689,127.264673890,38.062885000,127.264290000,38.062868638,127.264257376
13,13,826430643620,2.591,4.400000,38.060513000,127.266090000,749.000000,654.183878,915.587668,261.403790,39.958764,0.964539,3.707708,7.367127,4.868257,4.572967,5.129015,7.367127,38.063000000,127.265564000,38.063000000,127.265564000,38.063060000,127.265360000,38.063040407,127.265325790,38.063114000,127.265724000,38.063172321,127.265763729,38.062935000,127.265760000,38.062960063,127.265805518,38.062880000,127.265400000,38.062847294,127.265368429
14,14,826430643826,2.797,4.400000,38.060585000,127.266106000,749.000000,646.379833,1046.225548,399.845715,61.859250,0.623158,4.318473,7.537868,5.233693,6.633449,5.930871,7.537868,38.062855000,127.266740000,38.062855000,127.266740000,38.062973000,127.266580000,38.062981453,127.266531912,38.062910000,127.266940000,38.062945401,127.267013314,38.062733000,127.266890000,38.062727307,127.266949275,38.062800000,127.266530000,38.062760047,127.266473847
15,15,826430644030,3.001,4.400000,38.060658000,127.266120000,749.000000,632.428381,1250.768858,618.340477,97.772411,0.553121,6.268770,9.303878,6.364586,7.992097,7.482333,9.303878,38.062786000,127.267910000,38.062786000,127.267910000,38.062946000,127.267820000,38.062994936,127.267784607,38.062770000,127.268120000,38.062794978,127.268221302,38.062626000,127.267990000,38.062580207,127.268033479,38.062798000,127.267700000,38.062781224,127.267611338
16,16,826430644221,3.192,4.400000,38.060658000,127.266120000,749.000000,632.428381,1250.768858,618.340477,97.772411,0.553121,6.268770,9.303878,6.364586,7.992097,7.482333,9.303878,38.062786000,127.267910000,38.062786000,127.267910000,38.062946000,127.267820000,38.062994936,127.267784607,38.062770000,127.268120000,38.062794978,127.268221302,38.062626000,127.267990000,38.062580207,127.268033479,38.062798000,127.267700000,38.062781224,127.267611338
17,17,826430644428,3.399,4.400000,38.060802000,127.266160000,749.000000,685.278447,1100.778752,415.500305,60.632332,0.671530,4.659520,9.779572,5.432943,8.736662,7.152174,9.779572,38.063510000,127.265900000,38.063510000,127.265900000,38.063595000,127.265700000,38.063568070,127.265659301,38.063618000,127.266075000,38.063696264,127.266125687,38.063430000,127.266090000,38.063453990,127.266143982,38.063408000,127.265720000,38.063334046,127.265686628
18,18,826430644632,3.603,4.400000,38.060802000,127.266160000,749.000000,685.278447,1100.778752,415.500305,60.632332,0.671530,4.659520,9.779572,5.432943,8.736662,7.152174,9.779572,38.063510000,127.265900000,38.063510000,127.265900000,38.063595000,127.265700000,38.063568070,127.265659301,38.063618000,127.266075000,38.063696264,127.266125687,38.063430000,127.266090000,38.063453990,127.266143982,38.063408000,127.265720000,38.063334046,127.265686628
19,19,826430644824,3.795,4.400000,38.060875000,127.266174000,749.000000,725.011919,1296.027016,571.015097,78.759408,0.914140,5.231984,9.118958,5.406864,5.306568,6.266094,9.118958,38.063534000,127.264565000,38.063534000,127.264565000,38.063553000,127.264336000,38.063571956,127.264281375,38.063690000,127.264680000,38.063771804,127.264685451,38.063515000,127.264786000,38.063494548,127.264841955,38.063380000,127.264440000,38.063332521,127.264434584
20,20,826430645032,4.003,4.400000,38.061020000,127.266210000,748.000000,667.302295,995.127248,327.824952,49.126903,0.908912,3.637335,8.960137,4.827864,6.777390,6.050682,8.960137,38.063470000,127.265680000,38.063470000,127.265680000,38.063534000,127.265470000,38.063510054,127.265441763,38.063583000,127.265840000,38.063658087,127.265876824,38.063404000,127.265880000,38.063432693,127.265921305,38.063354000,127.265510000,38.063294728,127.265492335
21,21,826430645231,4.202,4.400000,38.061020000,127.266210000,748.000000,667.302295,995.127248,327.824952,49.126903,0.908912,3.637335,8.960137,4.827864,6.777390,6.050682,8.960137,38.063470000,127.265680000,38.063470000,127.265680000,38.063534000,127.265470000,38.063510054,127.265441763,38.063583000,127.265840000,38.063658087,127.265876824,38.063404000,127.265880000,38.063432693,127.265921305,38.063354000,127.265510000,38.063294728,127.265492335
22,22,826430645431,4.402,4.400000,38.061160000,127.266250000,748.000000,633.741307,1194.873743,561.132436,88.542822,0.378279,5.971053,9.412348,6.352385,8.261758,7.499386,9.412348,38.063274000,127.268000000,38.063274000,127.268000000,38.063440000,127.267920000,38.063473673,127.267866969,38.063255000,127.268200000,38.063277226,127.268303615,38.063110000,127.268074000,38.063072200,127.268128297,38.063290000,127.267790000,38.063266125,127.267700747
23,23,826430645621,4.592,4.400000,38.061234000,127.266266000,748.000000,679.436156,1238.310091,558.873935,82.255548,0.798809,5.589928,8.549874,6.778598,8.686926,7.401331,8.686926,38.063830000,127.267860000,38.063830000,127.267860000,38.063990000,127.267746000,38.064015265,127.267690881,38.063840000,127.268074000,38.063864340,127.268166524,38.063675000,127.267960000,38.063642048,127.268025039,38.063828000,127.267640000,38.063786586,127.267555994
24,24,826430645822,4.793,4.400000,38.061306000,127.266280000,748.000000,675.884164,1147.830324,471.946160,69.826486,0.408604,4.915449,8.265184,5.320776,8.344115,6.711381,8.344115,38.063896000,127.266540000,38.063896000,127.266540000,38.064003000,127.266365000,38.064000910,127.266308979,38.063970000,127.266740000,38.064027379,127.266799848,38.063786000,127.266710000,38.063784973,127.266770695,38.063820000,127.266340000,38.063756319,127.266289783
25,25,826430646026,4.997,4.400000,38.061380000,127.266304000,748.000000,679.297986,1427.448608,748.150621,110.135851,0.985406,7.017577,11.545519,4.906902,9.634767,8.276191,11.545519,38.064000000,127.265210000,38.064000000,127.265210000,38.064040000,127.265000000,38.064070804,127.264930142,38.064137000,127.265360000,38.064240654,127.265364524,38.063960000,127.265430000,38.063938371,127.265478783,38.063866000,127.265076000,38.063780033,127.265063252
26,26,826430646223,5.194,4.400000,38.061450000,127.266320000,748.000000,712.538211,1174.719984,462.181773,64.864139,0.262653,4.639973,7.343692,3.707956,7.544715,5.809084,7.544715,38.064026000,127.264130000,38.064026000,127.264130000,38.064020000,127.263910000,38.064001146,127.263862785,38.064190000,127.264220000,38.064255688,127.264227739,38.064034000,127.264360000,38.064045618,127.264399650,38.063860000,127.264046000,38.063792239,127.264047798
27,27,826430646429,5.400,4.400000,38.061523000,127.266335000,748.000000,655.018966,1327.358515,672.339550,102.644287,1.020549,6.169319,10.814399,5.024635,8.807097,7.703863,10.814399,38.063990000,127.265290000,38.063990000,127.265290000,38.064030000,127.265076000,38.064057175,127.265014653,38.064125000,127.265430000,38.064221586,127.265443241,38.063950000,127.265495000,38.063941833,127.265551383,38.063858000,127.265150000,38.063779051,127.265143488
28,28,826430646621,5.592,4.400000,38.061596000,127.266360000,748.000000,645.135932,1082.637902,437.501971,67.815471,0.724968,3.943127,7.852436,5.775385,7.890660,6.365402,7.890660,38.063953000,127.266490000,38.063953000,127.266490000,38.064053000,127.266304000,38.064049140,127.266259278,38.064030000,127.266680000,38.064083673,127.266738137,38.063850000,127.266655000,38.063849554,127.266720893,38.063873000,127.266300000,38.063813458,127.266251151
29,29,826430646826,5.797,4.400000,38.061670000,127.266370000,748.000000,627.248474,1111.910796,484.662322,77.267995,0.316010,5.892778,7.691756,5.446827,8.323625,6.838747,8.323625,38.063820000,127.267660000,38.063820000,127.267660000,38.063970000,127.267555000,38.063993049,127.267494473,38.063824000,127.267876000,38.063855630,127.267954026,38.063670000,127.267770000,38.063645495,127.267823791,38.063812000,127.267456000,38.063779123,127.267370703
30,30,826430647032,6.003,4.400000,38.061737000,127.266396000,748.000000,671.198640,1256.357488,585.158848,87.181173,0.333638,6.252098,8.962075,6.525315,8.185753,7.481310,8.962075,38.064156000,127.268364000,38.064156000,127.268364000,38.064323000,127.268280000,38.064363212,127.268230199,38.064140000,127.268580000,38.064165906,127.268676817,38.063990000,127.268440000,38.063951112,127.268495709,38.064175000,127.268150000,38.064149705,127.268062302
31,31,826430647223,6.194,4.400000,38.061800000,127.266410000,748.000000,654.479763,1185.339737,530.859975,81.111748,0.760703,6.096289,8.722141,5.794891,7.493428,7.026687,8.722141,38.064280000,127.267800000,38.064280000,127.267800000,38.064434000,127.267685000,38.064471399,127.267634188,38.064293000,127.268010000,38.064325945,127.268100293,38.064130000,127.267914000,38.064109836,127.267974957,38.064270000,127.267586000,38.064239311,127.267509904
32,32,826430647429,6.400,4.400000,38.061870000,127.266426000,748.000000,647.976515,1170.445104,522.468589,80.630791,0.241835,5.337120,7.589498,5.026952,7.869596,6.455791,7.869596,38.064342000,127.266396000,38.064342000,127.266396000,38.064434000,127.266210000,38.064452884,127.266154027,38.064430000,127.266580000,38.064481164,127.266637233,38.064250000,127.266580000,38.064237518,127.266635122,38.064255000,127.266210000,38.064194323,127.266163924
33,33,826430647618,6.589,4.400000,38.061943000,127.266450000,748.000000,660.757014,1199.293389,538.536375,81.502937,0.710304,4.868251,7.523053,4.944479,8.456592,6.448094,8.456592,38.064396000,127.265114000,38.064396000,127.265114000,38.064420000,127.264900000,38.064414428,127.264844907,38.064545000,127.265240000,38.064610527,127.265260999,38.064377000,127.265330000,38.064368764,127.265385437,38.064255000,127.264990000,38.064179427,127.264980190
34,34,826430647825,6.796,4.400000,38.061943000,127.266450000,748.000000,660.757014,1199.293389,538.536375,81.502937,0.710304,4.868251,7.523053,4.944479,8.456592,6.448094,8.456592,38.064396000,127.265114000,38.064396000,127.265114000,38.064420000,127.264900000,38.064414428,127.264844907,38.064545000,127.265240000,38.064610527,127.265260999,38.064377000,127.265330000,38.064368764,127.265385437,38.064255000,127.264990000,38.064179427,127.264980190
35,35,826430648030,7.001,4.400000,38.062157000,127.266500000,748.000000,633.536390,1110.391921,476.855531,75.268846,0.119062,5.028095,6.728439,5.191380,6.962879,5.977698,6.962879,38.064404000,127.266840000,38.064404000,127.266840000,38.064514000,127.266670000,38.064535694,127.266619681,38.064470000,127.267040000,38.064509516,127.267098091,38.064293000,127.267006000,38.064268248,127.267056201,38.064340000,127.266650000,38.064300073,127.266588847
36,36,826430648220,7.191,4.400000,38.062157000,127.266500000,748.000000,633.536390,1110.391921,476.855531,75.268846,0.119062,5.028095,6.728439,5.191380,6.962879,5.977698,6.962879,38.064404000,127.266840000,38.064404000,127.266840000,38.064514000,127.266670000,38.064535694,127.266619681,38.064470000,127.267040000,38.064509516,127.267098091,38.064293000,127.267006000,38.064268248,127.267056201,38.064340000,127.266650000,38.064300073,127.266588847
37,37,826430648428,7.399,4.400000,38.062157000,127.266500000,748.000000,633.536390,1110.391921,476.855531,75.268846,0.119062,5.028095,6.728439,5.191380,6.962879,5.977698,6.962879,38.064404000,127.266840000,38.064404000,127.266840000,38.064514000,127.266670000,38.064535694,127.266619681,38.064470000,127.267040000,38.064509516,127.267098091,38.064293000,127.267006000,38.064268248,127.267056201,38.064340000,127.266650000,38.064300073,127.266588847
38,38,826430648619,7.590,4.400000,38.062230000,127.266520000,748.000000,621.395007,1142.368144,520.973137,83.839286,0.851799,5.769767,8.710670,5.948157,7.075077,6.875918,8.710670,38.064340000,127.268030000,38.064340000,127.268030000,38.064495000,127.267930000,38.064535820,127.267889432,38.064335000,127.268234000,38.064361094,127.268327698,38.064186000,127.268120000,38.064156524,127.268176607,38.064346000,127.267815000,38.064320390,127.267741118
39,39,826430648826,7.797,4.400000,38.062374000,127.266556000,748.000000,648.114104,1159.170564,511.056459,78.852853,0.388235,5.462496,6.961587,5.808835,7.426381,6.414825,7.426381,38.064780000,127.267010000,38.064780000,127.267010000,38.064900000,127.266846000,38.064922581,127.266790665,38.064846000,127.267210000,38.064880176,127.267276521,38.064667000,127.267170000,38.064639051,127.267225970,38.064720000,127.266815000,38.064677332,127.266749863
40,40,826430649032,8.003,4.400000,38.062374000,127.266556000,748.000000,648.114104,1159.170564,511.056459,78.852853,0.388235,5.462496,6.961587,5.808835,7.426381,6.414825,7.426381,38.064780000,127.267010000,38.064780000,127.267010000,38.064900000,127.266846000,38.064922581,127.266790665,38.064846000,127.267210000,38.064880176,127.267276521,38.064667000,127.267170000,38.064639051,127.267225970,38.064720000,127.266815000,38.064677332,127.266749863
41,41,826430649223,8.194,4.400000,38.062515000,127.266594000,748.000000,657.635678,1086.941715,429.306037,65.280223,0.206585,4.819457,7.134181,4.500502,7.062745,5.879221,7.134181,38.064857000,127.264480000,38.064857000,127.264480000,38.064840000,127.264270000,38.064814691,127.264225385,38.065025000,127.264565000,38.065088966,127.264570001,38.064877000,127.264694000,38.064894147,127.264740503,38.064693000,127.264404000,38.064629774,127.264397298
42,42,826430649431,8.402,4.400000,38.062588000,127.266620000,748.000000,653.912330,1116.413278,462.500948,70.728281,0.403084,5.167069,7.287967,4.785432,5.955542,5.799003,7.287967,38.065000000,127.265274000,38.065000000,127.265274000,38.065018000,127.265060000,38.065018681,127.265001051,38.065144000,127.265396000,38.065205213,127.265425493,38.064980000,127.265490000,38.064982559,127.265544504,38.064854000,127.265150000,38.064804017,127.265125772
43,43,826430649623,8.594,4.400000,38.062660000,127.266630000,748.000000,625.506855,1106.774295,481.267440,76.940394,0.591338,5.423763,7.342669,5.225551,6.664656,6.164160,7.342669,38.064970000,127.266500000,38.064970000,127.266500000,38.065050000,127.266310000,38.065071522,127.266254480,38.065060000,127.266680000,38.065110368,127.266734094,38.064884000,127.266685000,38.064872719,127.266742876,38.064873000,127.266330000,38.064833629,127.266272712
44,44,826430649829,8.800,4.400000,38.062733000,127.266650000,748.000000,610.116893,1129.616925,519.500033,85.147623,0.507506,5.789820,7.836663,6.247833,6.329161,6.550869,7.836663,38.064880000,127.267680000,38.064880000,127.267680000,38.065020000,127.267550000,38.065058983,127.267506269,38.064903000,127.267880000,38.064928436,127.267963375,38.064743000,127.267800000,38.064702853,127.267849816,38.064857000,127.267470000,38.064834711,127.267403565
45,45,826430650018,8.989,4.400000,38.062805000,127.266670000,748.000000,658.252151,1259.113711,600.861560,91.281367,0.305830,6.663194,8.172179,6.620732,7.185782,7.160472,8.172179,38.065197000,127.268360000,38.065197000,127.268360000,38.065357000,127.268260000,38.065406998,127.268218202,38.065193000,127.268570000,38.065211493,127.268660237,38.065040000,127.268456000,38.064990583,127.268498035,38.065200000,127.268140000,38.065177925,127.268062954
46,46,826430650225,9.196,4.400000,38.062878000,127.266685000,748.000000,627.967873,1142.955643,514.987771,82.008618,0.508081,6.306488,7.418798,4.984375,7.104435,6.453524,7.418798,38.065258000,127.267110000,38.065258000,127.267110000,38.065370000,127.266950000,38.065400347,127.266889238,38.065320000,127.267310000,38.065361589,127.267376143,38.065144000,127.267280000,38.065119892,127.267327924,38.065197000,127.266920000,38.065162932,127.266851454
47,47,826430650417,9.388,4.400000,38.062946000,127.266710000,748.000000,630.065041,1113.432944,483.367903,76.717144,0.173755,5.597104,6.748240,5.429909,6.889888,6.166285,6.889888,38.065310000,127.266120000,38.065310000,127.266120000,38.065370000,127.265920000,38.065379917,127.265857392,38.065430000,127.266280000,38.065478877,127.266325546,38.065254000,127.266320000,38.065241476,127.266379878,38.065197000,127.265970000,38.065149650,127.265919374
48,48,826430650623,9.594,4.400000,38.063020000,127.266720000,748.000000,654.553389,1066.581752,412.028363,62.948015,0.688509,4.169721,6.122817,5.476756,6.303119,5.518104,6.303119,38.065320000,127.264850000,38.065320000,127.264850000,38.065308000,127.264630000,38.065294258,127.264585741,38.065480000,127.264940000,38.065530463,127.264967790,38.065327000,127.265060000,38.065336214,127.265121384,38.065160000,127.264760000,38.065104761,127.264744203
49,49,826430650830,9.801,4.400000,38.063090000,127.266750000,747.000000,654.308139,1085.027167,430.719028,65.828163,0.337681,5.260878,6.361281,4.915889,5.799965,5.584503,6.361281,38.065470000,127.265144000,38.065470000,127.265144000,38.065470000,127.264930000,38.065471023,127.264869988,38.065624000,127.265250000,38.065675503,127.265281445,38.065464000,127.265360000,38.065470610,127.265415458,38.065315000,127.265040000,38.065267940,127.265011601
50,50,826430651020,9.991,4.400000,38.063090000,127.266750000,747.000000,654.308139,1085.027167,430.719028,65.828163,0.337681,5.260878,6.361281,4.915889,5.799965,5.584503,6.361281,38.065470000,127.265144000,38.065470000,127.265144000,38.065470000,127.264930000,38.065471023,127.264869988,38.065624000,127.265250000,38.065675503,127.265281445,38.065464000,127.265360000,38.065470610,127.265415458,38.065315000,127.265040000,38.065267940,127.265011601
51,51,826430651227,10.198,4.400000,38.063164000,127.266760000,747.000000,631.980929,1103.610936,471.630008,74.627253,0.223073,5.155464,7.040851,5.313692,6.417142,5.981787,7.040851,38.065453000,127.266360000,38.065453000,127.266360000,38.065517000,127.266160000,38.065532128,127.266104403,38.065560000,127.266525000,38.065608132,127.266577119,38.065384000,127.266556000,38.065369828,127.266613895,38.065342000,127.266200000,38.065300350,127.266149379
52,52,826430651418,10.389,4.400000,38.063310000,127.266800000,747.000000,610.454896,1179.236458,568.781562,93.173397,0.268083,6.788934,7.452884,6.976615,6.709576,6.982002,7.452884,38.065296000,127.268700000,38.065296000,127.268700000,38.065460000,127.268630000,38.065515867,127.268598936,38.065270000,127.268906000,38.065275252,127.268990775,38.065140000,127.268770000,38.065081878,127.268799777,38.065327000,127.268490000,38.065316748,127.268414560
53,53,826430651626,10.597,4.400000,38.063380000,127.266820000,747.000000,629.573765,1202.162382,572.588618,90.948615,0.474586,6.609766,8.064364,6.076472,6.817288,6.891972,8.064364,38.065712000,127.267975000,38.065712000,127.267975000,38.065853000,127.267845000,38.065901532,127.267801550,38.065730000,127.268180000,38.065757893,127.268264921,38.065570000,127.268100000,38.065529577,127.268146592,38.065690000,127.267760000,38.065663691,127.267689758
54,54,826430651832,10.803,4.400000,38.063450000,127.266840000,747.000000,621.377695,1117.926740,496.549045,79.910986,0.331740,5.943040,6.807159,5.654132,7.071613,6.368986,7.071613,38.065804000,127.266490000,38.065804000,127.266490000,38.065876000,127.266300000,38.065888234,127.266233994,38.065910000,127.266660000,38.065954507,127.266713262,38.065735000,127.266685000,38.065714710,127.266744143,38.065700000,127.266330000,38.065655035,127.266273004
55,55,826430652023,10.994,4.400000,38.063522000,127.266860000,747.000000,642.607315,1046.335046,403.727731,62.826507,0.327736,5.265898,5.908900,4.178008,6.257326,5.402533,6.257326,38.065810000,127.265210000,38.065810000,127.265210000,38.065807000,127.265000000,38.065802023,127.264940249,38.065970000,127.265310000,38.066017981,127.265338834,38.065815000,127.265430000,38.065821030,127.265477052,38.065660000,127.265114000,38.065609346,127.265083049
56,56,826430652228,11.199,4.400000,38.063595000,127.266880000,747.000000,657.142829,1047.044399,389.901571,59.332850,0.626831,5.486589,6.113255,4.691133,5.063544,5.338630,6.113255,38.065960000,127.265020000,38.065960000,127.265020000,38.065950000,127.264810000,38.065945356,127.264747676,38.066120000,127.265114000,38.066170639,127.265140989,38.065968000,127.265236000,38.065979845,127.265287368,38.065796000,127.264930000,38.065757483,127.264899267
57,57,826430652419,11.390,4.400000,38.063667000,127.266900000,747.000000,625.571648,1094.118665,468.547017,74.899017,0.493257,5.069603,7.076039,5.608767,6.023363,5.944443,7.076039,38.065950000,127.266230000,38.065950000,127.266230000,38.065994000,127.266020000,38.066009785,127.265965741,38.066070000,127.266380000,38.066120340,127.266429299,38.065900000,127.266430000,38.065889546,127.266492604,38.065826000,127.266080000,38.065784362,127.266036109
58,58,826430652625,11.596,4.400000,38.063730000,127.266914000,747.000000,605.205968,1105.148310,499.942341,82.606975,0.352375,6.037901,7.290953,5.471704,6.772097,6.393164,7.290953,38.065887000,127.267130000,38.065887000,127.267130000,38.065987000,127.266960000,38.066015509,127.266901391,38.065956000,127.267320000,38.065997941,127.267383896,38.065784000,127.267300000,38.065761766,127.267355680,38.065815000,127.266945000,38.065779377,127.266882363
59,59,826430652832,11.803,4.400000,38.063730000,127.266914000,747.000000,605.205968,1105.148310,499.942341,82.606975,0.352375,6.037901,7.290953,5.471704,6.772097,6.393164,7.290953,38.065887000,127.267130000,38.065887000,127.267130000,38.065987000,127.266960000,38.066015509,127.266901391,38.065956000,127.267320000,38.065997941,127.267383896,38.065784000,127.267300000,38.065761766,127.267355680,38.065815000,127.266945000,38.065779377,127.266882363
60,60,826430653023,11.994,4.400000,38.063797000,127.266930000,747.000000,598.206309,1126.493405,528.287096,88.311856,0.012542,6.344872,7.405476,6.195248,7.071395,6.754248,7.405476,38.065830000,127.268234000,38.065830000,127.268234000,38.065980000,127.268130000,38.066024114,127.268084158,38.065834000,127.268440000,38.065850798,127.268521758,38.065685000,127.268340000,38.065640103,127.268381771,38.065826000,127.268030000,38.065810237,127.267951839
61,61,826430653228,12.199,4.400000,38.063870000,127.266950000,747.000000,617.676973,1277.430977,659.754004,106.812142,0.127662,6.991704,9.008195,6.668690,8.686024,7.838653,9.008195,38.066170000,127.268684000,38.066170000,127.268684000,38.066330000,127.268590000,38.066384448,127.268550233,38.066162000,127.268890000,38.066182729,127.268989355,38.066013000,127.268776000,38.065962340,127.268816612,38.066180000,127.268480000,38.066156619,127.268385446
62,62,826430653419,12.390,4.400000,38.063942000,127.266970000,747.000000,619.847142,1157.811492,537.964349,86.789841,0.599871,6.558455,7.621640,5.474610,6.837078,6.622946,7.621640,38.066240000,127.267460000,38.066240000,127.267460000,38.066353000,127.267300000,38.066391297,127.267243134,38.066290000,127.267660000,38.066331567,127.267729103,38.066124000,127.267624000,38.066094409,127.267673893,38.066177000,127.267265000,38.066147682,127.267196450
