dem_name,dem_path,total_frames,compared_frames,coverage_ratio,area_mae_m2,area_mape_pct,area_mean_error_pct,area_ratio_pct,corner_mae_m,centroid_mae_m,max_corner_error_m
n37_e126_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n37_e126_1arc_v3.tif,1936,0,0.0,nan,nan,nan,nan,nan,nan,nan
n37_e127_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n37_e127_1arc_v3.tif,1936,0,0.0,nan,nan,nan,nan,nan,nan,nan
n37_e128_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n37_e128_1arc_v3.tif,1936,0,0.0,nan,nan,nan,nan,nan,nan,nan
n38_e126_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n38_e126_1arc_v3.tif,1936,0,0.0,nan,nan,nan,nan,nan,nan,nan
n38_e127_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n38_e127_1arc_v3.tif,1936,1936,1.0,1.920686179948815,0.03517009025953326,-0.035039320924412386,99.96496067907559,0.017579697438799086,0.0003552047949743564,0.0797127278204125
n38_e128_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n38_e128_1arc_v3.tif,1936,0,0.0,nan,nan,nan,nan,nan,nan,nan
Hongik_48km.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\Hongik_48km.tif,1936,0,0.0,nan,nan,nan,nan,nan,nan,nan
Inje_48km.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\Inje_48km.tif,1936,0,0.0,nan,nan,nan,nan,nan,nan,nan
Jipo_48km.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\Jipo_48km.tif,1936,1936,1.0,52.308873908421724,2.2410043070548635,0.625182577243566,100.62518257724356,0.9420359933305272,0.5038893330134225,9.791262626789308
