dem_name,dem_path,total_frames,compared_frames,coverage_ratio,area_mae_m2,area_mape_pct,corner_mae_m,centroid_mae_m,max_corner_error_m
n37_e126_1arc_v3.tif,C:\Users\LAHMUMT_2\Desktop\KU_LAHMUMT\resource\n37_e126_1arc_v3.tif,363,0,0.0,nan,nan,nan,nan,nan
n37_e127_1arc_v3.tif,C:\Users\LAHMUMT_2\Desktop\KU_LAHMUMT\resource\n37_e127_1arc_v3.tif,363,0,0.0,nan,nan,nan,nan,nan
n37_e128_1arc_v3.tif,C:\Users\LAHMUMT_2\Desktop\KU_LAHMUMT\resource\n37_e128_1arc_v3.tif,363,363,1.0,3068.9502418108173,25.29963987277937,42.923343585982316,5.579866377842195,179.77542058781717
n38_e126_1arc_v3.tif,C:\Users\LAHMUMT_2\Desktop\KU_LAHMUMT\resource\n38_e126_1arc_v3.tif,363,0,0.0,nan,nan,nan,nan,nan
n38_e127_1arc_v3.tif,C:\Users\LAHMUMT_2\Desktop\KU_LAHMUMT\resource\n38_e127_1arc_v3.tif,363,0,0.0,nan,nan,nan,nan,nan
n38_e128_1arc_v3.tif,C:\Users\LAHMUMT_2\Desktop\KU_LAHMUMT\resource\n38_e128_1arc_v3.tif,363,0,0.0,nan,nan,nan,nan,nan
Hongik_48km.tif,C:\Users\LAHMUMT_2\Desktop\KU_LAHMUMT\resource\Hongik_48km.tif,363,0,0.0,nan,nan,nan,nan,nan
Inje_48km.tif,C:\Users\LAHMUMT_2\Desktop\KU_LAHMUMT\resource\Inje_48km.tif,363,363,1.0,3101.7425955319122,24.714512383490113,42.93513995468948,5.2007352978969195,168.29032135535223
Jipo_48km.tif,C:\Users\LAHMUMT_2\Desktop\KU_LAHMUMT\resource\Jipo_48km.tif,363,0,0.0,nan,nan,nan,nan,nan
