dem_name,dem_path,total_frames,compared_frames,coverage_ratio,area_mae_m2,area_mape_pct,area_mean_error_pct,area_ratio_pct,corner_mae_m,centroid_mae_m,max_corner_error_m
n37_e126_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n37_e126_1arc_v3.tif,716,0,0.0,nan,nan,nan,nan,nan,nan,nan
n37_e127_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n37_e127_1arc_v3.tif,716,0,0.0,nan,nan,nan,nan,nan,nan,nan
n37_e128_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n37_e128_1arc_v3.tif,716,0,0.0,nan,nan,nan,nan,nan,nan,nan
n38_e126_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n38_e126_1arc_v3.tif,716,0,0.0,nan,nan,nan,nan,nan,nan,nan
n38_e127_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n38_e127_1arc_v3.tif,716,716,1.0,625.484319802233,91.73317114528065,91.73317114528065,191.73317114528064,9.292864507993972,0.4617490144727553,36.46661010015119
n38_e128_1arc_v3.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\n38_e128_1arc_v3.tif,716,0,0.0,nan,nan,nan,nan,nan,nan,nan
Hongik_48km.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\Hongik_48km.tif,716,0,0.0,nan,nan,nan,nan,nan,nan,nan
Inje_48km.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\Inje_48km.tif,716,0,0.0,nan,nan,nan,nan,nan,nan,nan
Jipo_48km.tif,C:\Users\rain9\Desktop\LAH_MUMT\branNew\DSS_KU\resource\Jipo_48km.tif,716,716,1.0,633.1884228084851,92.84282929086018,92.84282929086018,192.8428292908602,9.395997654231207,0.4650841730218262,36.54090335085585
