sample_index,log_frame_index,timestamp,time_s,fov_deg,uav_lat,uav_lon,uav_alt,actual_area_m2,predicted_area_m2,area_error_m2,area_error_pct,centroid_error_m,corner_error_c1_m,corner_error_c2_m,corner_error_c3_m,corner_error_c4_m,mean_corner_error_m,max_corner_error_m,actual_center_lat,actual_center_lon,predicted_center_lat,predicted_center_lon,actual_c1_lat,actual_c1_lon,predicted_c1_lat,predicted_c1_lon,actual_c2_lat,actual_c2_lon,predicted_c2_lat,predicted_c2_lon,actual_c3_lat,actual_c3_lon,predicted_c3_lat,predicted_c3_lon,actual_c4_lat,actual_c4_lon,predicted_c4_lat,predicted_c4_lon
19,19,825323839956,3.808,9.997711,37.919437000,128.181000000,1300.000000,6451.304303,4752.187181,-1699.117122,-26.337575,0.341354,27.046376,79.964475,26.861280,80.310320,53.545613,80.310320,37.919660000,128.180570000,37.919660000,128.180570000,37.919216000,128.180130000,37.919444404,128.180024994,37.919712000,128.179870000,37.920130001,128.180610537,37.920105000,128.180980000,37.919882821,128.181099331,37.919613000,128.181260000,37.919188363,128.180520678
20,20,825323840144,3.996,9.997711,37.919373000,128.180980000,1301.000000,6541.641927,4864.898396,-1676.743531,-25.631845,0.857341,9.405346,9.375028,8.776708,11.309503,9.716646,11.309503,37.919550000,128.180910000,37.919550000,128.180910000,37.919704000,128.180250000,37.919646561,128.180328545,37.919940000,128.181430000,37.919908795,128.181330843,37.919395000,128.181580000,37.919454506,128.181514435,37.919180000,128.180370000,37.919204899,128.180494857
21,21,825323840347,4.199,9.997711,37.919304000,128.180970000,1301.000000,6900.031704,5148.533022,-1751.498682,-25.383922,1.499176,59.931759,10.037966,57.620805,8.929195,34.129931,59.931759,37.919437000,128.181290000,37.919437000,128.181290000,37.919740000,128.181950000,37.919923745,128.181308518,37.919163000,128.181960000,37.919168149,128.181845881,37.919163000,128.180680000,37.918949268,128.181277596,37.919693000,128.180680000,37.919687645,128.180781452
22,22,825323840551,4.403,9.997711,37.919240000,128.180970000,1301.000000,7091.743713,5365.198869,-1726.544844,-24.345844,1.269108,52.631447,16.131472,50.107444,15.579208,33.612393,52.631447,37.919342000,128.181460000,37.919342000,128.181460000,37.919610000,128.182160000,37.919825855,128.181626778,37.919025000,128.182110000,37.918978364,128.181936079,37.919100000,128.180820000,37.918865478,128.181307023,37.919632000,128.180860000,37.919679868,128.181026705
23,23,825323840754,4.606,9.997711,37.919178000,128.180970000,1301.000000,7151.236351,5383.798803,-1767.437548,-24.715133,2.233188,52.331187,18.639585,49.125693,15.017536,33.778500,52.331187,37.919270000,128.181460000,37.919270000,128.181460000,37.919533000,128.182170000,37.919751014,128.181642049,37.918945000,128.182130000,37.918896544,128.181926828,37.919030000,128.180820000,37.918794946,128.181293451,37.919563000,128.180880000,37.919616189,128.181037156
24,24,825323840942,4.794,9.997711,37.919106000,128.180950000,1302.000000,7095.325573,5328.873274,-1766.452299,-24.896001,1.087744,54.044533,14.355377,52.232641,13.985910,33.654615,54.044533,37.919200000,128.181380000,37.919200000,128.181380000,37.919456000,128.182080000,37.919681285,128.181534852,37.918873000,128.182020000,37.918839961,128.181861988,37.918964000,128.180730000,37.918718711,128.181237041,37.919500000,128.180790000,37.919532797,128.180943739
25,25,825323841145,4.997,9.997711,37.919044000,128.180950000,1302.000000,6979.977759,5133.018642,-1846.959117,-26.460817,1.335180,62.673184,9.359548,60.388349,8.518846,35.234982,62.673184,37.919130000,128.181180000,37.919130000,128.181180000,37.919376000,128.181870000,37.919610611,128.181221243,37.918800000,128.181810000,37.918840569,128.181716648,37.918896000,128.180540000,37.918634891,128.181142759,37.919437000,128.180600000,37.919400743,128.180685427
26,26,825323841348,5.200,9.997711,37.918980000,128.180940000,1302.000000,6819.855820,5049.304239,-1770.551581,-25.961716,1.450036,17.551354,19.957440,18.629252,17.255403,18.348362,19.957440,37.919067000,128.180920000,37.919067000,128.180920000,37.919380000,128.180360000,37.919222702,128.180346341,37.919300000,128.181600000,37.919378673,128.181395791,37.918740000,128.181530000,37.918906936,128.181515092,37.918835000,128.180270000,37.918753756,128.180437340
27,27,825323841553,5.405,9.997711,37.918910000,128.180920000,1303.000000,6681.776826,4997.902770,-1683.874056,-25.200992,0.612176,12.016614,52.735432,11.800394,53.547078,32.524880,53.547078,37.919018000,128.180660000,37.919018000,128.180660000,37.918790000,128.180000000,37.918751107,128.180127646,37.919340000,128.180080000,37.919487610,128.180650614,37.919240000,128.181300000,37.919278714,128.181174908,37.918690000,128.181240000,37.918520658,128.180669283
28,28,825323841740,5.592,9.997711,37.918846000,128.180920000,1303.000000,6826.414622,4994.160356,-1832.254266,-26.840653,0.194029,24.844611,41.296888,24.538299,41.851958,33.132939,41.851958,37.918970000,128.180310000,37.918970000,128.180310000,37.918740000,128.179640000,37.918614349,128.179873815,37.919296000,128.179730000,37.919430264,128.180168377,37.919180000,128.180970000,37.919310049,128.180744388,37.918633000,128.180900000,37.918489343,128.180459586
29,29,825323841944,5.796,9.997711,37.918785000,128.180910000,1303.000000,6863.420252,5035.287855,-1828.132397,-26.635880,1.078039,29.437239,37.743103,27.198089,36.564614,32.735761,37.743103,37.918926000,128.179980000,37.918926000,128.179980000,37.918700000,128.179320000,37.918550347,128.179596364,37.919262000,128.179400000,37.919387623,128.179799199,37.919140000,128.180650000,37.919286767,128.180402396,37.918590000,128.180560000,37.918456892,128.180179352
30,30,825323842147,5.999,9.997711,37.918713000,128.180910000,1304.000000,6764.004211,5083.630420,-1680.373791,-24.842885,0.567712,30.947060,33.413031,30.083037,32.587882,31.757753,33.413031,37.918880000,128.179530000,37.918880000,128.179530000,37.918655000,128.178900000,37.918492418,128.179185854,37.919216000,128.178970000,37.919345203,128.179313426,37.919098000,128.180200000,37.919263679,128.179929369,37.918540000,128.180110000,37.918420997,128.179770960
31,31,825323842351,6.203,9.997711,37.918650000,128.180900000,1304.000000,6688.929185,5045.352471,-1643.576714,-24.571597,1.195465,29.518212,32.033305,33.223941,32.236320,31.752945,33.223941,37.918842000,128.179170000,37.918842000,128.179170000,37.918617000,128.178560000,37.918449075,128.178820138,37.919178000,128.178620000,37.919303484,128.178948260,37.919064000,128.179840000,37.919240345,128.179534775,37.918507000,128.179760000,37.918387601,128.179425574
32,32,825323842553,6.405,9.997711,37.918580000,128.180900000,1304.000000,6810.446137,5202.771136,-1607.675002,-23.606016,0.741453,32.236515,32.615238,30.898965,31.337730,31.772112,32.615238,37.918808000,128.178820000,37.918808000,128.178820000,37.918583000,128.178150000,37.918409616,128.178444016,37.919144000,128.178270000,37.919269203,128.178605777,37.919033000,128.179460000,37.919207081,128.179185945,37.918472000,128.179410000,37.918352001,128.179087195
33,33,825323842741,6.593,9.997711,37.918518000,128.180880000,1305.000000,7383.804566,5639.604212,-1744.200355,-23.621973,2.060641,35.306697,34.825492,30.350678,32.783235,33.316525,35.306697,37.918762000,128.178400000,37.918762000,128.178400000,37.918537000,128.177630000,37.918350663,128.177955342,37.919110000,128.177810000,37.919225550,128.178178523,37.918995000,128.179050000,37.919163111,128.178777909,37.918430000,128.179000000,37.918302121,128.178663722
34,34,825323842946,6.798,9.997711,37.918385000,128.180880000,1305.000000,7897.432313,6032.985584,-1864.446730,-23.608265,1.119060,32.347493,40.119511,28.810442,41.185690,35.615784,41.185690,37.918724000,128.178040000,37.918724000,128.178040000,37.918490000,128.177250000,37.918314054,128.177543149,37.919075000,128.177410000,37.919199528,128.177838710,37.918953000,128.178730000,37.919113937,128.178473074,37.918390000,128.178710000,37.918248824,128.178276497
35,35,825323843149,7.001,9.997711,37.918320000,128.180860000,1305.000000,8214.811793,6192.275881,-2022.535912,-24.620600,2.385480,31.447054,39.159938,32.853440,46.638477,37.524727,46.638477,37.918670000,128.177670000,37.918670000,128.177670000,37.918423000,128.176900000,37.918247074,128.177180177,37.919018000,128.177060000,37.919150973,128.177472836,37.918890000,128.178440000,37.919064342,128.178138146,37.918330000,128.178390000,37.918185658,128.177891434
36,36,825323843353,7.205,9.997711,37.918247000,128.180860000,1306.000000,8142.234357,6277.104140,-1865.130217,-22.906860,3.357546,29.888590,37.428275,35.371816,43.997869,36.671638,43.997869,37.918594000,128.177380000,37.918594000,128.177380000,37.918335000,128.176640000,37.918159413,128.176897479,37.918938000,128.176790000,37.919081121,128.177175660,37.918823000,128.178190000,37.918999076,128.177854711,37.918260000,128.178050000,37.918103121,128.177590146
37,37,825323843555,7.407,9.997711,37.918186000,128.180860000,1306.000000,8178.169174,6219.493356,-1958.675818,-23.950053,2.536044,28.714710,39.352895,33.409791,43.851324,36.332180,43.851324,37.918518000,128.177170000,37.918518000,128.177170000,37.918243000,128.176450000,37.918074594,128.176697677,37.918858000,128.176560000,37.919006458,128.176966688,37.918762000,128.177950000,37.918933470,128.177637763,37.918182000,128.177830000,37.918023855,128.177372665
38,38,825323843743,7.595,9.997711,37.918114000,128.180860000,1306.000000,8131.160178,6265.554558,-1865.605620,-22.943904,3.204715,28.092443,37.742158,32.141919,44.535007,35.627881,44.535007,37.918400000,128.176910000,37.918400000,128.176910000,37.918110000,128.176200000,37.917942018,128.176438724,37.918728000,128.176330000,37.918888884,128.176708306,37.918667000,128.177670000,37.918830534,128.177368359,37.918070000,128.177580000,37.917902817,128.177119277
39,39,825323843946,7.798,9.997711,37.918053000,128.180860000,1306.000000,8659.118438,6495.399625,-2163.718813,-24.987749,0.669663,37.587574,38.440500,31.076417,43.631627,37.684029,43.631627,37.918312000,128.176770000,37.918312000,128.176770000,37.918010000,128.175900000,37.917844891,128.176273353,37.918636000,128.176180000,37.918802609,128.176563407,37.918590000,128.177520000,37.918749419,128.177229504,37.917990000,128.177430000,37.917813159,128.176986606
40,40,825323844149,8.001,9.997711,37.917988000,128.180860000,1306.000000,9305.909719,6806.917557,-2498.992162,-26.853819,6.950631,41.746195,49.757590,27.969111,40.202703,39.918900,49.757590,37.918182000,128.176640000,37.918182000,128.176640000,37.917862000,128.175670000,37.917699531,128.176098439,37.918510000,128.175890000,37.918673141,128.176417507,37.918476000,128.177340000,37.918631008,128.177089349,37.917870000,128.177250000,37.917682529,128.176858719
41,41,825323844353,8.205,9.997711,37.917915000,128.180880000,1306.000000,10171.784076,7265.015906,-2906.768170,-28.576778,6.361258,38.482495,57.599858,29.517292,45.436280,42.758981,57.599858,37.918040000,128.176450000,37.918040000,128.176450000,37.917698000,128.175460000,37.917536982,128.175847766,37.918370000,128.175580000,37.918535017,128.176201644,37.918354000,128.177170000,37.918502796,128.176891795,37.917740000,128.177110000,37.917536683,128.176661373
42,42,825323844541,8.393,9.997711,37.917854000,128.180880000,1306.000000,10602.189261,7632.403885,-2969.785376,-28.011058,7.891670,41.205124,59.388788,28.432958,45.437861,43.616183,59.388788,37.917910000,128.176300000,37.917910000,128.176300000,37.917545000,128.175260000,37.917389055,128.175685532,37.918230000,128.175400000,37.918407826,128.176037590,37.918236000,128.177020000,37.918383765,128.176755914,37.917614000,128.176970000,37.917403544,128.176526674
43,43,825323844745,8.597,9.997711,37.917854000,128.180880000,1306.000000,10602.189261,7632.403885,-2969.785376,-28.011058,7.891670,41.205124,59.388788,28.432958,45.437861,43.616183,59.388788,37.917910000,128.176300000,37.917910000,128.176300000,37.917545000,128.175260000,37.917389055,128.175685532,37.918230000,128.175400000,37.918407826,128.176037590,37.918236000,128.177020000,37.918383765,128.176755914,37.917614000,128.176970000,37.917403544,128.176526674
44,44,825323844948,8.800,9.997711,37.917790000,128.180900000,1306.000000,11156.951569,8602.082508,-2554.869061,-22.899347,3.942195,40.255273,52.287333,29.386176,50.522790,43.112893,52.287333,37.917747000,128.176070000,37.917747000,128.176070000,37.917350000,128.175020000,37.917198236,128.175436066,37.918053000,128.175220000,37.918253874,128.175758203,37.918090000,128.176860000,37.918235838,128.176581080,37.917460000,128.176830000,37.917235247,128.176330191
45,45,825323845151,9.003,9.997711,37.917720000,128.180900000,1306.000000,11879.914633,9354.343360,-2525.571273,-21.259170,2.615383,41.768510,51.127259,33.338588,51.503392,44.434437,51.503392,37.917572000,128.175870000,37.917572000,128.175870000,37.917145000,128.174790000,37.916996539,128.175226804,37.917866000,128.175030000,37.918083069,128.175543060,37.917940000,128.176770000,37.918077831,128.176432967,37.917297000,128.176670000,37.917057134,128.176168504
46,46,825323845354,9.206,9.997711,37.917656000,128.180910000,1306.000000,12770.538332,9762.557055,-3007.981277,-23.554068,4.571429,44.090128,58.169172,34.138159,53.049641,47.361775,58.169172,37.917408000,128.175700000,37.917408000,128.175700000,37.916946000,128.174590000,37.916810552,128.175061783,37.917690000,128.174760000,37.917922455,128.175353221,37.917797000,128.176620000,37.917932847,128.176271491,37.917145000,128.176530000,37.916889855,128.176019798
47,47,825323845542,9.394,9.997711,37.917587000,128.180920000,1306.000000,13591.909629,9959.117760,-3632.791868,-26.727605,6.204606,46.046164,64.894554,34.914387,55.125394,50.245125,64.894554,37.917206000,128.175500000,37.917206000,128.175500000,37.916720000,128.174440000,37.916591845,128.174938525,37.917477000,128.174470000,37.917724337,128.175139143,37.917625000,128.176440000,37.917756056,128.176078803,37.916960000,128.176400000,37.916688707,128.175874871
48,48,825323845746,9.598,9.997711,37.917526000,128.180940000,1306.000000,14047.368555,10435.747258,-3611.621297,-25.710305,8.154885,47.439939,67.841550,35.756417,51.275918,50.578456,67.841550,37.916992000,128.175310000,37.916992000,128.175310000,37.916485000,128.174350000,37.916370179,128.174870217,37.917240000,128.174220000,37.917514279,128.174909847,37.917442000,128.176270000,37.917570067,128.175896607,37.916770000,128.176280000,37.916491878,128.175814573
49,49,825323845949,9.801,9.997711,37.917454000,128.180970000,1306.000000,14296.989967,10849.513193,-3447.476773,-24.113305,9.751085,49.413515,67.006857,34.632030,47.977306,49.757427,67.006857,37.916798000,128.175190000,37.916798000,128.175190000,37.916270000,128.174290000,37.916174173,128.174839398,37.917027000,128.174070000,37.917320807,128.174735934,37.917270000,128.176130000,37.917396608,128.175769782,37.916595000,128.176200000,37.916314213,128.175785540
50,50,825323846152,10.004,9.997711,37.917393000,128.180980000,1306.000000,14532.633595,11151.195459,-3381.438136,-23.267896,10.055558,51.370650,66.417033,36.464655,46.270633,50.130743,66.417033,37.916600000,128.175110000,37.916600000,128.175110000,37.916054000,128.174220000,37.915968098,128.174794726,37.916800000,128.173920000,37.917113880,128.174563165,37.917090000,128.176000000,37.917213399,128.175615371,37.916416000,128.176130000,37.916130510,128.175747063
51,51,825323846356,10.208,9.997711,37.917330000,128.181000000,1306.000000,14920.794707,11243.682334,-3677.112373,-24.644213,9.521463,53.567791,65.449970,38.372854,47.495237,51.221463,65.449970,37.916363000,128.175050000,37.916363000,128.175050000,37.915790000,128.174160000,37.915720231,128.174763521,37.916530000,128.173780000,37.916859300,128.174397405,37.916874000,128.175840000,37.916986728,128.175427080,37.916210000,128.176100000,37.915909555,128.175716009
52,52,825323846544,10.396,9.997711,37.917263000,128.181030000,1306.000000,15111.878555,11254.015077,-3857.863478,-25.528682,5.965381,54.408539,60.107044,45.358051,48.919540,52.198294,60.107044,37.916084000,128.174970000,37.916084000,128.174970000,37.915485000,128.174120000,37.915434210,128.174736183,37.916218000,128.173700000,37.916558126,128.174231565,37.916622000,128.175740000,37.916716241,128.175237523,37.915966000,128.176060000,37.915650362,128.175672425
53,53,825323846747,10.599,9.997711,37.917206000,128.181060000,1306.000000,14793.610025,11311.092271,-3482.517754,-23.540689,3.118297,49.935847,55.877847,45.888885,49.791721,50.373575,55.877847,37.915860000,128.174910000,37.915860000,128.174910000,37.915257000,128.174160000,37.915208892,128.174725327,37.915970000,128.173690000,37.916319882,128.174146228,37.916420000,128.175670000,37.916502590,128.175158070,37.915768000,128.176030000,37.915442336,128.175641355
54,54,825323846950,10.802,9.997711,37.917137000,128.181090000,1306.000000,14775.374645,11187.441504,-3587.933141,-24.283196,3.058928,47.536740,58.493657,48.180275,48.118517,50.582298,58.493657,37.915630000,128.174900000,37.915630000,128.174900000,37.915024000,128.174210000,37.914975651,128.174747806,37.915714000,128.173650000,37.916076298,128.174132416,37.916214000,128.175660000,37.916279025,128.175117613,37.915558000,128.176000000,37.915227111,128.175647450
55,55,825323847153,11.005,9.997711,37.917080000,128.181120000,1306.000000,15106.845234,11015.785360,-4091.059873,-27.080835,3.529764,48.899689,61.283943,50.026179,49.076864,52.321669,61.283943,37.915363000,128.174900000,37.915363000,128.174900000,37.914730000,128.174220000,37.914701227,128.174775608,37.915410000,128.173610000,37.915789049,128.174116067,37.915970000,128.175630000,37.916015712,128.175063324,37.915320000,128.176000000,37.914974884,128.175652272
56,56,825323847341,11.193,9.997711,37.917023000,128.181150000,1306.000000,14969.048082,10806.221777,-4162.826305,-27.809559,3.735649,53.081322,57.822617,49.722570,49.163533,52.447510,57.822617,37.915123000,128.174910000,37.915123000,128.174910000,37.914455000,128.174210000,37.914457238,128.174814410,37.915150000,128.173680000,37.915533938,128.174123460,37.915745000,128.175600000,37.915778846,128.175035456,37.915100000,128.176000000,37.914746471,128.175664478
57,57,825323847545,11.397,9.997711,37.916958000,128.181200000,1306.000000,14624.887251,10800.072710,-3824.814541,-26.152780,1.197748,50.727821,52.328848,51.550605,49.395055,51.000582,52.328848,37.914800000,128.174910000,37.914800000,128.174910000,37.914112000,128.174270000,37.914126259,128.174847333,37.914814000,128.173770000,37.915193224,128.174122101,37.915450000,128.175580000,37.915461284,128.174993190,37.914818000,128.176010000,37.914449938,128.175695860
58,58,825323847748,11.600,9.997711,37.916904000,128.181240000,1305.000000,14933.335528,10839.096053,-4094.239474,-27.416778,2.262636,54.744797,52.762611,52.152304,49.061474,52.180296,54.744797,37.914543000,128.174940000,37.914543000,128.174940000,37.913820000,128.174290000,37.913868136,128.174910360,37.914530000,128.173810000,37.914920909,128.174149744,37.915210000,128.175580000,37.915205164,128.174986198,37.914597000,128.176070000,37.914225836,128.175768770
59,59,825323847952,11.804,9.997711,37.916840000,128.181290000,1305.000000,15540.025156,11113.978191,-4426.046965,-28.481595,3.127195,58.777859,53.922837,53.636822,49.493328,53.957711,58.777859,37.914246000,128.175000000,37.914246000,128.175000000,37.913475000,128.174330000,37.913561831,128.174990161,37.914192000,128.173840000,37.914596921,128.174176982,37.914936000,128.175610000,37.914906438,128.175000416,37.914345000,128.176150000,37.913962339,128.175863062
60,60,825323848155,12.007,9.997711,37.916790000,128.181340000,1305.000000,15709.261463,11236.130137,-4473.131326,-28.474485,5.038884,63.814136,54.265098,53.617555,47.358096,54.763721,63.814136,37.913990000,128.175100000,37.913990000,128.175100000,37.913190000,128.174420000,37.913310887,128.175130276,37.913890000,128.173900000,37.914304860,128.174224449,37.914696000,128.175660000,37.914643884,128.175053071,37.914116000,128.176220000,37.913734300,128.175981881
